"sample_ID","sample_name","analyte","group","extraction_sequence","extract_code","extract","fraction","ppb_blank_corr","ug_g","mg_g"
"CRESS_026","Red Mud-X-2","Mg","cations","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",9410.18,188.2,0.19
"CRESS_026","Red Mud-X-2","Al","cations","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",345397.57,6909.9,6.91
"CRESS_026","Red Mud-X-2","Si","CMMs and metals","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",425381.64,8507.63,8.51
"CRESS_026","Red Mud-X-2","K","cations","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",0,0,0
"CRESS_026","Red Mud-X-2","Ca","cations","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",921460.45,18447.87,18.45
"CRESS_026","Red Mud-X-2","Mn","CMMs and metals","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",14448.87,289.03,0.29
"CRESS_026","Red Mud-X-2","Fe","CMMs and metals","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",14844.12,296.88,0.3
"CRESS_026","Red Mud-X-2","Co","CMMs and metals","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",161.28,3.23,0
"CRESS_026","Red Mud-X-2","Ni","CMMs and metals","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",520.87,10.42,0.01
"CRESS_026","Red Mud-X-2","Cu","CMMs and metals","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",3591,72.45,0.07
"CRESS_026","Red Mud-X-2","Zn","CMMs and metals","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",4395.99,88.08,0.09
"CRESS_026","Red Mud-X-2","Sr","CMMs and metals","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",11028.13,220.58,0.22
"CRESS_026","Red Mud-X-2","Ba","CMMs and metals","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",392.33,7.88,0.01
"CRESS_026","Red Mud-X-2","La","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",2865.31,57.31,0.06
"CRESS_026","Red Mud-X-2","Ce","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",2291.96,45.84,0.05
"CRESS_026","Red Mud-X-2","Pr","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",716.62,14.33,0.01
"CRESS_026","Red Mud-X-2","Nd","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",3155.3,63.11,0.06
"CRESS_026","Red Mud-X-2","Sm","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",707.09,14.14,0.01
"CRESS_026","Red Mud-X-2","Eu","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",168.07,3.36,0
"CRESS_026","Red Mud-X-2","Gd","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",806.99,16.14,0.02
"CRESS_026","Red Mud-X-2","Tb","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",107.41,2.15,0
"CRESS_026","Red Mud-X-2","Dy","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",642.99,12.86,0.01
"CRESS_026","Red Mud-X-2","Ho","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",131.82,2.64,0
"CRESS_026","Red Mud-X-2","Er","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",355.22,7.1,0.01
"CRESS_026","Red Mud-X-2","Tm","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",42.64,0.85,0
"CRESS_026","Red Mud-X-2","Yb","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",246.76,4.94,0
"CRESS_026","Red Mud-X-2","Lu","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",34.43,0.69,0
"CRESS_026","Red Mud-X-2","Sc",,"Soil Sequence","C","C: HCl","C: poorly crystalline Fe",67.85,1.36,0
"CRESS_026","Red Mud-X-2","Cr",,"Soil Sequence","C","C: HCl","C: poorly crystalline Fe",28.08,0.56,0
"CRESS_026","Red Mud-X-2","Y",,"Soil Sequence","C","C: HCl","C: poorly crystalline Fe",7140.89,142.83,0.14
"CRESS_026","Red Mud-X-2","Mo",,"Soil Sequence","C","C: HCl","C: poorly crystalline Fe",0,0.03,0
"CRESS_027","Red Mud-X-2","Li","CMMs and metals","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",153.55,3.07,0
"CRESS_027","Red Mud-X-2","Mg","cations","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",8022.71,160.45,0.16
"CRESS_027","Red Mud-X-2","Al","cations","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",266001.96,5321.99,5.32
"CRESS_027","Red Mud-X-2","Si","CMMs and metals","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",337109.08,6742.18,6.74
"CRESS_027","Red Mud-X-2","K","cations","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",0,0,0
"CRESS_027","Red Mud-X-2","Ca","cations","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",722694.86,14472.56,14.47
"CRESS_027","Red Mud-X-2","Mn","CMMs and metals","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",11389.76,227.85,0.23
"CRESS_027","Red Mud-X-2","Fe","CMMs and metals","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",11940.29,238.81,0.24
"CRESS_027","Red Mud-X-2","Co","CMMs and metals","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",128.25,2.57,0
"CRESS_027","Red Mud-X-2","Ni","CMMs and metals","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",417.09,8.34,0.01
"CRESS_027","Red Mud-X-2","Cu","CMMs and metals","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",2885.48,58.34,0.06
"CRESS_027","Red Mud-X-2","Zn","CMMs and metals","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",3646.21,73.09,0.07
"CRESS_027","Red Mud-X-2","Sr","CMMs and metals","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",8791.11,175.84,0.18
"CRESS_027","Red Mud-X-2","Ba","CMMs and metals","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",313.35,6.3,0.01
"CRESS_027","Red Mud-X-2","La","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",2226.13,44.53,0.04
"CRESS_027","Red Mud-X-2","Ce","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",1752.73,35.06,0.04
"CRESS_027","Red Mud-X-2","Pr","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",546.88,10.94,0.01
"CRESS_027","Red Mud-X-2","Nd","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",2446.06,48.92,0.05
"CRESS_027","Red Mud-X-2","Sm","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",536.24,10.72,0.01
"CRESS_027","Red Mud-X-2","Eu","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",130.6,2.61,0
"CRESS_027","Red Mud-X-2","Gd","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",613.15,12.26,0.01
"CRESS_027","Red Mud-X-2","Tb","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",82.96,1.66,0
"CRESS_027","Red Mud-X-2","Dy","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",503.66,10.07,0.01
"CRESS_027","Red Mud-X-2","Ho","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",103.27,2.07,0
"CRESS_027","Red Mud-X-2","Er","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",271.35,5.43,0.01
"CRESS_027","Red Mud-X-2","Tm","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",33.58,0.67,0
"CRESS_027","Red Mud-X-2","Yb","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",190.9,3.82,0
"CRESS_027","Red Mud-X-2","Lu","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",26.43,0.53,0
"CRESS_027","Red Mud-X-2","Sc",,"Soil Sequence","C","C: HCl","C: poorly crystalline Fe",56.16,1.12,0
"CRESS_027","Red Mud-X-2","Cr",,"Soil Sequence","C","C: HCl","C: poorly crystalline Fe",23.56,0.47,0
"CRESS_027","Red Mud-X-2","Y",,"Soil Sequence","C","C: HCl","C: poorly crystalline Fe",5496.37,109.94,0.11
"CRESS_027","Red Mud-X-2","Mo",,"Soil Sequence","C","C: HCl","C: poorly crystalline Fe",0,0,0
"CRESS_028","Red Mud-X-3","Li","CMMs and metals","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",296.18,5.92,0.01
"CRESS_028","Red Mud-X-3","Mg","cations","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",17636.04,352.72,0.35
"CRESS_028","Red Mud-X-3","Al","cations","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",518361.73,10369.18,10.37
"CRESS_028","Red Mud-X-3","Si","CMMs and metals","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",619841.82,12396.84,12.4
"CRESS_028","Red Mud-X-3","K","cations","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",0,0,0
"CRESS_028","Red Mud-X-3","Ca","cations","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",1529268.54,30604.03,30.6
"CRESS_028","Red Mud-X-3","Mn","CMMs and metals","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",18733.31,374.72,0.37
"CRESS_028","Red Mud-X-3","Fe","CMMs and metals","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",28287.81,565.76,0.57
"CRESS_028","Red Mud-X-3","Co","CMMs and metals","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",253.47,5.07,0.01
"CRESS_028","Red Mud-X-3","Ni","CMMs and metals","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",1032.79,20.66,0.02
"CRESS_028","Red Mud-X-3","Cu","CMMs and metals","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",5623.58,113.1,0.11
"CRESS_028","Red Mud-X-3","Zn","CMMs and metals","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",5801.04,116.18,0.12
"CRESS_028","Red Mud-X-3","Sr","CMMs and metals","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",17708.58,354.19,0.35
"CRESS_028","Red Mud-X-3","Ba","CMMs and metals","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",649.68,13.02,0.01
"CRESS_028","Red Mud-X-3","La","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",5446.27,108.93,0.11
"CRESS_028","Red Mud-X-3","Ce","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",4394.05,87.89,0.09
"CRESS_028","Red Mud-X-3","Pr","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",1250.39,25.01,0.03
"CRESS_028","Red Mud-X-3","Nd","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",5368.12,107.36,0.11
"CRESS_028","Red Mud-X-3","Sm","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",1108.18,22.16,0.02
"CRESS_028","Red Mud-X-3","Eu","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",261.88,5.24,0.01
"CRESS_028","Red Mud-X-3","Gd","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",1270.51,25.41,0.03
"CRESS_028","Red Mud-X-3","Tb","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",172.68,3.45,0
"CRESS_028","Red Mud-X-3","Dy","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",1067.57,21.35,0.02
"CRESS_028","Red Mud-X-3","Ho","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",221.48,4.43,0
"CRESS_028","Red Mud-X-3","Er","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",608.46,12.17,0.01
"CRESS_028","Red Mud-X-3","Tm","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",74.77,1.5,0
"CRESS_028","Red Mud-X-3","Yb","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",447.29,8.95,0.01
"CRESS_028","Red Mud-X-3","Lu","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",63.94,1.28,0
"CRESS_028","Red Mud-X-3","Sc",,"Soil Sequence","C","C: HCl","C: poorly crystalline Fe",213.18,4.26,0
"CRESS_028","Red Mud-X-3","Cr",,"Soil Sequence","C","C: HCl","C: poorly crystalline Fe",310.91,6.22,0.01
"CRESS_028","Red Mud-X-3","Y",,"Soil Sequence","C","C: HCl","C: poorly crystalline Fe",12187.8,243.77,0.24
"CRESS_028","Red Mud-X-3","Mo",,"Soil Sequence","C","C: HCl","C: poorly crystalline Fe",0,0,0
"CRESS_029","Red Mud-X-3","Li","CMMs and metals","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",244.84,4.9,0
"CRESS_029","Red Mud-X-3","Mg","cations","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",21426.35,428.53,0.43
"CRESS_029","Red Mud-X-3","Al","cations","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",587789.03,11757.73,11.76
"CRESS_029","Red Mud-X-3","Si","CMMs and metals","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",725883.74,14517.67,14.52
"CRESS_029","Red Mud-X-3","K","cations","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",0,0,0
"CRESS_029","Red Mud-X-3","Ca","cations","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",1651491.29,33048.48,33.05
"CRESS_029","Red Mud-X-3","Mn","CMMs and metals","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",23800.23,476.06,0.48
"CRESS_029","Red Mud-X-3","Fe","CMMs and metals","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",44063.77,881.28,0.88
"CRESS_029","Red Mud-X-3","Co","CMMs and metals","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",323.12,6.47,0.01
"CRESS_029","Red Mud-X-3","Ni","CMMs and metals","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",1425.73,28.51,0.03
"CRESS_029","Red Mud-X-3","Cu","CMMs and metals","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",6608.17,132.79,0.13
"CRESS_029","Red Mud-X-3","Zn","CMMs and metals","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",7050.76,141.18,0.14
"CRESS_029","Red Mud-X-3","Sr","CMMs and metals","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",19558.11,391.18,0.39
"CRESS_029","Red Mud-X-3","Ba","CMMs and metals","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",747.58,14.98,0.01
"CRESS_029","Red Mud-X-3","La","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",6729.09,134.59,0.13
"CRESS_029","Red Mud-X-3","Ce","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",5421.89,108.44,0.11
"CRESS_029","Red Mud-X-3","Pr","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",1502.29,30.05,0.03
"CRESS_029","Red Mud-X-3","Nd","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",6295.5,125.91,0.13
"CRESS_029","Red Mud-X-3","Sm","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",1327.7,26.55,0.03
"CRESS_029","Red Mud-X-3","Eu","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",316.99,6.34,0.01
"CRESS_029","Red Mud-X-3","Gd","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",1521.27,30.43,0.03
"CRESS_029","Red Mud-X-3","Tb","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",208.01,4.16,0
"CRESS_029","Red Mud-X-3","Dy","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",1241.73,24.83,0.02
"CRESS_029","Red Mud-X-3","Ho","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",264.75,5.3,0.01
"CRESS_029","Red Mud-X-3","Er","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",713.39,14.27,0.01
"CRESS_029","Red Mud-X-3","Tm","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",88.41,1.77,0
"CRESS_029","Red Mud-X-3","Yb","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",528.82,10.58,0.01
"CRESS_029","Red Mud-X-3","Lu","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",77.38,1.55,0
"CRESS_029","Red Mud-X-3","Sc",,"Soil Sequence","C","C: HCl","C: poorly crystalline Fe",206.7,4.13,0
"CRESS_029","Red Mud-X-3","Cr",,"Soil Sequence","C","C: HCl","C: poorly crystalline Fe",410.77,8.22,0.01
"CRESS_029","Red Mud-X-3","Y",,"Soil Sequence","C","C: HCl","C: poorly crystalline Fe",14470.75,289.42,0.29
"CRESS_029","Red Mud-X-3","Mo",,"Soil Sequence","C","C: HCl","C: poorly crystalline Fe",0,0.02,0
"CRESS_030","Red Mud-X-3","Li","CMMs and metals","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",289.24,5.78,0.01
"CRESS_030","Red Mud-X-3","Mg","cations","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",20377.75,407.55,0.41
"CRESS_030","Red Mud-X-3","Al","cations","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",583486.41,11671.67,11.67
"CRESS_030","Red Mud-X-3","Si","CMMs and metals","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",713165.1,14263.3,14.26
"CRESS_030","Red Mud-X-3","K","cations","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",0,0,0
"CRESS_030","Red Mud-X-3","Ca","cations","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",1679530.81,33609.27,33.61
"CRESS_030","Red Mud-X-3","Mn","CMMs and metals","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",22370.57,447.47,0.45
"CRESS_030","Red Mud-X-3","Fe","CMMs and metals","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",37497.43,749.95,0.75
"CRESS_030","Red Mud-X-3","Co","CMMs and metals","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",306.12,6.13,0.01
"CRESS_030","Red Mud-X-3","Ni","CMMs and metals","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",1302.37,26.05,0.03
"CRESS_030","Red Mud-X-3","Cu","CMMs and metals","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",6430.11,129.23,0.13
"CRESS_030","Red Mud-X-3","Zn","CMMs and metals","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",6701.02,134.18,0.13
"CRESS_030","Red Mud-X-3","Sr","CMMs and metals","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",19543.23,390.88,0.39
"CRESS_030","Red Mud-X-3","Ba","CMMs and metals","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",747.79,14.99,0.01
"CRESS_030","Red Mud-X-3","La","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",6477.22,129.55,0.13
"CRESS_030","Red Mud-X-3","Ce","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",5218.07,104.37,0.1
"CRESS_030","Red Mud-X-3","Pr","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",1471.59,29.43,0.03
"CRESS_030","Red Mud-X-3","Nd","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",6301.86,126.04,0.13
"CRESS_030","Red Mud-X-3","Sm","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",1299.15,25.98,0.03
"CRESS_030","Red Mud-X-3","Eu","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",307.71,6.15,0.01
"CRESS_030","Red Mud-X-3","Gd","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",1505.07,30.1,0.03
"CRESS_030","Red Mud-X-3","Tb","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",200.99,4.02,0
"CRESS_030","Red Mud-X-3","Dy","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",1240.48,24.81,0.02
"CRESS_030","Red Mud-X-3","Ho","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",260.58,5.21,0.01
"CRESS_030","Red Mud-X-3","Er","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",713.88,14.28,0.01
"CRESS_030","Red Mud-X-3","Tm","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",87.64,1.75,0
"CRESS_030","Red Mud-X-3","Yb","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",531.5,10.63,0.01
"CRESS_030","Red Mud-X-3","Lu","REEs","Soil Sequence","C","C: HCl","C: poorly crystalline Fe",75.45,1.51,0
"CRESS_030","Red Mud-X-3","Sc",,"Soil Sequence","C","C: HCl","C: poorly crystalline Fe",198.37,3.97,0
"CRESS_030","Red Mud-X-3","Cr",,"Soil Sequence","C","C: HCl","C: poorly crystalline Fe",378.64,7.57,0.01
"CRESS_030","Red Mud-X-3","Y",,"Soil Sequence","C","C: HCl","C: poorly crystalline Fe",14266.7,285.34,0.29
"CRESS_030","Red Mud-X-3","Mo",,"Soil Sequence","C","C: HCl","C: poorly crystalline Fe",0,0,0
"CRESS_022","Red Mud-X-1","Li","CMMs and metals","Soil Sequence","D","D: dithionite","D: total reducible Fe",15.07,0.3,0
"CRESS_022","Red Mud-X-1","Mg","cations","Soil Sequence","D","D: dithionite","D: total reducible Fe",929.2,18.58,0.02
"CRESS_022","Red Mud-X-1","Al","cations","Soil Sequence","D","D: dithionite","D: total reducible Fe",120.18,4.36,0
"CRESS_022","Red Mud-X-1","Si","CMMs and metals","Soil Sequence","D","D: dithionite","D: total reducible Fe",34360.21,718.77,0.72
"CRESS_022","Red Mud-X-1","K","cations","Soil Sequence","D","D: dithionite","D: total reducible Fe",0,0,0
"CRESS_022","Red Mud-X-1","Ca","cations","Soil Sequence","D","D: dithionite","D: total reducible Fe",168911.73,3423.55,3.42
"CRESS_022","Red Mud-X-1","Mn","CMMs and metals","Soil Sequence","D","D: dithionite","D: total reducible Fe",812.32,16.83,0.02
"CRESS_022","Red Mud-X-1","Fe","CMMs and metals","Soil Sequence","D","D: dithionite","D: total reducible Fe",0,1.9,0
"CRESS_022","Red Mud-X-1","Co","CMMs and metals","Soil Sequence","D","D: dithionite","D: total reducible Fe",1.26,0.04,0
"CRESS_022","Red Mud-X-1","Ni","CMMs and metals","Soil Sequence","D","D: dithionite","D: total reducible Fe",23.5,0.61,0
"CRESS_022","Red Mud-X-1","Cu","CMMs and metals","Soil Sequence","D","D: dithionite","D: total reducible Fe",358.38,8.07,0.01
"CRESS_022","Red Mud-X-1","Zn","CMMs and metals","Soil Sequence","D","D: dithionite","D: total reducible Fe",0,0.28,0
"CRESS_022","Red Mud-X-1","Sr","CMMs and metals","Soil Sequence","D","D: dithionite","D: total reducible Fe",591.13,11.97,0.01
"CRESS_022","Red Mud-X-1","Ba","CMMs and metals","Soil Sequence","D","D: dithionite","D: total reducible Fe",0.38,0.03,0
"CRESS_022","Red Mud-X-1","La","REEs","Soil Sequence","D","D: dithionite","D: total reducible Fe",2.7,0.06,0
"CRESS_022","Red Mud-X-1","Ce","REEs","Soil Sequence","D","D: dithionite","D: total reducible Fe",4.58,0.13,0
"CRESS_022","Red Mud-X-1","Pr","REEs","Soil Sequence","D","D: dithionite","D: total reducible Fe",0.48,0.01,0
"CRESS_022","Red Mud-X-1","Nd","REEs","Soil Sequence","D","D: dithionite","D: total reducible Fe",3.09,0.07,0
"CRESS_022","Red Mud-X-1","Sm","REEs","Soil Sequence","D","D: dithionite","D: total reducible Fe",0.92,0.02,0
"CRESS_022","Red Mud-X-1","Eu","REEs","Soil Sequence","D","D: dithionite","D: total reducible Fe",0.31,0.01,0
"CRESS_022","Red Mud-X-1","Gd","REEs","Soil Sequence","D","D: dithionite","D: total reducible Fe",2.32,0.05,0
"CRESS_022","Red Mud-X-1","Tb","REEs","Soil Sequence","D","D: dithionite","D: total reducible Fe",0.29,0.01,0
"CRESS_022","Red Mud-X-1","Dy","REEs","Soil Sequence","D","D: dithionite","D: total reducible Fe",2.39,0.05,0
"CRESS_022","Red Mud-X-1","Ho","REEs","Soil Sequence","D","D: dithionite","D: total reducible Fe",0.58,0.01,0
"CRESS_022","Red Mud-X-1","Er","REEs","Soil Sequence","D","D: dithionite","D: total reducible Fe",2.08,0.04,0
"CRESS_022","Red Mud-X-1","Tm","REEs","Soil Sequence","D","D: dithionite","D: total reducible Fe",0.24,0,0
"CRESS_022","Red Mud-X-1","Yb","REEs","Soil Sequence","D","D: dithionite","D: total reducible Fe",1.29,0.03,0
"CRESS_022","Red Mud-X-1","Lu","REEs","Soil Sequence","D","D: dithionite","D: total reducible Fe",0.23,0,0
"CRESS_022","Red Mud-X-1","Sc",,"Soil Sequence","D","D: dithionite","D: total reducible Fe",0,0,0
"CRESS_022","Red Mud-X-1","Cr",,"Soil Sequence","D","D: dithionite","D: total reducible Fe",0,0,0
"CRESS_022","Red Mud-X-1","Y",,"Soil Sequence","D","D: dithionite","D: total reducible Fe",57.24,1.17,0
"CRESS_022","Red Mud-X-1","Mo",,"Soil Sequence","D","D: dithionite","D: total reducible Fe",1.16,0.04,0
"CRESS_023","Red Mud-X-1","Li","CMMs and metals","Soil Sequence","D","D: dithionite","D: total reducible Fe",16.96,0.34,0
"CRESS_023","Red Mud-X-1","Mg","cations","Soil Sequence","D","D: dithionite","D: total reducible Fe",453.23,9.06,0.01
"CRESS_023","Red Mud-X-1","Al","cations","Soil Sequence","D","D: dithionite","D: total reducible Fe",7426.67,150.49,0.15
"CRESS_023","Red Mud-X-1","Si","CMMs and metals","Soil Sequence","D","D: dithionite","D: total reducible Fe",10674.85,245.06,0.25
"CRESS_023","Red Mud-X-1","K","cations","Soil Sequence","D","D: dithionite","D: total reducible Fe",0,0,0
"CRESS_023","Red Mud-X-1","Ca","cations","Soil Sequence","D","D: dithionite","D: total reducible Fe",5953.94,164.39,0.16
"CRESS_023","Red Mud-X-1","Mn","CMMs and metals","Soil Sequence","D","D: dithionite","D: total reducible Fe",6919.8,138.98,0.14
"CRESS_023","Red Mud-X-1","Fe","CMMs and metals","Soil Sequence","D","D: dithionite","D: total reducible Fe",3372.16,75.3,0.08
"CRESS_023","Red Mud-X-1","Co","CMMs and metals","Soil Sequence","D","D: dithionite","D: total reducible Fe",78.94,1.59,0
"CRESS_023","Red Mud-X-1","Ni","CMMs and metals","Soil Sequence","D","D: dithionite","D: total reducible Fe",189.65,3.93,0
"CRESS_023","Red Mud-X-1","Cu","CMMs and metals","Soil Sequence","D","D: dithionite","D: total reducible Fe",96.73,2.83,0
"CRESS_023","Red Mud-X-1","Zn","CMMs and metals","Soil Sequence","D","D: dithionite","D: total reducible Fe",256.83,5.43,0.01
"CRESS_023","Red Mud-X-1","Sr","CMMs and metals","Soil Sequence","D","D: dithionite","D: total reducible Fe",63.69,1.43,0
"CRESS_023","Red Mud-X-1","Ba","CMMs and metals","Soil Sequence","D","D: dithionite","D: total reducible Fe",16.84,0.36,0
"CRESS_023","Red Mud-X-1","La","REEs","Soil Sequence","D","D: dithionite","D: total reducible Fe",21.99,0.45,0
"CRESS_023","Red Mud-X-1","Ce","REEs","Soil Sequence","D","D: dithionite","D: total reducible Fe",39.68,0.83,0
"CRESS_023","Red Mud-X-1","Pr","REEs","Soil Sequence","D","D: dithionite","D: total reducible Fe",2.25,0.05,0
"CRESS_023","Red Mud-X-1","Nd","REEs","Soil Sequence","D","D: dithionite","D: total reducible Fe",8.12,0.17,0
