datafile,hystarid,is_qc,is_srfa,count_shield,mean_shield,std_shield,min_shield,25%_shield,50%_shield,75%_shield,max_shield,count_capillary,mean_capillary,std_capillary,min_capillary,25%_capillary,50%_capillary,75%_capillary,max_capillary,IAT,isotope_delta_error_mean,isotope_delta_error_std,n_iso_used,n_missing_parents,organic_count,inorganic_count,organic_ratio,c13_count,cl37_count,c13_ratio,qc_assign_rms,qc_total_assign,qc_total_CHO,qc_pc_assign,qc_pc_CHO,qc_mass_median,qc_mass_skew,qc_mass_kurt,qc_SN_median,qc_wa_OC,qc_wa_HC,qc_wa_mz,qc_wa_AIMod,qc_wa_NOSC,tic,baseline_noise,baseline_noise_std,peaks,cal_points,cal_rms,raw_error_median,raw_error_stdev,original_masscalcoef_A,original_masscalcoef_B,original_masscalcoef_C,resolving_power_peaks_removed
CRESS_Set_2_18C_r2_39_1_31992.d,31992,False,False,829.0,91.34783172607422,1.6120694875717163,78.18299865722656,90.68599700927734,91.31199645996094,91.93699645996094,97.56300354003906,830.0,2500.0,0.0,2500.0,2500.0,2500.0,2500.0,2500.0,0.01,3.6807206669209336e-06,3.293039124055779e-05,4,0,771,501,1.5389221556886228,40,259,0.15444015444015444,0.09015964534195559,590,530,45.349730976172175,40.73789392774788,395.0440742771357,0.274339613274981,-0.017283578149160927,12.480846073693947,0.5868821987429884,1.1582344396714583,389.7745231193929,0.28782942425061236,0.04058119097485576,436922900.50263476,424748.29921362846,196658.46253591,1301,97.0,0.04972989666765103,0.7508956991070261,0.07338456532160299,215005950.77443844,-21.747780185561815,-11513.908532616591,34
CRESS_Set_2_18C_r1_39_1_31952.d,31952,False,False,835.0,90.99942016601562,2.4288599491119385,79.43399810791016,90.68599700927734,91.31199645996094,92.56199645996094,95.68800354003906,836.0,2500.0,0.0,2500.0,2500.0,2500.0,2500.0,2500.0,0.01,-5.876803064503682e-07,1.3341894364910463e-05,7,0,1180,597,1.9765494137353434,72,328,0.21951219512195122,0.08778677946781825,866,760,47.50411409764125,41.68952276467361,402.14284709343764,0.2888766722768094,-0.08784513776058533,13.294081123884663,0.575869942838219,1.1808730153068956,396.2118495782101,0.2756925286196074,-0.00423301140048518,439493389.6324744,429823.4633978954,199008.26355322558,1819,153.0,0.04105120415432826,0.6024465376873491,0.06622114046159608,215005950.77443844,-21.747780185561815,-11513.908532616591,62
CRESS_Set_2_16B_r2_13_1_31996.d,31996,False,False,828.0,91.88623046875,2.0173139572143555,80.05899810791016,91.31199645996094,91.93699645996094,93.18699645996094,96.93800354003906,829.0,2500.0,0.0,2500.0,2500.0,2500.0,2500.0,2500.0,0.01,1.1013647819147604e-06,3.6953256186385274e-05,660,0,7451,890,8.37191011235955,1792,1263,1.4188440221694378,0.09144975872491691,4486,2767,53.290567830838675,32.87004038964125,441.1280161626469,0.02915623325368261,-0.36813351849014664,16.35298466702237,0.4998413727510701,1.3879352238322642,402.9538742391477,0.1739294483769689,-0.34555106199593316,477967776.0719993,414408.2706014273,191871.02928846085,8376,511.0,0.05125578347518895,0.807174631035179,0.11274282418258494,215005950.77443844,-21.747780185561815,-11513.908532616591,609
CRESS_Set_2_17B_r2_14_1_32019.d,32019,False,False,827.0,89.36801147460938,1.9426047801971436,76.93299865722656,88.81099700927734,89.43599700927734,90.06099700927734,94.43699645996094,828.0,2500.0,0.0,2500.0,2500.0,2500.0,2500.0,2500.0,0.01,2.7862480535231888e-06,3.5246751462228057e-05,409,0,5334,653,8.16845329249617,1119,795,1.4075471698113207,0.08655759160039889,3286,2222,54.557529470363605,36.89191432840777,426.19953621204377,-0.06498696142457404,-0.49369687163157217,16.01605331642598,0.5050260545328369,1.3817857828018059,394.0220117014243,0.17529686003114756,-0.33431823257397797,460560295.09471846,414081.2991266191,191719.64149562467,6011,407.0,0.03296427711342206,0.7788244385991431,0.054305444658632046,215005950.77443844,-21.747780185561815,-11513.908532616591,339
CRESS_Set_2_19B_r1_16_1_31970.d,31970,False,False,829.0,90.64349365234375,3.302823066711426,74.43199920654297,90.06099700927734,91.31199645996094,92.56199645996094,96.31300354003906,830.0,2500.0,0.0,2500.0,2500.0,2500.0,2500.0,2500.0,0.01,3.315182802144948e-07,2.5702491555555627e-05,158,0,2956,709,4.169252468265162,528,683,0.7730600292825769,0.08525607773124345,1654,1160,44.51022604951561,31.216361679224974,401.2365647304998,0.10157782360470323,-0.23814788463337155,14.848416481576574,0.4686338837728027,1.5272782453195124,361.82671848915163,0.10929523858663229,-0.5548285269097387,448389270.3092671,430221.7895720583,199192.688571863,3708,191.0,0.04472408221391649,0.7589233182870155,0.07239328495456064,215005950.77443844,-21.747780185561815,-11513.908532616591,126
CRESS_Set_2_19C_r2_40_1_32011.d,32011,False,False,831.0,91.00393676757812,2.441757917404175,77.55799865722656,90.68599700927734,91.31199645996094,91.93699645996094,98.18800354003906,832.0,2500.0,0.0,2500.0,2500.0,2500.0,2500.0,2500.0,0.01,-2.178293362931072e-06,2.9618572155568278e-05,10,0,1107,420,2.6357142857142857,78,209,0.37320574162679426,0.08947282583142878,890,794,57.30843528654218,51.12685125563425,403.07792725726324,0.11057577391104824,-0.14871765804798764,13.990000774719068,0.590494130233339,1.1031614887470136,394.86862237845617,0.31467506210912083,0.0922321903068359,437191895.7345697,412868.78037012904,191158.24531136974,1550,177.0,0.043409731154861936,0.7265646335267231,0.06793606557694318,215005950.77443844,-21.747780185561815,-11513.908532616591,59
CRESS_Set_2_19C_r1_40_1_31943.d,31943,False,False,830.0,89.73654174804688,2.1163687705993652,77.55799865722656,89.43599700927734,90.06099700927734,90.68599700927734,98.18800354003906,831.0,2500.0,0.0,2500.0,2500.0,2500.0,2500.0,2500.0,0.01,-2.6913325636238974e-06,5.475014077340848e-05,72,0,1846,571,3.23292469352014,201,313,0.6421725239616614,0.0876281542836355,1427,1149,57.98455912230801,46.68833807395368,419.0621646336641,0.08783428466186995,0.019012893662833985,14.647069825817152,0.5814814582945963,1.1136804111847265,401.59993385997205,0.3098966445265718,0.0701894646119159,441509120.7362007,396895.518395329,183762.62501703735,2451,255.0,0.036799983564608424,0.3952907582517984,0.06368030720980498,215005950.77443844,-21.747780185561815,-11513.908532616591,117
CRESS_Set_2_18B_r2_15_1_32017.d,32017,False,False,827.0,89.4738540649414,2.1107943058013916,76.30799865722656,88.81099700927734,90.06099700927734,90.68599700927734,95.06300354003906,828.0,2500.0,0.0,2500.0,2500.0,2500.0,2500.0,2500.0,0.01,-1.3509836280231216e-06,3.656562436725878e-05,350,0,4879,676,7.2174556213017755,1019,780,1.3064102564102564,0.09219114892835252,3051,2073,54.36564504632929,36.93870277975766,428.1282750771452,-0.03551353081844894,-0.39816563494328827,15.894673398017774,0.502184853077988,1.3828890547024586,395.94917717798387,0.1775195717837011,-0.34660955007578714,457476843.8218256,406459.7060084027,188190.84388189044,5594,397.0,0.035654616704229085,0.7768019768677342,0.05413112488530104,215005950.77443844,-21.747780185561815,-11513.908532616591,351
CRESS_Set_2_17B_r1_14_1_31945.d,31945,False,False,829.0,87.44691467285156,2.190455198287964,76.30799865722656,86.93599700927734,87.56099700927734,88.81099700927734,91.31199645996094,830.0,2500.0,0.0,2500.0,2500.0,2500.0,2500.0,2500.0,0.01,3.877892356212861e-06,3.972380186241152e-05,657,0,7048,813,8.669126691266912,1695,1135,1.4933920704845816,0.09049930921571747,4315,2741,54.53051939845823,34.63920131429293,438.0761195100584,-0.04402014553997136,-0.5184843109438857,16.57093627229458,0.5029766752844692,1.3835532504110477,401.2019300923222,0.17500188538466188,-0.3364083050861454,475289171.7541243,416715.44065644685,192939.2490239349,7884,461.0,0.03194061059543392,0.502331594415728,0.054453763274221516,215005950.77443844,-21.747780185561815,-11513.908532616591,557
CRESS_Set_2_18B_r1_15_1_31969.d,31969,False,False,829.0,89.52505493164062,2.846234083175659,76.30799865722656,89.43599700927734,90.06099700927734,91.31199645996094,95.68800354003906,830.0,2500.0,0.0,2500.0,2500.0,2500.0,2500.0,2500.0,0.01,1.090240193464766e-06,3.650139810179877e-05,496,0,6109,819,7.459096459096459,1388,1003,1.3838484546360916,0.09270215712843416,3773,2436,53.853839566086215,34.77019697402227,434.20349357156135,0.0381973905156506,-0.28221491032663604,15.892735787171452,0.5031575394910086,1.3814141421903543,399.6384626584854,0.17806698579906538,-0.33905307767043086,464327257.8793858,390957.9201424291,181013.5170259447,6974,440.0,0.034172178646952135,0.774532135042713,0.05800147000541432,215005950.77443844,-21.747780185561815,-11513.908532616591,473
CRESS_Set_2_19B_r2_16_1_31994.d,31994,False,False,830.0,89.5189208984375,2.5142593383789062,74.43199920654297,88.81099700927734,90.06099700927734,90.68599700927734,95.68800354003906,831.0,2500.0,0.0,2500.0,2500.0,2500.0,2500.0,2500.0,0.01,3.64849351471482e-06,3.538611564030375e-05,192,0,3512,830,4.231325301204819,657,816,0.8051470588235294,0.09521648796744436,1961,1311,44.50748978665457,29.754879709487064,409.1870788579268,0.10688994536117866,-0.21935533536813878,15.481304988356099,0.4694699929231543,1.5178254660192052,366.04193709677304,0.11520409034014424,-0.5438256938037348,450264889.4692413,400383.7019996561,185377.65402584078,4391,217.0,0.0465088136754157,0.7773774614306039,0.0737629389264657,215005950.77443844,-21.747780185561815,-11513.908532616591,205
CRESS_Set_2_20C_r2_41_1_31999.d,31999,False,False,831.0,92.99522399902344,2.0088844299316406,80.05899810791016,92.56199645996094,93.18699645996094,93.81199645996094,97.56300354003906,832.0,2500.0,0.0,2500.0,2500.0,2500.0,2500.0,2500.0,0.01,-2.366861656355468e-06,4.897236539274798e-05,50,0,1570,487,3.2238193018480494,138,239,0.5774058577405857,0.08752397222026365,1247,1050,60.12536162005786,50.6268081002893,413.21843125478017,-0.04766516330406301,-0.22431060479917742,15.048050030266364,0.5858667185912778,1.1136096567175546,395.6039031708584,0.3080002892420625,0.07448379675971582,438867067.01611674,407777.6965735567,188801.07351355677,2071,234.0,0.0362966669390192,0.746075507817789,0.06083234745830217,215005950.77443844,-21.747780185561815,-11513.908532616591,73
CRESS_Set_2_20B_r1_17_1_31948.d,31948,False,False,831.0,89.83487701416016,3.3141462802886963,77.55799865722656,89.43599700927734,90.68599700927734,91.93699645996094,95.06300354003906,832.0,2500.0,0.0,2500.0,2500.0,2500.0,2500.0,2500.0,0.01,2.6213282135939424e-09,3.316472551289322e-05,141,0,2972,768,3.8697916666666665,532,719,0.7399165507649513,0.09221975012970601,1701,1166,44.7278464370234,30.660005259006045,403.12476931017943,0.2733302861805245,0.1911678618860604,14.680109259492198,0.46547332141817294,1.5125176547810486,364.0843113815641,0.12070474727913003,-0.5448268862257515,447591711.3789744,403459.78279928776,186801.87943607024,3790,203.0,0.04604527815006782,0.5376224661134694,0.07042721834768385,215005950.77443844,-21.747780185561815,-11513.908532616591,182
CRESS_Set_2_20B_r2_17_1_31993.d,31993,False,False,825.0,91.17826080322266,3.506108045578003,75.05799865722656,90.68599700927734,91.93699645996094,93.18699645996094,95.68800354003906,826.0,2500.0,0.0,2500.0,2500.0,2500.0,2500.0,2500.0,0.01,6.0711676538333515e-06,3.209817065551722e-05,130,0,2661,709,3.753173483779972,449,649,0.6918335901386748,0.08810179285850289,1495,1069,43.64963503649635,31.21167883211679,397.07787949542205,0.186959367002576,-0.02826876651715926,15.167015008038282,0.46713240318871463,1.515695224340095,358.93854337080455,0.11812975422587757,-0.54606493124875,446671726.3055391,417156.25094570534,193143.34418786157,3416,203.0,0.05929847604433576,0.7670970559589427,0.16098874066151167,215005950.77443844,-21.747780185561815,-11513.908532616591,149
CRESS_Set_2_21C_r1_42_1_31947.d,31947,False,False,831.0,87.53289794921875,2.2774386405944824,75.68299865722656,86.93599700927734,88.18599700927734,88.81099700927734,91.93699645996094,832.0,2500.0,0.0,2500.0,2500.0,2500.0,2500.0,2500.0,0.01,-9.162882907939554e-07,4.6170204587432255e-05,61,0,1707,571,2.989492119089317,175,295,0.5932203389830508,0.08308154227106923,1327,1089,57.19827586206897,46.939655172413794,417.0676859538271,-0.08932802008527349,-0.3679747068202155,15.292504725979892,0.5824364457135933,1.1308486680354803,395.25668604370355,0.30022758986757625,0.05199944955874422,442187833.3509762,425122.221755377,196831.58867273957,2313,256.0,0.03734097811874816,0.5074055294396607,0.062495570004876246,215005950.77443844,-21.747780185561815,-11513.908532616591,111
CRESS_Set_2_20C_r1_41_1_31972.d,31972,False,False,830.0,93.39417266845703,1.9214881658554077,81.30899810791016,92.56199645996094,93.81199645996094,94.43699645996094,100.06400299072266,831.0,2500.0,0.0,2500.0,2500.0,2500.0,2500.0,2500.0,0.01,5.894888241776775e-06,4.794901226376392e-05,106,0,2120,568,3.732394366197183,246,308,0.7987012987012987,0.08803275918633244,1644,1300,60.48565121412803,47.829286239882265,423.68978712650016,-0.12629387721708432,-0.2882519978332003,14.968253887698285,0.5820114493613453,1.117771143501628,402.0848970389611,0.305526983651756,0.06729081043300393,443101841.02282614,414254.99010186887,191800.06041716528,2706,278.0,0.03656411236797303,0.7526078576312808,0.060140072286858644,215005950.77443844,-21.747780185561815,-11513.908532616591,113
CRESS_Set_2_21C_r2_42_1_32008.d,32008,False,False,829.0,88.66090393066406,1.9753201007843018,75.68299865722656,88.18599700927734,88.81099700927734,89.43599700927734,95.68800354003906,830.0,2500.0,0.0,2500.0,2500.0,2500.0,2500.0,2500.0,0.01,4.3851055190421346e-07,4.896490812287443e-05,52,0,1584,550,2.88,136,295,0.4610169491525424,0.08393536053188216,1267,1055,58.19935691318327,48.461185117133674,415.1612947269042,0.0614648617294126,0.042549554656612365,14.540524565384668,0.5812080755994703,1.1310075330518963,396.49846688644607,0.2996466397399745,0.04737150424777364,440288439.6065115,412884.6499486352,191165.59292621812,2170,234.0,0.03627652272643778,0.7558225913182975,0.06149651921733133,215005950.77443844,-21.747780185561815,-11513.908532616591,72
CRESS_Set_2_PBC1_r1_43_1_31988.d,31988,False,False,827.0,95.199462890625,2.349982261657715,81.93399810791016,94.43699645996094,95.68800354003906,96.31300354003906,100.68900299072266,828.0,2500.0,0.0,2500.0,2500.0,2500.0,2500.0,2500.0,0.01,1.0482963255261286e-05,3.487157164693257e-05,30,0,1491,712,2.0941011235955056,244,546,0.4468864468864469,0.09523439791793542,684,409,30.292294065544727,18.113374667847655,384.19742734849257,0.6040133072843384,0.48044638836295395,13.776214942534374,0.4389857849577872,1.5764350994020515,361.00406599381597,0.0931993835022542,-0.6496013690992879,439869249.05844265,408338.9402869067,189060.92935283782,2248,49.0,0.041072578925698496,0.7614104782600613,0.47653457254158477,215005950.77443844,-21.747780185561815,-11513.908532616591,102
CRESS_Set_2_21B_r1_18_1_31974.d,31974,False,False,829.0,91.97603607177734,1.864707589149475,81.30899810791016,91.31199645996094,91.93699645996094,93.18699645996094,99.43900299072266,830.0,2500.0,0.0,2500.0,2500.0,2500.0,2500.0,2500.0,0.01,-4.964321484458702e-06,3.129725085781782e-05,162,0,3115,714,4.362745098039215,564,712,0.7921348314606742,0.09445861371857625,1802,1216,46.40741694566057,31.31599278908061,409.14949122300385,0.16867108817029416,0.012333403174594526,15.166775497200543,0.47704109590973964,1.5048372494184115,369.1086126262488,0.11870219931976643,-0.5128854141151629,448585079.2375493,408796.25016328495,189272.66382560093,3862,221.0,0.051170827660311856,0.7599273308053385,0.12207108793213063,215005950.77443844,-21.747780185561815,-11513.908532616591,196
QC_Blank_25_01_A_r1_53_1_31983.d,31983,True,False,831.0,30.995210647583008,1.3599176406860352,29.42099952697754,30.672000885009766,30.672000885009766,31.297000885009766,44.42499923706055,832.0,2500.0,0.0,2500.0,2500.0,2500.0,2500.0,2500.0,0.01,,,0,0,17,15,1.1333333333333333,0,0,,0.13505791874918804,7,0,20.0,0.0,661.0635196751858,-0.9531173632359148,0.2732425147527646,8.259499215892903,0.2725575417015414,0.6543215075494027,661.4722385137087,0.630283170467812,-0.07130796795570157,429417032.87298024,405791.8115155054,187881.608731679,33,,,,,215005950.77443844,-21.747780185561815,-11513.908532616591,0
CRESS_Set_2_PBC1_r2_43_1_32013.d,32013,False,False,830.0,94.2777099609375,1.5353761911392212,81.93399810791016,93.81199645996094,94.43699645996094,95.06300354003906,98.81300354003906,830.0,2500.0,0.0,2500.0,2500.0,2500.0,2500.0,2500.0,0.01,1.1783361685502315e-06,2.8398127919356333e-05,55,0,1935,806,2.400744416873449,359,670,0.5358208955223881,0.10189481468533258,904,504,32.27418779007497,17.993573723670117,397.16888698912055,0.4013796862221955,0.11437423174695516,14.19108508955379,0.44228258511093216,1.5778147138194027,369.4950782041177,0.09359141362342215,-0.6412314029036432,443637752.667373,413038.1860306953,191236.6801322119,2788,62.0,0.05152316935121771,0.7628638241662409,0.4696952393474045,215005950.77443844,-21.747780185561815,-11513.908532616591,121
CRESS_Set_2_21B_r2_18_1_32012.d,32012,False,False,828.0,90.49315643310547,2.3205833435058594,76.93299865722656,90.06099700927734,90.68599700927734,91.93699645996094,95.06300354003906,829.0,2500.0,0.0,2500.0,2500.0,2500.0,2500.0,2500.0,0.01,2.674843374961711e-06,3.252444761037247e-05,125,0,2592,642,4.037383177570093,427,603,0.7081260364842454,0.09165034346022614,1485,1036,45.1505016722408,31.49893584676193,405.0466617068606,0.26277949143225354,0.24016352436124677,14.979092026829024,0.4784782395896723,1.5045319751294808,365.65771806291,0.11825355412545341,-0.5109484114771089,444496692.759232,394963.7730716374,182868.22693216812,3274,183.0,0.062291836387931086,0.735077435029575,0.1297983700476512,215005950.77443844,-21.747780185561815,-11513.908532616591,132
QC_Blank_25_01_A_r1_53_1_31961.d,31961,True,False,829.0,39.96756362915039,0.7091782093048096,38.17300033569336,39.42399978637695,40.04899978637695,40.67399978637695,41.92399978637695,829.0,2500.0,0.0,2500.0,2500.0,2500.0,2500.0,2500.0,0.01,3.1723543634721493e-06,3.432943010099544e-05,118,0,1483,207,7.164251207729468,288,314,0.9171974522292994,0.09451824383915416,785,376,45.93329432416618,22.00117027501463,343.19584280935305,0.8450766914762775,-0.029136766938472114,18.24076831250661,0.2963413392854808,1.5511206349443918,322.58236389974536,0.1529547205894068,-0.9338056012265872,452540746.0801342,417412.60211360245,193262.03477859794,1677,94.0,0.027913537954891977,0.7161820481861567,0.04283364154119094,215005950.77443844,-21.747780185561815,-11513.908532616591,98
CRESS_Set_2_PBB1_r2_19_1_32036.d,32036,False,False,830.0,91.35909271240234,1.9883841276168823,78.18299865722656,90.68599700927734,91.31199645996094,92.56199645996094,95.68800354003906,831.0,2500.0,0.0,2500.0,2500.0,2500.0,2500.0,2500.0,0.01,-1.2999341010724032e-07,3.436297238969994e-05,194,0,3166,546,5.798534798534798,675,736,0.9171195652173914,0.09462821467967396,1636,892,43.62666666666667,23.78666666666667,418.1944491555256,0.039466512284987446,-0.7066516700990939,15.935212763575734,0.4555026162545271,1.5622331122658102,385.52998288497594,0.08751329601373413,-0.6006242424731899,448139098.4235534,410023.1175127794,189840.70340841688,3719,98.0,0.05544308076515211,0.8625446498983605,0.2037172831465369,215005950.77443844,-21.747780185561815,-11513.908532616591,186
CRESS_Set_2_PBC2_r1_44_1_31951.d,31951,False,False,828.0,93.18101501464844,2.2501096725463867,80.68399810791016,92.56199645996094,93.81199645996094,94.43699645996094,98.18800354003906,829.0,2500.0,0.0,2500.0,2500.0,2500.0,2500.0,2500.0,0.01,4.597722081418971e-07,2.58850677096176e-05,38,0,1553,825,1.8824242424242423,253,600,0.4216666666666667,0.09721737716921228,750,455,30.475416497358797,18.488419341731007,381.13752894741845,0.7067177352271623,0.6304784024965775,14.456002376721873,0.4443904174891833,1.5569787981508891,364.2150850096882,0.09806144901932691,-0.6151804893638574,442058914.47285205,413080.3333564246,191256.19434402458,2456,58.0,0.048936245357605705,0.5993118997685751,0.33430169182046965,215005950.77443844,-21.747780185561815,-11513.908532616591,83
CRESS_Set_2_PBB2_r1_20_1_31979.d,31979,False,False,829.0,96.06029510498047,1.730050802230835,83.80999755859375,95.68800354003906,96.31300354003906,96.93800354003906,101.31400299072266,830.0,2500.0,0.0,2500.0,2500.0,2500.0,2500.0,2500.0,0.01,2.8652001186023695e-06,3.441657687838732e-05,171,0,2864,703,4.073968705547653,596,713,0.8359046283309958,0.1001202051830684,1488,861,41.24168514412417,23.863636363636363,422.18529030001423,0.03935711420167212,-0.5055259929963367,15.510886361562008,0.46989565434895086,1.5786604166894926,384.6560256685037,0.0739298882836908,-0.5983436606529708,447705396.79239964,424555.15618865594,196569.0373153477,3586,81.0,0.033332349614061396,0.7669770913747875,0.04700557122444956,215005950.77443844,-21.747780185561815,-11513.908532616591,156
CRESS_Set_2_PBC2_r2_44_1_31995.d,31995,False,False,829.0,93.1124038696289,1.1587516069412231,90.68599700927734,92.56199645996094,93.18699645996094,93.81199645996094,100.06400299072266,830.0,2500.0,0.0,2500.0,2500.0,2500.0,2500.0,2500.0,0.01,4.624434518688365e-06,2.5077982160911493e-05,67,0,1995,983,2.0295015259409968,361,758,0.4762532981530343,0.09520734253218822,954,552,31.064799739498532,17.974601107131228,394.1540026268848,0.5716788637087789,0.4142986792664711,14.924623150016433,0.44751847441176473,1.5528988534677521,368.30414232312376,0.09942559212689588,-0.6062567729453605,445034990.1716282,401471.4391765789,185881.27633875603,3060,73.0,0.046294293432089365,0.7632023058404425,0.15586118175710176,215005950.77443844,-21.747780185561815,-11513.908532616591,158
QC_Blank_25_01_B_r1_53_1_31940.d,31940,True,False,834.0,40.31578826904297,0.7260227203369141,38.17300033569336,40.04899978637695,40.67399978637695,40.67399978637695,41.92399978637695,835.0,2500.0,0.0,2500.0,2500.0,2500.0,2500.0,2500.0,0.01,1.1335477294023553e-06,3.9122824768333324e-05,109,0,1087,92,11.815217391304348,207,151,1.3708609271523178,0.10040865670745476,659,327,55.00834724540902,27.295492487479134,328.21304124802583,0.8805410291463518,-0.0022640135078795254,19.213132697698935,0.27373409577230845,1.5862447417975158,315.96237180995985,0.14346876234836314,-1.0192478949882438,439360952.66158086,398057.46443655767,184300.60603412622,1173,93.0,0.03260359811521248,0.3053954567658817,0.0615871944417993,215005950.77443844,-21.747780185561815,-11513.908532616591,65
QC_Blank_25_01_B_r2_53_1_32006.d,32006,True,False,828.0,39.552947998046875,0.8524815440177917,36.92300033569336,38.79899978637695,39.42399978637695,40.04899978637695,41.92399978637695,829.0,2500.0,0.0,2500.0,2500.0,2500.0,2500.0,2500.0,0.01,1.0783948256845279e-06,2.740298022738647e-05,72,0,910,99,9.191919191919192,157,184,0.8532608695652174,0.10442297664952614,513,274,50.39292730844793,26.91552062868369,334.02364390924015,0.8559227511618672,-0.1895100013712927,19.096728937378,0.2921770657524252,1.5560338500641275,321.0905011283694,0.1505985790942573,-0.9531376173532207,438315981.38675183,420982.8434358008,194915.0565107758,995,71.0,0.02635966102263856,0.7573536187345867,0.04753525691282906,215005950.77443844,-21.747780185561815,-11513.908532616591,57
CRESS_Set_2_PBB1_r1_19_1_31958.d,31958,False,False,832.0,92.42668914794922,2.083538770675659,80.68399810791016,91.93699645996094,92.56199645996094,93.18699645996094,98.18800354003906,833.0,2500.0,0.0,2500.0,2500.0,2500.0,2500.0,2500.0,0.01,-9.265122620807075e-09,3.492555834440122e-05,391,0,5108,796,6.417085427135678,1245,1176,1.058673469387755,0.1001732601586755,2635,1307,44.166946027489104,21.907475695608447,435.1510777346361,0.10158955695782558,-0.5948088084204577,16.99806302078827,0.4538981752870764,1.5682874412178276,394.8014786097057,0.08597814561455545,-0.6056041637803955,464365561.92218477,403820.88110759255,186969.06795281536,5914,151.0,0.06567068939331466,0.708169079901679,0.4565497821701926,215005950.77443844,-21.747780185561815,-11513.908532616591,400
CRESS_Set_2_PBB2_r2_20_1_32023.d,32023,False,False,829.0,94.46833801269531,1.9756697416305542,81.93399810791016,93.81199645996094,94.43699645996094,95.06300354003906,108.81600189208984,829.0,2500.0,0.0,2500.0,2500.0,2500.0,2500.0,2500.0,0.01,-2.488999449067761e-06,3.7004458818729436e-05,392,0,5267,1095,4.810045662100457,1278,1323,0.9659863945578231,0.09622930535217397,2610,1359,40.53424444789563,21.105761764249106,437.1808009466778,0.036535335629562286,-0.5415556771402446,16.737587599619175,0.4727067646535251,1.5743960315313312,395.9960863097524,0.07780001547154165,-0.5776615635517514,467484982.27566034,407090.87745818484,188483.07626313958,6399,154.0,0.05279275247693559,0.7831245192523304,0.2021828877293441,215005950.77443844,-21.747780185561815,-11513.908532616591,383
QC_Blank_25_01_A_r1_53_1_31937.d,31937,True,False,830.0,40.962406158447266,0.46773678064346313,40.04899978637695,40.67399978637695,40.67399978637695,41.29899978637695,42.54999923706055,831.0,2500.0,0.0,2500.0,2500.0,2500.0,2500.0,2500.0,0.01,-1.1690537339328632e-06,4.653319754359372e-05,496,0,4987,594,8.395622895622896,1221,952,1.2825630252100841,0.10787853058227848,2584,962,44.97041420118343,16.7420814479638,400.7649984973598,0.5418348228604416,-0.3376783646170982,17.791867713361952,0.2609169274480236,1.585045444471902,328.6561591117334,0.15298136700386658,-1.0411111148335477,507385839.1617481,395033.7807210687,182900.64047385482,5612,218.0,0.046192202419398004,0.21904156648709586,0.10513916846705748,215005950.77443844,-21.747780185561815,-11513.908532616591,404
QC_SPE_Blank_20260106_1_CRESS_r1_25_1_31953.d,31953,True,False,829.0,90.31546020507812,3.2217278480529785,78.80899810791016,90.06099700927734,91.31199645996094,92.56199645996094,98.18800354003906,829.0,2500.0,0.0,2500.0,2500.0,2500.0,2500.0,2500.0,0.01,-4.525457301594672e-07,1.5903199053213165e-05,14,0,840,780,1.0769230769230769,91,502,0.18127490039840638,0.1008359956714406,424,262,24.80983031012288,15.330602691632533,384.18682212177737,0.7619706687264242,0.4220244981127945,13.852393923333493,0.39108242686954947,1.5597760978127038,377.53643175693463,0.11494444393351616,-0.7343526512729545,438635357.73465693,422338.6773608231,195542.8076180611,1698,23.0,0.03376442938455692,0.6303360657401019,0.057329660517451815,215005950.77443844,-21.747780185561815,-11513.908532616591,74
QC_SPE_Blank_20260106_1_CRESS_r2_25_1_32033.d,32033,True,False,831.0,87.90970611572266,3.652479648590088,73.18199920654297,84.43499755859375,89.43599700927734,90.68599700927734,93.81199645996094,831.0,2500.0,0.0,2500.0,2500.0,2500.0,2500.0,2500.0,0.01,-1.2855514891422596e-05,3.0986971338593805e-05,9,0,454,615,0.7382113821138211,48,372,0.12903225806451613,0.10311172659664865,262,158,22.703639514731368,13.69150779896014,359.18960096537785,0.989912814088071,0.4625152134900028,12.201112896701417,0.3828638923788375,1.5418641166569933,389.6423728106729,0.12434119581592751,-0.7385050433162592,434863890.1530767,416053.82209028106,192632.91962780015,1150,12.0,0.01943299047281289,0.8029570606045169,0.03054209313751071,215005950.77443844,-21.747780185561815,-11513.908532616591,38
QC_Blank_25_01_B_r1_53_1_32050.d,32050,True,False,830.0,41.54168701171875,0.9163600206375122,38.79899978637695,41.29899978637695,41.92399978637695,41.92399978637695,43.17499923706055,831.0,2500.0,0.0,2500.0,2500.0,2500.0,2500.0,2500.0,0.01,6.494619069854289e-06,7.570408052609955e-05,352,0,2357,285,8.27017543859649,717,447,1.604026845637584,0.11457734846185218,1590,474,56.82630450321658,16.940671908506076,498.0564739287456,-0.061711894166649635,-1.5731524641429824,19.453940640677022,0.3531432624948038,1.5550518053262783,602.2282026371786,0.18368432805128293,-0.7446022691676942,607554240.6900232,420159.2844694301,194533.74870934614,2594,131.0,0.04983400944901908,1.0316286138358892,0.4792155565351481,215005950.77443844,-21.747780185561815,-11513.908532616591,158
