,Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,O/C,H/C,Heteroatom Class,Ion Type,Adduct,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,N,P,S,13C,18O,33S,34S
5389,8641,460.13361451548207,460.13299341501033,460.1330253519691,26956486.22716243,139.23050833716314,485500.566189987,140.75402730774908,-1,-0.06940809937359359,0.9993816615768296,0.995006053921257,0.9976314185146005,12.0,0.43478260869565216,1.0434782608695652,13C1 O10,de-protonated,,1.0,8600.0,C22 H24 O10 13C1,22.0,24.0,10.0,,,,1.0,,,
5390,8642,460.1368407224866,460.1362196171028,460.13615287838905,1665628.713694687,143.89798172037882,411067.0887418387,8.76504723534305,-1,0.1450412304100091,0.9961901474869889,0.0,0.5977140884921933,12.0,0.42857142857142855,1.0952380952380953,N3 O9,de-protonated,,0.0,,C21 H23 O9 N3,21.0,23.0,9.0,3.0,,,,,,
5391,8643,460.1466158212149,460.14599470094805,460.1460488571591,2598642.9689525836,193.24868206941338,394545.0571496061,13.77412302862526,-1,-0.11769352615363272,0.9974897711452608,0.0,0.5984938626871564,7.0,0.631578947368421,1.4210526315789473,N1 O12,de-protonated,,0.0,,C19 H27 O12 N1,19.0,27.0,12.0,1.0,,,,,,
5392,8644,460.1547485297837,460.15412739713446,460.1541547200291,6918058.483729346,86.33978573073018,475006.028300376,36.1107916294362,-1,-0.059377698478447004,0.9993604689440545,0.9960345630341838,0.9980301065801062,7.0,0.6,1.4,13C1 O12,de-protonated,,1.0,8604.0,C19 H28 O12 13C1,19.0,28.0,12.0,,,,1.0,,,
5393,8645,460.16187456712146,460.16125342362244,460.1613049984491,4527850.203223163,142.4656059595082,469161.1373069506,24.153168668341433,-1,-0.11207988614102259,0.9977232553120255,0.0,0.5986339531872154,11.0,0.391304347826087,1.173913043478261,N1 O9,de-protonated,,0.0,,C23 H27 O9 N1,23.0,27.0,9.0,1.0,,,,,,
5394,8646,460.1700036923511,460.169382536475,460.16941086131914,21144839.35878006,186.75249995960166,482082.73244630854,110.3961542144801,-1,-0.061553079112586354,0.749318538886838,0.9836876708840594,0.8430661916857265,11.0,0.375,1.1666666666666667,13C1 O9,de-protonated,,1.0,8607.0,C23 H28 O9 13C1,23.0,28.0,9.0,,,,1.0,,,
5395,8647,460.19107201794174,460.1904508299878,460.1905402293791,1789881.1781146827,125.06012986760553,506124.3814377686,9.472132250592228,-1,-0.19426603435836223,0.9931756474053092,0.9935212482334238,0.993313887736555,6.0,0.5238095238095238,1.5238095238095237,13C1 O11,de-protonated,,1.0,8610.0,C20 H32 O11 13C1,20.0,32.0,11.0,,,,1.0,,,
5396,8648,460.20638722324617,460.2057660119738,460.2057963706691,8776205.22920169,174.42868065369086,489441.2236958322,45.89503040377263,-1,-0.06596765076600697,0.9992106958009482,0.9870535218650945,0.9943478262266068,10.0,0.32,1.28,13C1 O8,de-protonated,,1.0,8611.0,C24 H32 O8 13C1,24.0,32.0,8.0,,,,1.0,,,
5397,8649,460.242767161833,460.24214589516936,460.24218188001913,2393199.6459885295,86.36039505217671,410649.19997346547,12.550424859512555,-1,-0.07818677033632089,0.9988913881074704,0.9699114119466783,0.9872993976431536,9.0,0.2692307692307692,1.3846153846153846,13C1 O7,de-protonated,,1.0,8612.0,C25 H36 O7 13C1,25.0,36.0,7.0,,,,1.0,,,
5398,8654,460.98267804927093,460.98205565592986,460.9820204792191,1670778.1526482506,145.49357484898383,485358.5893010898,8.767052202305006,-1,0.07630820550567309,0.9989439927508552,0.0,0.5993663956505131,15.0,0.631578947368421,0.5263157894736842,S1 O12,de-protonated,,0.0,,C19 H10 O12 S1,19.0,10.0,12.0,,,1.0,,,,
5399,8655,460.99226560096395,460.99164319302236,460.9915363354691,2077502.985688992,93.71701642534649,475638.692513549,11.186379003063058,-1,0.2317993820407416,0.9902979605044182,0.0,0.5941787763026509,15.0,0.631578947368421,0.5789473684210527,P1 O12,de-protonated,,0.0,,C19 H11 O12 P1,19.0,11.0,12.0,,1.0,,,,,
5400,8656,461.0004135306232,460.99979111027346,460.99977854395905,25083731.358479094,256.8653755865355,475111.8951085928,130.8842432763693,-1,0.027258829603060173,0.9995269964498584,0.9668316014707465,0.9864488384582137,15.0,0.7368421052631579,0.5263157894736842,O14,de-protonated,,0.0,,C19 H10 O14,19.0,10.0,14.0,,,,,,,
5401,8657,461.00367456655874,461.0030521412429,461.0031498472791,1940055.3445725332,158.78753559907545,489860.9980602504,10.142459538205577,-1,-0.2119422312067782,0.9918825400012653,0.0,0.5951295240007591,10.0,0.875,0.875,S1 O14,de-protonated,,0.0,,C16 H14 O14 S1,16.0,14.0,14.0,,,1.0,,,,
5402,8659,461.0156926393584,461.0150701957407,461.0150346852491,4260297.498623089,97.79179638306226,480646.1522541234,22.263153145539285,-1,0.07702675388476503,0.9989240223021362,0.0,0.5993544133812817,19.0,0.4782608695652174,0.43478260869565216,O11,de-protonated,,0.0,,C23 H10 O11,23.0,10.0,11.0,,,,,,,
5403,8660,461.01913483295556,461.0185123840958,461.0184059885691,4039767.4342518966,71.70644104860133,492580.5013931415,21.931665274496194,-1,0.23078368524539206,0.9903823895809539,0.0,0.5942294337485723,14.0,0.55,0.7,S1 O11,de-protonated,,0.0,,C20 H14 O11 S1,20.0,14.0,11.0,,,1.0,,,,
5404,8661,461.0215240616325,461.02090160913417,461.0209079120191,2290682.859051853,58.33257103475493,483146.71376195096,12.191535773322755,-1,-0.013671581493348616,0.9999660856127511,0.0,0.5999796513676506,10.0,1.0,0.875,O16,de-protonated,,0.0,,C16 H14 O16,16.0,14.0,16.0,,,,,,,
5405,8662,461.03678881372196,461.0361663379774,461.03616405330905,162250007.20106784,350.734648140588,472310.9550624113,866.6589991064687,-1,0.004955507934715265,0.49998842331641713,0.9613191910726842,0.684520730418924,14.0,0.65,0.7,O13,de-protonated,,0.0,,C20 H14 O13,20.0,14.0,13.0,,,,,,,
5406,8663,461.0401719653203,461.0395494844237,461.0395353566291,3908272.57404252,108.04041208702586,471683.20203469845,20.562941161802136,-1,0.030643347297848355,0.9998296315245154,0.0,0.5998977789147092,9.0,0.7647058823529411,1.0588235294117647,S1 O13,de-protonated,,0.0,,C17 H18 O13 S1,17.0,18.0,13.0,,,1.0,,,,
5407,8664,461.04799299084556,461.0473704980384,461.0473974425991,4883951.277000075,74.25401684289027,429847.81871899514,25.500506466774645,-1,-0.05844206228124623,0.9993804586078447,0.0,0.5996282751647068,14.0,0.631578947368421,0.7368421052631579,N2 O12,de-protonated,,0.0,,C19 H14 O12 N2,19.0,14.0,12.0,2.0,,,,,,
5408,8666,461.052045284356,461.05142278537767,461.0514201945991,7298699.375662747,150.5461975330155,462589.0004312144,38.236056609107635,-1,0.005619283401089615,0.4999971352649619,0.7939170211058516,0.6175650896013178,18.0,0.4166666666666667,0.5833333333333334,O10,de-protonated,,0.0,,C24 H14 O10,24.0,14.0,10.0,,,,,,,
5409,8667,461.05601692380856,461.0553944187819,461.05550330546913,4791696.373510389,65.77966740905273,386521.92135395063,24.967185254894833,-1,-0.2361682844629106,0.9899306550717348,0.992804222884373,0.9910800821967901,14.0,0.6,0.75,13C1 N1 O12,de-protonated,,1.0,8627.0,C19 H15 O12 N1 13C1,19.0,15.0,12.0,1.0,,,1.0,,,
5410,8667,461.05601692380856,461.0553944187819,461.0552807552691,4791696.373510389,65.77966740905273,386521.92135395063,24.967185254894833,-1,0.24652903351948421,0.9890327558231825,0.0,0.5934196534939095,17.0,0.08333333333333333,0.7916666666666666,N2 S2 P1 O2,de-protonated,,0.0,,C24 H19 O2 N2 P1 S2,24.0,19.0,2.0,2.0,1.0,2.0,,,,
5411,8668,461.05792331123735,461.05730080330744,461.0572934213691,20027814.826866373,179.40534566817962,484514.60145877884,104.58976989266078,-1,0.016010891629890875,0.9993939236068395,0.99245688509993,0.9966191082040756,9.0,0.8823529411764706,1.0588235294117647,O15,de-protonated,,0.0,,C17 H18 O15,17.0,18.0,15.0,,,,,,,
5412,8669,461.06180238714717,461.0611798733099,461.0611444914891,4057248.6626553615,130.5890995519555,445710.33895612357,21.779287785387677,-1,0.07673997532359159,0.7492604636094569,0.9791473706217197,0.841215226414362,14.0,0.5714285714285714,0.7619047619047619,O11 18O1,de-protonated,,1.0,8583.0,C21 H16 O11 18O1,21.0,16.0,11.0,,,,,1.0,,
5413,8669,461.06180238714717,461.0611798733099,461.0611539820391,4057248.6626553615,130.5890995519555,445710.33895612357,21.779287785387677,-1,0.05615582788851929,0.9994279694118926,0.0,0.5996567816471355,8.0,0.4117647058823529,1.3529411764705883,N2 S2 P1 O7,de-protonated,,0.0,,C17 H23 O7 N2 P1 S2,17.0,23.0,7.0,2.0,1.0,2.0,,,,
5414,8670,461.0731786745094,461.0725561433473,461.0725495626591,185560599.5937605,278.7890362917351,477124.3431238597,975.0448397804295,-1,0.014272565564188176,0.7499106949409654,0.9807531791831613,0.8422476886378438,13.0,0.5714285714285714,0.8571428571428571,O12,de-protonated,,0.0,,C21 H18 O12,21.0,18.0,12.0,,,,,,,
5415,8671,461.076522656462,461.0759001202074,461.07592086597907,4675687.253139577,190.75024276677527,465669.86864252953,24.43921062158023,-1,-0.044994263936743745,0.9996327275374011,0.0,0.5997796365224406,8.0,0.6666666666666666,1.2222222222222223,S1 O12,de-protonated,,0.0,,C18 H22 O12 S1,18.0,22.0,12.0,,,1.0,,,,
5416,8673,461.08443680713975,461.0838142588328,461.0837829519491,8884333.006834717,106.71213241153339,454914.6969763897,47.76900619087914,-1,0.06789847057715845,0.997232815456396,0.9616217090708684,0.9829883729021849,13.0,0.55,0.9,N2 O11,de-protonated,,0.0,,C20 H18 O11 N2,20.0,18.0,11.0,2.0,,,,,,
5417,8675,461.08838216656665,461.08775961225126,461.0878057039491,5388982.501211882,178.61658692563032,464585.42836784583,28.42508494194515,-1,-0.0999629511801245,0.9981885001298488,0.0,0.5989131000779093,17.0,0.36,0.72,O9,de-protonated,,0.0,,C25 H18 O9,25.0,18.0,9.0,,,,,,,
5418,8676,461.09250718874637,461.09188462814905,461.09188881481913,3862532.830255347,84.6484645819351,367255.413528813,20.312988613878513,-1,-0.009079903993494587,0.9999850406372714,0.9855114563101457,0.9941956069064212,13.0,0.5238095238095238,0.9047619047619048,13C1 N1 O11,de-protonated,,1.0,8634.0,C20 H19 O11 N1 13C1,20.0,19.0,11.0,1.0,,,1.0,,,
5419,8677,461.0942873033064,461.09366473999813,461.0936789307191,19906444.912095852,55.43737448101025,468838.3055112328,105.38106352031204,-1,-0.030776220961606305,0.999912858592467,0.9747610369512935,0.9898521299359976,8.0,0.7777777777777778,1.2222222222222223,O14,de-protonated,,0.0,,C18 H22 O14,18.0,22.0,14.0,,,,,,,
5420,8678,461.0982023005542,461.09757973128376,461.0975300008391,2971281.2892627656,213.68560266629896,474200.25823194097,15.529137442655825,-1,0.10785233372777221,0.7486445848207939,0.9790129428298707,0.8407919280244247,13.0,0.5,0.9090909090909091,O10 18O1,de-protonated,,1.0,8593.0,C22 H20 O10 18O1,22.0,20.0,10.0,,,,,1.0,,
5421,8678,461.0982023005542,461.09757973128376,461.0975394913891,2971281.2892627656,213.68560266629896,474200.25823194097,15.529137442655825,-1,0.0872698099609077,0.9986190376322566,0.0,0.599171422579354,7.0,0.3333333333333333,1.5,N2 S2 P1 O6,de-protonated,,0.0,,C18 H27 O6 N2 P1 S2,18.0,27.0,6.0,2.0,1.0,2.0,,,,
5422,8680,461.1095508453065,461.1089282587534,461.1089350720091,149160322.25621113,213.24900404552747,481020.3748643028,778.6329296088322,-1,-0.014775805001229103,0.7496087676343368,0.9783880177607008,0.8411204676848825,12.0,0.5,1.0,O11,de-protonated,,0.0,,C22 H22 O11,22.0,22.0,11.0,,,,,,,
5423,8681,461.1129063099157,461.1122837182525,461.11230637532907,6724024.525525687,112.70691419692544,474041.75928575586,35.549400880089024,-1,-0.04913570130960845,0.9995620212667291,0.0,0.5997372127600374,7.0,0.5789473684210527,1.368421052631579,S1 O11,de-protonated,,0.0,,C19 H26 O11 S1,19.0,26.0,11.0,,,1.0,,,,
5424,8682,461.12080844880916,461.12018584511173,461.1201684612991,6987429.038569773,197.970316650933,475637.5987289272,36.677528957348585,-1,0.03769909412323146,0.4998710772189375,0.8149093904448101,0.6258864025092865,12.0,0.47619047619047616,1.0476190476190477,N2 O10,de-protonated,,0.0,,C21 H22 O10 N2,21.0,22.0,10.0,2.0,,,,,,
5425,8684,461.12476978660663,461.1241471768765,461.12419121329907,1543890.6621505318,67.22061149257053,529567.1188798075,8.277840263588184,-1,-0.09549796656275014,0.9983465814950883,0.0,0.5990079488970529,16.0,0.3076923076923077,0.8461538461538461,O8,de-protonated,,0.0,,C26 H22 O8,26.0,22.0,8.0,,,,,,,
5426,8685,461.1288049365072,461.1281823206319,461.12827432416907,2199389.5560314283,93.35882843958294,389902.68786444457,11.588709040095198,-1,-0.1995183169484936,0.99280299413303,0.9960496909761468,0.9941016728702767,12.0,0.45454545454545453,1.0454545454545454,13C1 N1 O10,de-protonated,,1.0,8640.0,C21 H23 O10 N1 13C1,21.0,23.0,10.0,1.0,,,1.0,,,
5427,8686,461.13067963401573,461.1300570152854,461.1300644400691,13072709.55524872,172.6156679740507,475099.91617266467,69.41997609070175,-1,-0.016101278710201523,0.9996056868665569,0.9990868890384094,0.9993981677352979,7.0,0.6842105263157895,1.368421052631579,O13,de-protonated,,0.0,,C19 H26 O13,19.0,26.0,13.0,,,,,,,
5428,8687,461.1345234108428,461.1339007862587,461.1339155101891,2269099.8974050875,222.1694178242135,408691.5120355201,11.855369646035104,-1,-0.03192983623702872,0.9995538545284222,0.995006053921257,0.997734734285556,12.0,0.43478260869565216,1.0434782608695652,O9 18O1,de-protonated,,1.0,8600.0,C23 H24 O9 18O1,23.0,24.0,9.0,,,,,1.0,,
5429,8687,461.1345234108428,461.1339007862587,461.13392500073905,2269099.8974050875,222.1694178242135,408691.5120355201,11.855369646035104,-1,-0.05251073282821432,0.99949980269481,0.0,0.5996998816168859,6.0,0.2631578947368421,1.631578947368421,N2 S2 P1 O5,de-protonated,,0.0,,C19 H31 O5 N2 P1 S2,19.0,31.0,5.0,2.0,1.0,2.0,,,,
5430,8688,461.1370279960788,461.1364053676805,461.1363801870391,2450402.294370218,123.7934975781242,426861.6782014171,13.041641765191331,-1,0.05460562746515516,0.9994648744551229,0.995006053921257,0.9976813462415766,12.0,0.43478260869565216,1.0434782608695652,13C2 O10,de-protonated,,1.0,8600.0,C21 H24 O10 13C2,21.0,24.0,10.0,,,,2.0,,,
5431,8688,461.1370279960788,461.1364053676805,461.1362939824591,2450402.294370218,123.7934975781242,426861.6782014171,13.041641765191331,-1,0.2415451197985208,0.9894693889438819,0.0,0.5936816333663292,15.0,0.07692307692307693,1.0,N2 S2 O2,de-protonated,,0.0,,C26 H26 O2 N2 S2,26.0,26.0,2.0,2.0,,2.0,,,,
5432,8688,461.1370279960788,461.1364053676805,461.1364269241891,2450402.294370218,123.7934975781242,426861.6782014171,13.041641765191331,-1,-0.046746488360219586,0.9996035707286993,0.0,0.5997621424372196,2.0,0.6666666666666666,2.066666666666667,N2 S1 P1 O10,de-protonated,,0.0,,C15 H31 O10 N2 P1 S1,15.0,31.0,10.0,2.0,1.0,1.0,,,,
5433,8690,461.14592138281085,461.14529874086867,461.14532058135904,143681315.4692555,267.0047526273328,475242.12126960966,761.0961519149396,-1,-0.047361405182862595,0.749678759632733,0.9757510758859516,0.8401076861340204,11.0,0.43478260869565216,1.1304347826086956,O10,de-protonated,,0.0,,C23 H26 O10,23.0,26.0,10.0,,,,,,,
5434,8691,461.1492840969329,461.14866144986956,461.14869188467907,3692098.8288936107,67.89087573464943,503318.5860151412,19.823776675161692,-1,-0.06599782247768506,0.9992099739109678,0.0,0.5995259843465807,6.0,0.5,1.5,S1 O10,de-protonated,,0.0,,C20 H30 O10 S1,20.0,30.0,10.0,,,1.0,,,,
5435,8692,461.15724166302306,461.156619003841,461.1565539706491,1980245.2249175224,98.15493245493073,444181.9718153146,10.451224450346523,-1,0.1410219400373404,0.9963979987672452,0.0,0.5978387992603471,11.0,0.4090909090909091,1.1818181818181819,N2 O9,de-protonated,,0.0,,C22 H26 O9 N2,22.0,26.0,9.0,2.0,,,,,,
5436,8694,461.16702546183916,461.16640278775714,461.1664499494191,6453061.797408842,110.88321310464005,483859.14419706893,33.95077388909089,-1,-0.10226602985640358,0.998104147193047,0.0,0.5988624883158281,6.0,0.6,1.5,O12,de-protonated,,0.0,,C20 H30 O12,20.0,30.0,12.0,,,,,,,
5437,8695,461.1733485673687,461.17272588365705,461.17276569638915,2820961.013090151,254.19569694685205,435306.8404362535,15.006509387906434,-1,-0.08632932180551668,0.7491525026599356,0.9836876708840594,0.8429665699495852,11.0,0.375,1.1666666666666667,13C2 O9,de-protonated,,1.0,8607.0,C22 H28 O9 13C2,22.0,28.0,9.0,,,,2.0,,,
5438,8695,461.1733485673687,461.17272588365705,461.17267949180905,2820961.013090151,254.19569694685205,435306.8404362535,15.006509387906434,-1,0.1005953953156552,0.9981655267812316,0.0,0.5988993160687389,14.0,0.037037037037037035,1.1111111111111112,N2 S2 O1,de-protonated,,0.0,,C27 H30 O1 N2 S2,27.0,30.0,1.0,2.0,,2.0,,,,
5439,8695,461.1733485673687,461.17272588365705,461.17281243353915,2820961.013090151,254.19569694685205,435306.8404362535,15.006509387906434,-1,-0.18767342689141095,0.9936295167539868,0.0,0.5961777100523921,1.0,0.5625,2.1875,N2 S1 P1 O9,de-protonated,,0.0,,C16 H35 O9 N2 P1 S1,16.0,35.0,9.0,2.0,1.0,1.0,,,,
5440,8696,461.1823041997899,461.1816815024394,461.18170609070904,94088092.63231997,191.67963392266915,470153.34847524716,503.90433661402176,-1,-0.05331579573581169,0.7497827172944471,0.9858855899936836,0.8442238663741417,10.0,0.375,1.25,O9,de-protonated,,0.0,,C24 H30 O9,24.0,30.0,9.0,,,,,,,
5441,8697,461.2186830676661,461.2180603149129,461.21809160005904,26542746.15988337,121.67353185723034,477589.6332204483,139.27837162375081,-1,-0.06783156751978946,0.9984686892836515,0.9983386158182463,0.9984166598974894,9.0,0.32,1.36,O8,de-protonated,,0.0,,C25 H34 O8,25.0,34.0,8.0,,,,,,,
5442,8698,461.2551188306126,461.25449602236955,461.2544771094091,3679208.6215402023,106.56020954816084,471673.7633633359,19.41075348099913,-1,0.0410033103091865,0.9996949820303616,0.0,0.5998169892182169,8.0,0.2692307692307692,1.4615384615384615,O7,de-protonated,,0.0,,C26 H38 O7,26.0,38.0,7.0,,,,,,,
5443,8701,462.0037264303595,462.00310248191585,462.0031333790291,3992096.20115896,118.66926907379182,476340.9915990837,20.978637645247304,-1,-0.06687641499479384,0.9991888081311352,0.9668316014707465,0.9862459254669798,15.0,0.7368421052631579,0.5263157894736842,13C1 O14,de-protonated,,1.0,8656.0,C18 H10 O14 13C1,18.0,10.0,14.0,,,,1.0,,,
5444,8705,462.03202427165104,462.031400280103,462.03141302550904,12198007.233453609,167.3957339323079,476466.8123588984,64.20706198962087,-1,-0.027585583286091155,0.4999309667701958,0.8295321147073625,0.6317714259450624,14.0,0.6842105263157895,0.6842105263157895,N1 O13,de-protonated,,0.0,,C19 H13 O13 N1,19.0,13.0,13.0,1.0,,,,,,
5445,8707,462.04013587515914,462.0395118712552,462.03951888837906,36951934.534902975,175.9209331403707,476174.60060308996,193.03287251838384,-1,-0.01518728075167847,0.4999790745509083,0.9613191910726842,0.6845151211596187,14.0,0.65,0.7,13C1 O13,de-protonated,,1.0,8662.0,C19 H14 O13 13C1,19.0,14.0,13.0,,,,1.0,,,
5446,8709,462.047197681016,462.04657366635513,462.04666916679906,2117474.569551536,61.74758857504076,463835.2458027168,11.086130654965348,-1,-0.2066900387044776,0.9922783384130168,0.0,0.5953670030478101,18.0,0.43478260869565216,0.5652173913043478,N1 O10,de-protonated,,0.0,,C23 H13 O10 N1,23.0,13.0,10.0,1.0,,,,,,
5447,8711,462.061235247375,462.06061121133143,462.0606482564391,3472602.015963807,61.827989210807985,433251.01487267803,18.163664030663625,-1,-0.08017369105191749,0.9988343602578365,0.99245688509993,0.9962833701946738,9.0,0.8823529411764706,1.0588235294117647,13C1 O15,de-protonated,,1.0,8668.0,C16 H18 O15 13C1,16.0,18.0,15.0,,,,1.0,,,
5448,8713,462.06841219416407,462.0677881471882,462.0677985348591,22577569.74632444,234.34003418890006,468957.040788162,121.54911710151059,-1,-0.022480837077608385,0.4999541511046712,0.8221557383861046,0.6288347860172445,13.0,0.6,0.85,N1 O12,de-protonated,,0.0,,C20 H17 O12 N1,20.0,17.0,12.0,1.0,,,,,,
5449,8714,462.0765316354209,462.075907576077,462.0759043977291,41931967.46670139,162.74654639509896,473504.25884930417,220.72814948617767,-1,0.00687841074877801,0.7499177891324196,0.9807531791831613,0.8422519451527163,13.0,0.5714285714285714,0.8571428571428571,13C1 O12,de-protonated,,1.0,8670.0,C20 H18 O12 13C1,20.0,18.0,12.0,,,,1.0,,,
5450,8715,462.08365869554115,462.0830346253409,462.08305467614906,1572152.4186876307,38.2577830433821,418289.44027727476,8.230389378821934,-1,-0.0433922170181094,0.9996584114360703,0.0,0.5997950468616421,17.0,0.375,0.7083333333333334,N1 O9,de-protonated,,0.0,,C24 H17 O9 N1,24.0,17.0,9.0,1.0,,,,,,
5451,8716,462.08783630660423,462.08721223004034,462.0871377870191,2450942.122171136,268.8683305875422,378414.602604192,13.121172121348847,-1,0.16110169518223272,0.9953017962837154,0.9616217090708684,0.9818297613985766,13.0,0.55,0.9,13C1 N2 O11,de-protonated,,1.0,8673.0,C19 H18 O11 N2 13C1,19.0,18.0,11.0,2.0,,,1.0,,,
5452,8717,462.0896401272367,462.0890160479251,462.0889279029191,1629670.4727138018,114.48703602761017,415991.1906000394,8.530466100794412,-1,0.19075333913564735,0.9934194039206722,0.0,0.5960516423524033,8.0,0.8235294117647058,1.2352941176470589,N1 O14,de-protonated,,0.0,,C17 H21 O14 N1,17.0,21.0,14.0,1.0,,,,,,
5453,8718,462.09765616493314,462.097032073411,462.09703376578915,4614827.806794898,166.44964483575595,463343.89972507575,24.126435775515375,-1,-0.0036623869249484257,0.9999975662175813,0.9747610369512935,0.9899029545110661,8.0,0.7777777777777778,1.2222222222222223,13C1 O14,de-protonated,,1.0,8677.0,C17 H22 O14 13C1,17.0,22.0,14.0,,,,1.0,,,
5454,8720,462.1048017747885,462.10417767238164,462.1041840442091,16111217.026548982,61.78386297717643,478477.2253010818,84.36366318046696,-1,-0.013788724866019564,0.4999827509749353,0.8149093904448103,0.6259534067628852,12.0,0.5238095238095238,1.0,N1 O11,de-protonated,,0.0,,C21 H21 O11 N1,21.0,21.0,11.0,1.0,,,,,,
5455,8721,462.112913907759,462.11228979299517,462.1122899070791,34522829.53417137,89.51990963493103,468539.8085478698,184.6280510138719,-1,-0.00024687494433164175,0.7496186683429769,0.9783880177607008,0.8411264081100664,12.0,0.5,1.0,13C1 O11,de-protonated,,1.0,8680.0,C21 H22 O11 13C1,21.0,22.0,11.0,,,,1.0,,,
5456,8723,462.125996010031,462.1253718753395,462.1253134122691,2065266.6948688678,86.39919816649547,401143.10386901494,10.937763099780739,-1,0.1265091279174629,0.9971002062609642,0.0,0.5982601237565784,7.0,0.7222222222222222,1.3888888888888888,N1 O13,de-protonated,,0.0,,C18 H25 O13 N1,18.0,25.0,13.0,1.0,,,,,,
5457,8724,462.1340138724215,462.13338972551657,462.13341927513903,2703792.6685158107,96.24354500237237,524154.1641466339,14.695071186482883,-1,-0.0639417562884503,0.9992584134120421,0.9990868890384094,0.999189803662589,7.0,0.6842105263157895,1.368421052631579,13C1 O13,de-protonated,,1.0,8686.0,C18 H26 O13 13C1,18.0,26.0,13.0,,,,1.0,,,
5458,8725,462.14120881203047,462.1405846541656,462.1405695535591,7902900.0312081175,303.1427696694213,472280.3305535208,41.30766599482145,-1,0.03267535355850795,0.4999031449306197,0.8077896627745583,0.6230577520681952,11.0,0.45454545454545453,1.1363636363636365,N1 O10,de-protonated,,0.0,,C22 H25 O10 N1,22.0,25.0,10.0,1.0,,,,,,
5459,8726,462.1492960340534,462.1486718638694,462.14867541642906,36671692.19973386,217.8602466600088,473526.01472639793,191.10810423490784,-1,-0.00768704925949269,0.7497778104688879,0.9757510758859516,0.8401671166357134,11.0,0.43478260869565216,1.1304347826086956,13C1 O10,de-protonated,,1.0,8690.0,C22 H26 O10 13C1,22.0,26.0,10.0,,,,1.0,,,
5460,8727,462.17755511048125,462.1769308972505,462.17695506290914,4092561.8070696015,86.6633916340877,447681.0344117066,21.73517851222468,-1,-0.052286593681113235,0.9995040626534737,0.0,0.5997024375920842,10.0,0.391304347826087,1.2608695652173914,N1 O9,de-protonated,,0.0,,C23 H29 O9 N1,23.0,29.0,9.0,1.0,,,,,,
5461,8728,462.1857054520135,462.18508122636734,462.1850609257791,24336206.91884945,114.15861959952662,467839.4304293994,128.05055663680736,-1,0.043923073134373575,0.7498241303445273,0.9858855899936836,0.8442487142041899,10.0,0.375,1.25,13C1 O9,de-protonated,,1.0,8696.0,C23 H30 O9 13C1,23.0,30.0,9.0,,,,1.0,,,
5462,8729,462.22212196495275,462.22149768383304,462.22144643512905,7248298.0208126865,150.0571229679095,475820.5825282677,39.091509179541426,-1,0.11087478605334956,0.9977718976236329,0.9983386158182463,0.9979985849014783,9.0,0.32,1.36,13C1 O8,de-protonated,,1.0,8697.0,C24 H34 O8 13C1,24.0,34.0,8.0,,,,1.0,,,
5463,8732,462.97968893841136,462.9790635031738,462.9790430990691,1850001.6344685846,112.59365551196525,468686.2941590534,9.6746339137496,-1,0.044071335424040466,0.9996476374669493,0.0,0.5997885824801695,15.0,0.8333333333333334,0.4444444444444444,O15,de-protonated,,0.0,,C18 H8 O15,18.0,8.0,15.0,,,,,,,
5464,8733,462.99488579198976,462.9942603335984,462.9942992403591,2873609.3698962,107.11119728222344,426970.2037463542,15.053291950352031,-1,-0.08403291527657442,0.9987195150253446,0.0,0.5992317090152067,19.0,0.5454545454545454,0.36363636363636365,O12,de-protonated,,0.0,,C22 H8 O12,22.0,8.0,12.0,,,,,,,
5465,8734,462.99827640738226,462.9976509438249,462.9976705436791,4492171.8213859415,89.5021337813084,499143.8970257302,23.498212794103065,-1,-0.042332511407384504,0.9996748892799545,0.0,0.5998049335679727,14.0,0.631578947368421,0.631578947368421,S1 O12,de-protonated,,0.0,,C19 H12 O12 S1,19.0,12.0,12.0,,,1.0,,,,
5466,8736,463.01603503606384,463.0154095454494,463.0154286084191,69452869.41279538,147.6968190780901,474591.45070260984,364.9788391755749,-1,-0.0411713487121831,0.6664518171059627,0.9766907240261212,0.7905473798740261,14.0,0.7368421052631579,0.631578947368421,O14,de-protonated,,0.0,,C19 H12 O14,19.0,12.0,14.0,,,,,,,
5467,8737,463.0193319412284,463.01870644559074,463.0187999117391,1733372.6231162462,78.68898939491228,553514.9877881032,9.232872859799029,-1,-0.20186253428360093,0.9926335079276354,0.0,0.5955801047565812,9.0,0.875,1.0,S1 O14,de-protonated,,0.0,,C16 H16 O14 S1,16.0,16.0,14.0,,,1.0,,,,
5468,8739,463.0273760979487,463.026750590055,463.026661997709,1854207.7393235634,64.11715974940431,440712.9655054227,9.987408759814453,-1,0.19133314173346555,0.9933794720582069,0.0,0.596027683234924,14.0,0.7222222222222222,0.6666666666666666,N2 O13,de-protonated,,0.0,,C18 H12 O13 N2,18.0,12.0,13.0,2.0,,,,,,
