,Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,O/C,H/C,Heteroatom Class,Ion Type,Adduct,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,N,P,S,13C,15N,18O,34S
153,419,245.17602272858707,245.17582447582274,245.1758328639391,2447242.024682037,96.77422009348382,844438.760254682,13.325289211465336,-1,-0.03421265570178674,0.9997876358108923,0.0,0.5998725814865353,1.0,0.3076923076923077,2.0,O4,de-protonated,,0.0,,C13 H26 O4,13.0,26.0,4.0,,,,,,,
154,422,246.10656279295662,246.10636384440573,246.1064166803091,2186672.8768053153,67.51934731772198,740165.7162515925,11.595681288222119,-1,-0.21468722387583794,0.9916717937017846,0.9652573067624878,0.9811059989260659,3.0,0.5454545454545454,1.6363636363636365,13C1 O6,de-protonated,,1.0,417.0,C10 H18 O6 13C1,10.0,18.0,6.0,,,,1.0,,,
155,423,246.17125863177574,246.17105963485537,246.17108183613908,1978323.8215301621,68.41168519172204,669986.8716532682,10.488623947679905,-1,-0.09018640023507307,0.998525259861971,0.0,0.5991151559171826,1.0,0.3333333333333333,2.0833333333333335,N1 O4,de-protonated,,0.0,,C12 H25 O4 N1,12.0,25.0,4.0,1.0,,,,,,
156,424,247.06475670427238,247.0645570394005,247.06456833560907,2706026.2833535457,86.15936639227813,770882.0555429403,14.299716210475596,-1,-0.04572168575737662,0.9996207584325748,0.0,0.5997724550595449,3.0,0.5,1.6,S1 O5,de-protonated,,0.0,,C10 H16 O5 S1,10.0,16.0,5.0,,,1.0,,,,
157,425,247.0825310293439,247.0823313511858,247.08232640034907,4606814.038679394,75.97129378729304,810976.7519572035,24.76668622484416,-1,0.02003719482241529,0.9999271529698565,0.0,0.5999562917819139,3.0,0.7,1.6,O7,de-protonated,,0.0,,C10 H16 O7,10.0,16.0,7.0,,,,,,,
158,426,247.11890505933778,247.11870535399032,247.11871190969907,2198501.8434047406,94.91935741042957,851905.2472117493,11.74184533807366,-1,-0.02652858094113715,0.9998723108081428,0.0,0.5999233864848856,2.0,0.5454545454545454,1.8181818181818181,O6,de-protonated,,0.0,,C11 H20 O6,11.0,20.0,6.0,,,,,,,
159,427,247.17056069959537,247.17036095563606,247.17035356033907,7230601.107518741,74.04121828954322,817936.4123202823,39.33436986004758,-1,0.029919838214306455,0.9998375809227955,0.0,0.5999025485536773,5.0,0.125,1.5,O2,de-protonated,,0.0,,C16 H24 O2,16.0,24.0,2.0,,,,,,,
160,429,249.14980712177345,249.14960589867303,249.14961811544907,7355484.16457852,101.62841764134595,803562.5195840102,38.94459906044348,-1,-0.04903389431120826,0.9995638339361312,0.0,0.5997383003616787,5.0,0.2,1.4666666666666666,O3,de-protonated,,0.0,,C15 H22 O3,15.0,22.0,3.0,,,,,,,
161,430,249.15320575068506,249.15300452504528,249.15298941876907,2340591.0974526135,79.91707129881571,732120.5716043011,12.659430762141655,-1,0.0606305236145825,0.9993332060766866,0.0,0.599599923646012,0.0,0.25,2.1666666666666665,S1 O3,de-protonated,,0.0,,C12 H26 O3 S1,12.0,26.0,3.0,,,1.0,,,,
162,431,249.18619780122472,249.18599655093442,249.18600362479907,39543030.02682596,101.69717723212115,819781.356837464,209.99984525336717,-1,-0.02838788916100508,0.9998649615972734,0.9927192734439163,0.9970066863359306,4.0,0.125,1.625,O2,de-protonated,,0.0,,C16 H26 O2,16.0,26.0,2.0,,,,,,,
163,434,250.1450818847354,250.14487991807474,250.1448670876491,4468046.243823723,53.57356929050623,849674.1133611576,24.214510925405015,-1,0.05129198050614014,0.9995227465127366,0.0,0.5997136479076419,5.0,0.21428571428571427,1.5,N1 O3,de-protonated,,0.0,,C14 H21 O3 N1,14.0,21.0,3.0,1.0,,,,,,
164,435,250.1895539227847,250.18935192290309,250.18935845986908,6450173.997745862,72.332293908145,823242.6906167729,34.22404159857154,-1,-0.026128073704170956,0.9998761369655533,0.9927192734439163,0.9970133915568985,4.0,0.125,1.625,13C1 O2,de-protonated,,1.0,431.0,C15 H26 O2 13C1,15.0,26.0,2.0,,,,1.0,,,
165,437,251.05967131844466,251.059468668641,251.05948295517908,4233230.786872631,48.74946283679033,802917.448423021,22.958582793347343,-1,-0.05690499287767153,0.9994126093983977,0.0,0.5996475656390386,2.0,0.6666666666666666,1.7777777777777777,S1 O6,de-protonated,,0.0,,C9 H16 O6 S1,9.0,16.0,6.0,,,1.0,,,,
166,438,251.09269626572075,251.0924935912519,251.09249716120908,2131103.821967735,50.9625073331019,902715.6185620115,11.235684646921106,-1,-0.014217697570084398,0.9999633221046083,0.0,0.5999779932627649,6.0,0.38461538461538464,1.2307692307692308,O5,de-protonated,,0.0,,C13 H16 O5,13.0,16.0,5.0,,,,,,,
167,439,251.12909036410773,251.1288876624576,251.12888267055905,5204621.162301572,127.70471310105266,776525.8283540778,28.160940271396576,-1,0.019877835223684352,0.9999283070530822,0.0,0.5999569842318493,5.0,0.2857142857142857,1.4285714285714286,O4,de-protonated,,0.0,,C14 H20 O4,14.0,20.0,4.0,,,,,,,
168,441,251.16547056493621,251.16526783611542,251.16526817990908,5682486.9885635665,41.796021868428404,815426.8468476664,30.68362350216759,-1,-0.0013687945826341519,0.9999996600380514,0.0,0.5999997960228308,4.0,0.2,1.6,O3,de-protonated,,0.0,,C15 H24 O3,15.0,24.0,3.0,,,,,,,
169,445,253.0389377053763,253.03873357763274,253.0387475102891,2129409.0922618117,63.33008104211294,784524.7390837892,11.360194763461307,-1,-0.05506135526556331,0.999450043710721,0.0,0.5996700262264326,2.0,0.875,1.75,S1 O7,de-protonated,,0.0,,C8 H14 O7 S1,8.0,14.0,7.0,,,1.0,,,,
170,446,253.07197622953365,253.0717720771251,253.0717617163191,1703622.2670566225,36.39575822089472,902296.7914157318,9.045930640811934,-1,0.04094019002961953,0.9996959202509729,0.0,0.5998175521505837,6.0,0.5,1.1666666666666667,O6,de-protonated,,0.0,,C12 H14 O6,12.0,14.0,6.0,,,,,,,
171,448,253.0831869208669,253.082982760089,253.0829951056091,2466374.673200776,90.76804063656688,677048.6570617658,13.027547628434421,-1,-0.04878051988953031,0.9995683289492926,0.0,0.5997409973695755,6.0,0.45454545454545453,1.2727272727272727,N2 O5,de-protonated,,0.0,,C11 H14 O5 N2,11.0,14.0,5.0,2.0,,,,,,
172,450,253.10835293507748,253.10814875551202,253.1081472256691,5590511.307431947,170.71256377058762,806995.2308809245,29.979870669549065,-1,0.006044226351431274,0.9999933712165946,0.0,0.5999960227299568,5.0,0.38461538461538464,1.3846153846153846,O5,de-protonated,,0.0,,C13 H18 O5,13.0,18.0,5.0,,,,,,,
173,452,253.14473430633595,253.14453009961034,253.14453273501908,27752392.205850378,80.21958846734748,810127.3458774587,148.97906118201342,-1,-0.010410687995691972,0.9996568529283026,0.9956170254850343,0.9980409219509954,4.0,0.2857142857142857,1.5714285714285714,O4,de-protonated,,0.0,,C14 H22 O4,14.0,22.0,4.0,,,,,,,
174,453,253.181109916764,253.18090568288272,253.18091824436908,4309688.294568273,164.98531952440274,786716.6829536996,22.823245710151472,-1,-0.049614664662956956,0.9995534429374852,0.0,0.599732065762491,3.0,0.2,1.7333333333333334,O3,de-protonated,,0.0,,C15 H26 O3,15.0,26.0,3.0,,,,,,,
175,454,253.21750490173082,253.2173006406796,253.21730375371908,17482294.928355712,153.7858564699105,827251.2977094788,92.28906377292749,-1,-0.012293944460839106,0.9996161423572403,0.9984338308476388,0.9991432177533996,2.0,0.125,1.875,O2,de-protonated,,0.0,,C16 H30 O2,16.0,30.0,2.0,,,,,,,
176,455,254.1400188037109,254.13981385404594,254.13978170721907,4901253.79802909,41.757532553077475,788512.1516667178,26.24456717334306,-1,0.12649269882927583,0.9971009582818734,0.0,0.598260574969124,4.0,0.3076923076923077,1.6153846153846154,N1 O4,de-protonated,,0.0,,C13 H21 O4 N1,13.0,21.0,4.0,1.0,,,,,,
177,456,254.14810793299878,254.14790297729627,254.14788757008907,4041818.563259349,67.54224347424307,783690.0662504807,21.789270394535027,-1,0.06062299926248591,0.9993333715117865,0.9956170254850343,0.9978468331010856,4.0,0.2857142857142857,1.5714285714285714,13C1 O4,de-protonated,,1.0,452.0,C13 H22 O4 13C1,13.0,22.0,4.0,,,,1.0,,,
178,457,254.22084735767444,254.22064234768115,254.2206585887891,3063085.9485887312,34.00112211787865,877048.1250537604,16.24044998350437,-1,-0.06388586998836654,0.9992597086871096,0.9984338308476388,0.9989293575513212,2.0,0.125,1.875,13C1 O2,de-protonated,,1.0,454.0,C15 H30 O2 13C1,15.0,30.0,2.0,,,,1.0,,,
179,458,254.24915342237912,254.24894839125912,254.2489382352691,3598701.5387229617,57.380726324568386,810855.1177918053,19.028393897339285,-1,0.03994506367005132,0.9997105209114404,0.0,0.5998263125468642,1.0,0.0625,2.0625,N1 O1,de-protonated,,0.0,,C16 H33 O1 N1,16.0,33.0,1.0,1.0,,,,,,
180,459,255.087616001466,255.08741034460377,255.08741178077906,8652253.479833594,119.24513610355783,805985.0865191142,46.55595661937919,-1,-0.005630130024822586,0.999994248390017,0.0,0.5999965490340102,5.0,0.5,1.3333333333333333,O6,de-protonated,,0.0,,C12 H16 O6,12.0,16.0,6.0,,,,,,,
181,460,255.1240075637134,255.12380187969478,255.12379729012906,48232294.31215228,147.83990492228426,820391.4143425568,259.15427387010703,-1,0.01798956337362469,0.9999437765234285,0.9938540081207735,0.9975078691623666,4.0,0.38461538461538464,1.5384615384615385,O5,de-protonated,,0.0,,C13 H20 O5,13.0,20.0,5.0,,,,,,,
182,462,255.16037964289205,255.16017393173178,255.16018279947906,7739515.657232097,104.66294881664257,813516.8429300181,41.997803657342295,-1,-0.03475364841745939,0.9997808673723445,0.0,0.5998685204234067,3.0,0.2857142857142857,1.7142857142857142,O4,de-protonated,,0.0,,C14 H24 O4,14.0,24.0,4.0,,,,,,,
183,463,255.19675649754726,255.19655075924194,255.19656830882906,2842843.4556528335,144.84207853113443,709699.3409890049,15.211888151215758,-1,-0.06876889932183639,0.9991422679185841,0.0,0.5994853607511504,2.0,0.2,1.8666666666666667,O3,de-protonated,,0.0,,C15 H28 O3,15.0,28.0,3.0,,,,,,,
184,464,255.23316118522806,255.2329554197572,255.2329538181791,173250677.6576725,163.98544529071484,818240.5521682242,931.4655953205653,-1,0.0062749658823890745,0.9999974267855465,0.993724659518299,0.9974883198786475,1.0,0.125,2.0,O2,de-protonated,,0.0,,C16 H32 O2,16.0,32.0,2.0,,,,,,,
185,465,256.1192454343106,256.11903900769863,256.11904626232905,3195801.000540555,68.28987897521442,835511.004226706,16.857587082877536,-1,-0.028325228147006574,0.999854430949378,0.0,0.5999126585696267,4.0,0.4166666666666667,1.5833333333333333,N1 O5,de-protonated,,0.0,,C12 H19 O5 N1,12.0,19.0,5.0,1.0,,,,,,
186,466,256.12736296526947,256.12715653260125,256.1271521251991,6398704.80398444,77.68174470392222,789156.7830349087,34.126598898670515,-1,0.017207867797033736,0.9999462725432916,0.9938540081207735,0.9975093667742844,4.0,0.38461538461538464,1.5384615384615385,13C1 O5,de-protonated,,1.0,460.0,C12 H20 O5 13C1,12.0,20.0,5.0,,,,1.0,,,
187,467,256.19203697500404,256.1918304940851,256.19181728102905,3110061.00527678,113.32950683679893,699795.7227132372,16.876534274524957,-1,0.051574855809979024,0.9995174691641662,0.0,0.5997104814984997,2.0,0.21428571428571427,1.9285714285714286,N1 O3,de-protonated,,0.0,,C14 H27 O3 N1,14.0,27.0,3.0,1.0,,,,,,
188,468,256.22843645176215,256.2282299436872,256.2282027903791,2209079.656702606,98.7238702920616,786477.329039057,11.836581296310767,-1,0.10597314352878721,0.9979643502719017,0.0,0.5987786101631409,1.0,0.13333333333333333,2.066666666666667,N1 O2,de-protonated,,0.0,,C15 H31 O2 N1,15.0,31.0,2.0,1.0,,,,,,
189,469,256.2365148815287,256.23630836742683,256.23630865324907,28850885.75713986,93.88526857535022,802139.8058754283,155.86501197501926,-1,-0.0011154634574158638,0.9999997330465895,0.993724659518299,0.9974897036352733,1.0,0.125,2.0,13C1 O2,de-protonated,,1.0,464.0,C15 H32 O2 13C1,15.0,32.0,2.0,,,,1.0,,,
190,470,257.10326612832324,257.1030589676415,257.1030618452391,5961094.74053066,204.97901187882098,765878.7457248685,31.668877467833518,-1,-0.011192389386618833,0.9999772702575658,0.0,0.5999863621545395,4.0,0.5,1.5,O6,de-protonated,,0.0,,C12 H18 O6,12.0,18.0,6.0,,,,,,,
191,472,257.13965538549644,257.1394481976716,257.1394473545891,36718000.8839487,63.67099763881568,816511.7437854991,198.1334897987533,-1,0.003278697600964261,0.9999985574061543,0.997341795472745,0.9989358526327906,3.0,0.38461538461538464,1.6923076923076923,O5,de-protonated,,0.0,,C13 H22 O5,13.0,22.0,5.0,,,,,,,
192,473,257.17604143271166,257.1758342177463,257.1758328639391,5043297.693257733,101.71844605408984,823798.9388396327,26.78591550612654,-1,0.005264130682483367,0.999994971875059,0.0,0.5999969831250354,2.0,0.2857142857142857,1.8571428571428572,O4,de-protonated,,0.0,,C14 H26 O4,14.0,26.0,4.0,,,,,,,
193,474,257.21242796410075,257.21222072199475,257.2122183732891,3460651.400705168,87.41305559100799,811440.5726214886,18.324641064720762,-1,0.009131392274399535,0.9999848705011429,0.0,0.5999909223006857,1.0,0.2,2.0,O3,de-protonated,,0.0,,C15 H30 O3,15.0,30.0,3.0,,,,,,,
194,475,257.23987110781735,257.2396638452417,257.2396634883191,2041710.8975017732,62.07299579170409,837488.1141382741,10.829673397333497,-1,0.0013875100266982938,0.9999996918622647,0.993724659518299,0.9974896789246784,1.0,0.125,2.0,13C2 O2,de-protonated,,1.0,464.0,C14 H32 O2 13C2,14.0,32.0,2.0,,,,2.0,,,
195,476,258.1349043584391,258.13469642832956,258.1346963267891,6175407.24340117,73.53964184643729,827195.1749049635,32.74074716674481,-1,0.00039336238243414275,0.9999999719237259,0.0,0.5999999831542355,3.0,0.4166666666666667,1.75,N1 O5,de-protonated,,0.0,,C12 H21 O5 N1,12.0,21.0,5.0,1.0,,,,,,
196,477,258.1430107116901,258.1428027755353,258.1428021896591,5036118.156070425,60.23797844562636,820917.9392321117,26.56396268968531,-1,0.0022695817540213273,0.9999990653580108,0.997341795472745,0.9989361574039045,3.0,0.38461538461538464,1.6923076923076923,13C1 O5,de-protonated,,1.0,472.0,C12 H22 O5 13C1,12.0,22.0,5.0,,,,1.0,,,
197,478,258.17125863615433,258.17105067893374,258.1710818361391,1559584.5348181482,49.0066101378295,869649.8345833546,8.298869941570732,-1,-0.12068433505556202,0.9973607417172078,0.0,0.5984164450303247,2.0,0.3076923076923077,1.9230769230769231,N1 O4,de-protonated,,0.0,,C13 H25 O4 N1,13.0,25.0,4.0,1.0,,,,,,
198,479,258.20769505459344,258.2074870702007,258.2074673454891,3293211.8554167757,73.1163952858596,820808.4381464785,17.3502140657105,-1,0.07639094194945562,0.9989417027906659,0.0,0.5993650216743995,1.0,0.21428571428571427,2.0714285714285716,N1 O3,de-protonated,,0.0,,C14 H29 O3 N1,14.0,29.0,3.0,1.0,,,,,,
199,480,259.08252685036916,259.0823182136416,259.0823264003491,1940685.7939764308,109.08488602757897,720176.5170697317,10.29644528954177,-1,-0.03159886507595135,0.9998188420254571,0.0,0.5998913052152742,4.0,0.6363636363636364,1.4545454545454546,O7,de-protonated,,0.0,,C11 H16 O7,11.0,16.0,7.0,,,,,,,
200,481,259.1189252978699,259.11871663400376,259.1187119096991,3984747.657183897,91.65078558062625,833033.5390628241,21.080104078588672,-1,0.018232201962874506,0.999939685882619,0.0,0.5999638115295713,3.0,0.5,1.6666666666666667,O6,de-protonated,,0.0,,C12 H20 O6,12.0,20.0,6.0,,,,,,,
201,482,259.15531818715607,259.1551094961557,259.15509741904907,3662239.6569056814,78.34404360710106,840901.0231536858,19.580569196778434,-1,0.046601848725258396,0.999606019656954,0.0,0.5997636117941724,2.0,0.38461538461538464,1.8461538461538463,O5,de-protonated,,0.0,,C13 H24 O5,13.0,24.0,5.0,,,,,,,
202,483,259.19169726414407,259.19148854602,259.19148292839907,2827204.149551117,103.36296203472449,838408.2734120808,15.076551068019889,-1,0.02167363253369965,0.9999147687747871,0.0,0.5999488612648722,1.0,0.2857142857142857,2.0,O4,de-protonated,,0.0,,C14 H28 O4,14.0,28.0,4.0,,,,,,,
203,486,260.2233439352142,260.2231344479965,260.2231174099491,1670959.3565916594,110.5667006039184,771372.3185901936,8.983675582541833,-1,0.06547476461781003,0.9992224419524841,0.0,0.5995334651714904,0.0,0.21428571428571427,2.2142857142857144,N1 O3,de-protonated,,0.0,,C14 H31 O3 N1,14.0,31.0,3.0,1.0,,,,,,
204,489,261.09819383079764,261.0979836915102,261.0979764648091,1588477.7790932585,37.99773043282043,701844.0783189568,8.485635116381033,-1,0.027678119854797067,0.9998610057560559,0.0,0.5999166034536335,3.0,0.6363636363636364,1.6363636363636365,O7,de-protonated,,0.0,,C11 H18 O7,11.0,18.0,7.0,,,,,,,
205,491,261.1345743141713,261.1343641477702,261.13436197415905,1927787.5081730706,51.02887850573388,870605.4199679384,10.558999230941756,-1,0.008323727097432924,0.9999874285097098,0.0,0.5999924571058258,2.0,0.5,1.8333333333333333,O6,de-protonated,,0.0,,C12 H22 O6,12.0,22.0,6.0,,,,,,,
206,494,262.9762111108536,262.97599957219353,262.9759678045391,45267719.92309445,115.89119808662893,809354.9203652136,241.65789575454502,-1,0.12080059900281713,0.33245188694122024,0.8201616446269085,0.5275357900154956,9.0,0.08333333333333333,0.75,S2 P1 O1,de-protonated,,0.0,,C12 H9 O1 P1 S2,12.0,9.0,1.0,,1.0,2.0,,,,
207,497,263.1138494882271,263.1136378470301,263.1136265292691,1852507.224966651,63.15116514045908,761884.471702151,9.968929548207765,-1,0.043014727677055824,0.9996643278708344,0.0,0.5997985967225006,2.0,0.6363636363636364,1.8181818181818181,O7,de-protonated,,0.0,,C11 H20 O7,11.0,20.0,7.0,,,,,,,
208,498,263.12907945921296,263.12886780667014,263.12888267055905,2955731.532227911,100.62436412696157,744166.1969188049,15.577298275844607,-1,-0.05648900552611322,0.999421163427164,0.0,0.5996526980562984,6.0,0.26666666666666666,1.3333333333333333,O4,de-protonated,,0.0,,C15 H20 O4,15.0,20.0,4.0,,,,,,,
209,499,263.16547091171435,263.1652592320615,263.1652681799091,16529415.51711322,134.25165641668602,796003.4205048239,87.80669957748029,-1,-0.034000868276752305,0.9996564306813513,0.980021094310232,0.9918022961329036,5.0,0.1875,1.5,O3,de-protonated,,0.0,,C16 H24 O3,16.0,24.0,3.0,,,,,,,
210,502,264.1688218902591,264.16860946323465,264.1686230149791,2416422.5493968264,24.773904310282724,835786.5622761894,12.84078245362412,-1,-0.05129959916735807,0.9995226047582353,0.980021094310232,0.9917220005790339,5.0,0.1875,1.5,13C1 O3,de-protonated,,1.0,499.0,C15 H24 O3 13C1,15.0,24.0,3.0,,,,1.0,,,
211,504,265.1083659892343,265.10815286251074,265.1081472256691,2010706.3882036484,165.16288945933863,783490.7378190155,10.883808230611844,-1,0.021262423310776702,0.9999179721108339,0.0,0.5999507832665003,6.0,0.35714285714285715,1.2857142857142858,O5,de-protonated,,0.0,,C14 H18 O5,14.0,18.0,5.0,,,,,,,
212,506,265.14810988278475,265.1478967264661,265.14790403833905,5254034.698155935,44.233621750614745,794798.2899553578,28.182594204707915,-1,-0.027576582063502077,0.9998620236221155,0.0,0.5999172141732693,0.0,0.3333333333333333,2.1666666666666665,S1 O4,de-protonated,,0.0,,C12 H26 O4 S1,12.0,26.0,4.0,,,1.0,,,,
213,507,265.18112271238346,265.1809095314822,265.1809182443691,17738025.536825757,83.4170502820113,770649.6639095985,94.60603463724078,-1,-0.03285638702436107,0.999678861626544,0.9850920745237374,0.9938441467854213,4.0,0.1875,1.625,O3,de-protonated,,0.0,,C16 H26 O3,16.0,26.0,3.0,,,,,,,
214,510,266.1844738028589,266.18425987490554,266.1842730794391,3439950.1304041795,91.81236034090232,793454.1613058873,18.351708481359935,-1,-0.049606738242865565,0.9995535855778128,0.9850920745237374,0.9937689811561826,4.0,0.1875,1.625,13C1 O3,de-protonated,,1.0,507.0,C15 H26 O3 13C1,15.0,26.0,3.0,,,,1.0,,,
215,513,267.0876223274109,267.087407727148,267.08741178077906,5463718.958245598,71.25871111131111,780475.6348849693,29.15160772039034,-1,-0.015177170074950105,0.9999582048051673,0.0,0.5999749228831004,6.0,0.46153846153846156,1.2307692307692308,O6,de-protonated,,0.0,,C13 H16 O6,13.0,16.0,6.0,,,,,,,
216,514,267.124018203548,267.1238035761945,267.12379729012906,4592040.588885664,53.91011465709187,772129.7569880934,24.56097385838644,-1,0.02353240527566759,0.9998995234654992,0.0,0.5999397140792995,5.0,0.35714285714285715,1.4285714285714286,O5,de-protonated,,0.0,,C14 H20 O5,14.0,20.0,5.0,,,,,,,
217,515,267.16039712013634,267.160182465705,267.16018279947906,6928401.623718238,50.66035845230182,825430.0515477979,36.48687762960648,-1,-0.0012493405118257999,0.999999716785547,0.0,0.5999998300713282,4.0,0.26666666666666666,1.6,O4,de-protonated,,0.0,,C15 H24 O4,15.0,24.0,4.0,,,,,,,
218,516,267.1967769361288,267.19656225461927,267.19656830882906,17027148.57218726,91.06204156413459,770237.5182720853,91.61779184027598,-1,-0.022658261779303596,0.999856256638348,0.9787018071620818,0.9913944768478414,3.0,0.1875,1.75,O3,de-protonated,,0.0,,C16 H28 O3,16.0,28.0,3.0,,,,,,,
219,517,267.2331758592271,267.2329611506253,267.2329538181791,2438655.7171866023,53.8010249702631,879608.9040832731,13.119576845007613,-1,0.027438405536501162,0.9998634027657314,0.0,0.5999180416594388,2.0,0.11764705882352941,1.8823529411764706,O2,de-protonated,,0.0,,C17 H32 O2,17.0,32.0,2.0,,,,,,,
220,520,268.1192830974692,268.11906772938903,268.11904626232905,1851634.5435071175,41.41732684072542,725625.2767438701,9.80923179003664,-1,0.08006540482503531,0.9988375050336673,0.0,0.5993025030202004,5.0,0.38461538461538464,1.4615384615384615,N1 O5,de-protonated,,0.0,,C13 H19 O5 N1,13.0,19.0,5.0,1.0,,,,,,
221,522,268.20014734982726,268.1999319215708,268.19992314389907,3458384.3022833266,67.99711012656616,766911.0325344751,18.335468031376433,-1,0.03272809186817886,0.999805664117677,0.9787018071620818,0.9913641213354389,3.0,0.1875,1.75,13C1 O3,de-protonated,,1.0,516.0,C15 H28 O3 13C1,15.0,28.0,3.0,,,,1.0,,,
222,525,269.03383020812987,269.03361415953543,269.0336621298591,2356347.811166385,87.61806412665331,951974.6941613102,12.954465603508652,-1,-0.17830602799740258,0.9942478023335058,0.0,0.5965486814001035,2.0,1.0,1.75,S1 O8,de-protonated,,0.0,,C8 H14 O8 S1,8.0,14.0,8.0,,,1.0,,,,
223,526,269.10327690583347,269.10306080556916,269.1030618452391,7995831.937274736,58.25534915071601,766696.2395933707,43.53523292244738,-1,-0.003863463805815615,0.9999972916366008,0.0,0.5999983749819604,5.0,0.46153846153846156,1.3846153846153846,O6,de-protonated,,0.0,,C13 H18 O6,13.0,18.0,6.0,,,,,,,
224,528,269.1396689094095,269.13945278206904,269.1394473545891,95374723.4322336,125.54461204887745,781708.2100364853,512.938372279002,-1,0.020166051470665386,0.9999508706917797,0.9944686031541804,0.99775796367674,4.0,0.35714285714285715,1.5714285714285714,O5,de-protonated,,0.0,,C14 H22 O5,14.0,22.0,5.0,,,,,,,
225,530,269.1760254321775,269.1758092777875,269.1758328639391,3578231.390675224,90.16991563522512,741487.3438263837,19.093355697273303,-1,-0.08762358547560291,0.9986078264241957,0.0,0.5991646958545174,3.0,0.26666666666666666,1.7333333333333334,O4,de-protonated,,0.0,,C15 H26 O4,15.0,26.0,4.0,,,,,,,
226,531,269.21243844614,269.2122222646587,269.2122183732891,13638891.633808613,147.52760170479763,797722.058043545,73.19029459232635,-1,0.014454654492185545,0.9999473275884718,0.98814130333147,0.9952249178856711,2.0,0.1875,1.875,O3,de-protonated,,0.0,,C16 H30 O3,16.0,30.0,3.0,,,,,,,
227,532,269.24882172445507,269.24860551590467,269.2486038826391,8130308.334812647,117.41513621779417,770973.196297301,43.06967335625359,-1,0.006066013192532198,0.9999933233427905,0.0,0.5999959940056743,1.0,0.11764705882352941,2.0,O2,de-protonated,,0.0,,C17 H34 O2,17.0,34.0,2.0,,,,,,,
228,534,270.1430159261581,270.1427990523961,270.1428021896591,13746669.316656267,116.09946670171244,784566.7636806612,74.90095532392215,-1,-0.01161335045981058,0.9999755283316428,0.9944686031541804,0.9977727582606579,4.0,0.35714285714285715,1.5714285714285714,13C1 O5,de-protonated,,1.0,528.0,C13 H22 O5 13C1,13.0,22.0,5.0,,,,1.0,,,
229,536,270.20770480306174,270.20748788118107,270.2074673454891,4588235.807537679,110.61297425285157,755209.2637842011,24.5393199250751,-1,0.0759997204723122,0.9989525090992902,0.0,0.5993715054595741,2.0,0.2,1.9333333333333333,N1 O3,de-protonated,,0.0,,C15 H29 O3 N1,15.0,29.0,3.0,1.0,,,,,,
230,537,270.21579534557577,270.21557841767697,270.2155732083591,2140724.646288509,91.04631680768843,733954.8731652664,11.51177229664068,-1,0.019278377632188703,0.99993256580911,0.98814130333147,0.995216060818054,2.0,0.1875,1.875,13C1 O3,de-protonated,,1.0,531.0,C15 H30 O3 13C1,15.0,30.0,3.0,,,,1.0,,,
231,542,271.0825425362573,271.0823249636959,271.0823264003491,2885230.103582996,50.84023957693339,862358.1361905999,15.509629734246673,-1,-0.0052996932618981675,0.9999949037093372,0.0,0.5999969422256023,5.0,0.5833333333333334,1.3333333333333333,O7,de-protonated,,0.0,,C12 H16 O7,12.0,16.0,7.0,,,,,,,
232,543,271.1189393213706,271.1187217217409,271.1187119096991,4165836.6209001355,61.834362173463916,762249.7116842351,22.146560294172126,-1,0.0361909428569152,0.9997623695898511,0.0,0.5998574217539107,4.0,0.46153846153846156,1.5384615384615385,O6,de-protonated,,0.0,,C13 H20 O6,13.0,20.0,6.0,,,,,,,
233,544,271.1553315172213,271.15511389052693,271.15509741904907,10523599.418774646,147.40171873759328,796831.1045245837,56.35436144276016,-1,0.06074559549208107,0.9995656410646527,0.995177547687716,0.9978104037138781,3.0,0.35714285714285715,1.7142857142857142,O5,de-protonated,,0.0,,C14 H24 O5,14.0,24.0,5.0,,,,,,,
234,546,271.19169399476135,271.19147634102455,271.19148292839907,3933701.3547407445,73.20839204916639,743631.5157113725,20.809429912196933,-1,-0.02429049188115549,0.9998929459259663,0.0,0.5999357675555798,2.0,0.26666666666666666,1.8666666666666667,O4,de-protonated,,0.0,,C15 H28 O4,15.0,28.0,4.0,,,,,,,
235,547,271.2280840488637,271.2278663680642,271.2278684377491,13245288.112049919,80.20454582180302,745348.2628965045,71.42549902745222,-1,-0.0076307973899856175,0.9981259405054344,0.9927233865160819,0.9959649189096934,1.0,0.1875,2.0,O3,de-protonated,,0.0,,C16 H32 O3,16.0,32.0,3.0,,,,,,,
236,551,272.1586796492674,272.1584612764701,272.1584522541191,1661143.3308316388,54.12482776476992,959730.7945145922,8.840218274354212,-1,0.03315109621700304,0.9998006086493538,0.995177547687716,0.9979513842646988,3.0,0.35714285714285715,1.7142857142857142,13C1 O5,de-protonated,,1.0,544.0,C13 H24 O5 13C1,13.0,24.0,5.0,,,,1.0,,,
237,552,272.1869598879929,272.18674149416836,272.18673190059906,3852660.2023553113,76.41408416922275,764621.2735123169,20.858151262147445,-1,0.03524627830142539,0.9997746116764281,0.0,0.5998647670058569,2.0,0.2857142857142857,1.9285714285714286,N1 O4,de-protonated,,0.0,,C14 H27 O4 N1,14.0,27.0,4.0,1.0,,,,,,
