,Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,O/C,H/C,Heteroatom Class,Ion Type,Adduct,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,N,P,S,13C,15N,17O,18O,34S
1957,3837,719.2744891262133,719.273757560019,719.273634874849,3324029.683877816,227.756246630367,308575.46583056997,17.591568145686853,-1,0.17056814552644828,0.9947349333548535,0.0,0.5968409600129121,4.0,0.5357142857142857,1.8571428571428572,N2 S2 O15,de-protonated,,0.0,,C28 H52 O15 N2 S2,28.0,52.0,15.0,2.0,,2.0,,,,,
1958,3838,719.2824377991296,719.2817062241401,719.281740737719,11589778.688746044,435.8498591425506,302867.9729665975,60.626360906486,-1,-0.04798339370830153,0.49979115934802754,0.9055743487409733,0.6621044351052059,4.0,0.5172413793103449,1.8275862068965518,13C1 N1 S2 O15,de-protonated,,1.0,3831.0,C28 H53 O15 N1 S2 13C1,28.0,53.0,15.0,1.0,,2.0,1.0,,,,
1959,3840,719.3188475122009,719.3181158969231,719.3181262470691,45800201.96430486,213.2209357791744,303777.74019612843,241.5689648195949,-1,-0.014388829672523,0.4285500855492296,0.8939970279576113,0.6147288625125823,3.0,0.4666666666666667,1.9,13C1 N1 S2 O14,de-protonated,,1.0,3833.0,C29 H57 O14 N1 S2 13C1,29.0,57.0,14.0,1.0,,2.0,1.0,,,,
1960,3841,720.149577262596,720.1488447280218,720.1487652558691,4299726.9862460755,324.34427820410434,312504.54601030814,22.40764984794095,-1,0.11035518847517037,0.49889635449782926,0.7253996187124198,0.5894976601836655,21.0,0.4,0.9142857142857143,N1 P1 O14,de-protonated,,0.0,,C35 H32 O14 N1 P1,35.0,32.0,14.0,1.0,1.0,,,,,,
1961,3842,720.213939442417,720.2132068366127,720.213161124349,9385373.49426031,151.56503515600642,292384.5031765112,49.12390034043403,-1,0.06347046429395894,0.49963465054360595,0.6582606959877633,0.563085068721269,32.0,0.041666666666666664,0.75,N1 S1 P1 O2,de-protonated,,0.0,,C48 H36 O2 N1 P1 S1,48.0,36.0,2.0,1.0,1.0,1.0,,,,,
1962,3843,720.2298780978961,720.2291454744523,720.2292654188091,2304361.0695099104,234.83990392126935,292370.66962619557,12.333851551802224,-1,-0.16653635525547233,0.9949802783674936,0.0,0.5969881670204962,37.0,0.06,0.62,N3 O3,de-protonated,,0.0,,C50 H31 O3 N3,50.0,31.0,3.0,3.0,,,,,,,
1963,3843,720.2298780978961,720.2291454744523,720.2291270343791,2304361.0695099104,234.83990392126935,292370.66962619557,12.333851551802224,-1,0.025603065031250403,0.9998810643859655,0.0,0.5999286386315793,10.0,0.5517241379310345,1.4827586206896552,N3 S1 O16,de-protonated,,0.0,,C29 H43 O16 N3 S1,29.0,43.0,16.0,3.0,,1.0,,,,,
1964,3845,720.294759406083,720.2940267108335,720.294174351539,174957652.8739105,207.27014897172347,304970.1696175685,918.7708434653985,-1,-0.2049727886475089,0.16540093787825152,0.5624858666725745,0.3242349093959807,30.0,0.04,0.86,N1 S1 O2,de-protonated,,0.0,,C50 H43 O2 N1 S1,50.0,43.0,2.0,1.0,,1.0,,,,,
1965,3845,720.294759406083,720.2940267108335,720.294035967109,174957652.8739105,207.27014897172347,304970.1696175685,918.7708434653985,-1,-0.012850690291951867,0.24949436173472778,0.8558106864891716,0.4920208916365053,3.0,0.5172413793103449,1.896551724137931,N1 S2 O15,de-protonated,,0.0,,C29 H55 O15 N1 S2,29.0,55.0,15.0,1.0,,2.0,,,,,
1966,3846,720.3221992343562,720.321466508738,720.3214810821391,7476175.182905655,461.40034681966114,254526.28236688473,38.84391707982924,-1,-0.020231801374724953,0.42854484230285095,0.8939970279576113,0.614725716564755,3.0,0.4666666666666667,1.9,13C2 N1 S2 O14,de-protonated,,1.0,3833.0,C28 H57 O14 N1 S2 13C2,28.0,57.0,14.0,1.0,,2.0,2.0,,,,
1967,3846,720.3221992343562,720.321466508738,720.3213098880991,7476175.182905655,461.40034681966114,254526.28236688473,38.84391707982924,-1,0.21743163329243356,0.49572921336752424,0.7612342259156645,0.6019312183867804,3.0,0.5862068965517241,1.9310344827586208,N1 P1 O17,de-protonated,,0.0,,C29 H56 O17 N1 P1,29.0,56.0,17.0,1.0,1.0,,,,,,
1968,3847,721.1469519062839,721.1462182678099,721.146383209789,4703918.712386654,159.8393087600114,293510.9988147779,24.637107915328837,-1,-0.22872191123927904,0.49527632739809563,0.6927871148459376,0.5742806423772324,30.0,0.2682926829268293,0.6341463414634146,N2 O11,de-protonated,,0.0,,C41 H26 O11 N2,41.0,26.0,11.0,2.0,,,,,,,
1969,3849,721.2899710585855,721.2892372617999,721.289284939309,1563840331.104316,302.4650778579056,306220.43725639203,8217.516391276327,-1,-0.0661003983878934,0.221601766549649,0.8706594781917149,0.48122485120647535,3.0,0.5357142857142857,1.9285714285714286,N2 S2 O15,de-protonated,,0.0,,C28 H54 O15 N2 S2,28.0,54.0,15.0,2.0,,2.0,,,,,
1970,3850,721.2980172028522,721.2972833971601,721.297390802179,49368005.20683626,245.12587175994994,307528.8687034381,260.56458606201676,-1,-0.14890532025984507,0.24899621447716863,0.8558106864891716,0.4917220032819698,3.0,0.5172413793103449,1.896551724137931,13C1 N1 S2 O15,de-protonated,,1.0,3845.0,C28 H55 O15 N1 S2 13C1,28.0,55.0,15.0,1.0,,2.0,1.0,,,,
1971,3852,721.7198863988846,721.7191521261889,721.719168444869,2543349.092980408,128.5337251981665,313310.10912437894,13.67205848246584,-1,-0.022610844765364454,0.9999072386071106,0.0,0.5999443431642664,1.0,0.06521739130434782,2.0434782608695654,N2 O3,de-protonated,,0.0,,C46 H94 O3 N2,46.0,94.0,3.0,2.0,,,,,,,
1972,3853,722.1463981079002,722.1456633630236,722.145654933989,2464861.8949420773,212.4686421386854,291041.55884716375,13.198165620588192,-1,0.011672208360788,0.9999752796552375,0.0,0.5999851677931425,34.0,0.2,0.5555555555555556,N1 O9,de-protonated,,0.0,,C45 H25 O9 N1,45.0,25.0,9.0,1.0,,,,,,,
1973,3853,722.1463981079002,722.1456633630236,722.145516549559,2464861.8949420773,212.4686421386854,291041.55884716375,13.198165620588192,-1,0.20330177391496465,0.9925284850113171,0.0,0.5955170910067902,7.0,0.9166666666666666,1.5416666666666667,N1 S1 O22,de-protonated,,0.0,,C24 H37 O22 N1 S1,24.0,37.0,22.0,1.0,,1.0,,,,,
1974,3854,722.2294957185816,722.2287608817052,722.2288111888089,66574913.17272045,288.1847988008099,312239.730190633,346.81641248769154,-1,-0.06965535428766453,0.19982400445276405,0.581707264343686,0.3525773084091328,31.0,0.041666666666666664,0.7916666666666666,N1 S1 P1 O2,de-protonated,,0.0,,C48 H38 O2 N1 P1 S1,48.0,38.0,2.0,1.0,1.0,1.0,,,,,
1975,3854,722.2294957185816,722.2287608817052,722.228672804379,66574913.17272045,288.1847988008099,312239.730190633,346.81641248769154,-1,0.12195213160429436,0.4986448712526777,0.9010227009630526,0.6595960031368278,4.0,0.5555555555555556,1.8518518518518519,N1 S2 P1 O15,de-protonated,,0.0,,C27 H50 O15 N1 P1 S2,27.0,50.0,15.0,1.0,1.0,2.0,,,,,
1976,3855,722.2493661885571,722.2486313296813,722.2487998508391,1635808.0927254078,190.0910044214976,251247.36622218264,8.701338056862198,-1,-0.23332840125162801,0.9901701763759152,0.0,0.5941021058255491,13.0,0.4117647058823529,1.3235294117647058,N1 S1 O14,de-protonated,,0.0,,C34 H45 O14 N1 S1,34.0,45.0,14.0,1.0,,1.0,,,,,
1977,3856,722.2871936825279,722.2864587817716,722.2863260662189,10521142.567428898,110.28586712088487,319426.01849684276,54.791991524884985,-1,0.1837436871024886,0.4969463509964582,0.667769152885588,0.5652754717521101,25.0,0.06521739130434782,1.0,N1 S1 P1 O3,de-protonated,,0.0,,C46 H46 O3 N1 P1 S1,46.0,46.0,3.0,1.0,1.0,1.0,,,,,
1978,3856,722.2871936825279,722.2864587817716,722.286319833759,10521142.567428898,110.28586712088487,319426.01849684276,54.791991524884985,-1,0.19237248273347485,0.22127399291677918,0.8706594781917149,0.48102818702675343,3.0,0.5357142857142857,1.9285714285714286,N1 15N1 S2 O15,de-protonated,,1.0,3849.0,C28 H54 O15 N1 S2 15N1,28.0,54.0,15.0,1.0,,2.0,,1.0,,,
1979,3857,722.2932900711364,722.2925551636305,722.292639774379,432735544.0801883,264.27185073091846,302068.18810248567,2303.822998055703,-1,-0.11714192267696184,0.2215076387361329,0.8706594781917149,0.4811683745183657,3.0,0.5357142857142857,1.9285714285714286,13C1 N2 S2 O15,de-protonated,,1.0,3849.0,C27 H54 O15 N2 S2 13C1,27.0,54.0,15.0,2.0,,2.0,1.0,,,,
1980,3858,722.3022868026927,722.301551885226,722.3014438230789,377027537.383945,226.19341959815745,310040.61272771837,1958.2623185128887,-1,0.1496081006289431,0.3314231223086935,0.8820752969615778,0.5516839921698472,2.0,0.4482758620689655,2.0,N1 S2 P1 O13,de-protonated,,0.0,,C29 H58 O13 N1 P1 S2,29.0,58.0,13.0,1.0,1.0,2.0,,,,,
1981,3860,723.2328889338581,723.2321529859807,723.2320276394491,20057796.345366683,208.0224093759029,298643.0315637825,107.35452498238209,-1,0.17331440922649222,0.4981881074138663,0.9010227009630526,0.6593219448335408,4.0,0.5555555555555556,1.8518518518518519,13C1 N1 S2 P1 O15,de-protonated,,1.0,3854.0,C26 H50 O15 N1 P1 S2 13C1,26.0,50.0,15.0,1.0,1.0,2.0,1.0,,,,
1982,3860,723.2328889338581,723.2321529859807,723.232302369499,20057796.345366683,208.0224093759029,298643.0315637825,107.35452498238209,-1,-0.20654984272147814,0.33076292314947825,0.6116976458364372,0.4431368122242618,31.0,0.0851063829787234,0.7659574468085106,N2 S1 O4,de-protonated,,0.0,,C47 H36 O4 N2 S1,47.0,36.0,4.0,2.0,,1.0,,,,,
1983,3860,723.2328889338581,723.2321529859807,723.2321639850691,20057796.345366683,208.0224093759029,298643.0315637825,107.35452498238209,-1,-0.015208239988761137,0.33331934450390144,0.7295584795690508,0.49181499852996124,4.0,0.6538461538461539,1.8461538461538463,N2 S2 O17,de-protonated,,0.0,,C26 H48 O17 N2 S2,26.0,48.0,17.0,2.0,,2.0,,,,,
1984,3861,723.2906764675514,723.2899404556828,723.289817246909,3640755.2654767674,109.8459852961395,341588.39618339285,18.93576109144787,-1,0.17034495828031235,0.49737433336469516,0.672627141691601,0.5674754566954575,25.0,0.1111111111111111,0.9777777777777777,N2 S1 O5,de-protonated,,0.0,,C45 H44 O5 N2 S1,45.0,44.0,5.0,2.0,,1.0,,,,,
1985,3861,723.2906764675514,723.2899404556828,723.289950188639,3640755.2654767674,109.8459852961395,341588.39618339285,18.93576109144787,-1,-0.013456506874238357,0.9999671442512483,0.0,0.599980286550749,12.0,0.38235294117647056,1.4411764705882353,N2 P1 O13,de-protonated,,0.0,,C34 H49 O13 N2 P1,34.0,49.0,13.0,2.0,1.0,,,,,,
1986,3862,723.2966718748954,723.2959358563877,723.295994609449,62660066.94389767,280.04497569166796,274920.95964815834,332.5776779093383,-1,-0.08122962354391237,0.22157931961026126,0.8706594781917149,0.4812113830428427,3.0,0.5357142857142857,1.9285714285714286,13C2 N2 S2 O15,de-protonated,,1.0,3849.0,C26 H54 O15 N2 S2 13C2,26.0,54.0,15.0,2.0,,2.0,2.0,,,,
1987,3862,723.2966718748954,723.2959358563877,723.295823415409,62660066.94389767,280.04497569166796,274920.95964815834,332.5776779093383,-1,0.15545641913376965,0.2489061461234522,0.729887304743889,0.4412986095716269,3.0,0.6666666666666666,1.962962962962963,N2 P1 O18,de-protonated,,0.0,,C27 H53 O18 N2 P1,27.0,53.0,18.0,2.0,1.0,,,,,,
1988,3863,723.3056898670671,723.304953838573,723.3047986581491,122919397.1405428,250.72370946755268,308191.90772458323,638.9978000686077,-1,0.21454361177325335,0.3310677839872649,0.8820752969615778,0.5514707891769901,2.0,0.4482758620689655,2.0,13C1 N1 S2 P1 O13,de-protonated,,1.0,3858.0,C28 H58 O13 N1 P1 S2 13C1,28.0,58.0,13.0,1.0,1.0,2.0,1.0,,,,
1989,3863,723.3056898670671,723.304953838573,723.305073388199,122919397.1405428,250.72370946755268,308191.90772458323,638.9978000686077,-1,-0.16528243806236123,0.1658425663643808,0.568406957569988,0.3268683228466237,29.0,0.04081632653061224,0.8979591836734694,N2 S1 O2,de-protonated,,0.0,,C49 H44 O2 N2 S1,49.0,44.0,2.0,2.0,,1.0,,,,,
1990,3863,723.3056898670671,723.304953838573,723.3049350037691,122919397.1405428,250.72370946755268,308191.90772458323,638.9978000686077,-1,0.026039921869829046,0.1428395673273482,0.6621389314591299,0.35055931298006093,2.0,0.5357142857142857,2.0,N2 S2 O15,de-protonated,,0.0,,C28 H56 O15 N2 S2,28.0,56.0,15.0,2.0,,2.0,,,,,
1991,3864,724.226618558483,724.2258815100956,724.225833808659,22804465.241969645,351.65177955965265,302058.4565645226,120.6727434613126,-1,0.0658654171332119,0.33307104646598706,0.6116976458364369,0.444521686214167,31.0,0.10638297872340426,0.7659574468085106,N1 P1 O5,de-protonated,,0.0,,C47 H36 O5 N1 P1,47.0,36.0,5.0,1.0,1.0,,,,,,
1992,3865,724.2361185443431,724.235381485434,724.2353824745192,2529882.425552948,460.5773743100594,246444.99470478593,13.329525396336733,-1,-0.0013656957054208338,0.4990939691008381,0.9010227009630526,0.6598654618457239,4.0,0.5555555555555556,1.8518518518518519,13C2 N1 S2 P1 O15,de-protonated,,1.0,3854.0,C25 H50 O15 N1 P1 S2 13C2,25.0,50.0,15.0,1.0,1.0,2.0,2.0,,,,
1993,3866,724.2452258580624,724.2444887890664,724.2444612532689,189934716.20605686,464.46072262962997,301908.3730100986,1004.1606837170473,-1,0.03802003183269276,0.16662295769628724,0.5743953950528551,0.32973193263891437,30.0,0.041666666666666664,0.8333333333333334,N1 S1 P1 O2,de-protonated,,0.0,,C48 H40 O2 N1 P1 S1,48.0,40.0,2.0,1.0,1.0,1.0,,,,,
1994,3866,724.2452258580624,724.2444887890664,724.244322868839,189934716.20605686,464.46072262962997,301908.3730100986,1004.1606837170473,-1,0.22909427399943688,0.37242465156183585,0.8861728709641518,0.5779239393227622,3.0,0.5555555555555556,1.9259259259259258,N1 S2 P1 O15,de-protonated,,0.0,,C27 H52 O15 N1 P1 S2,27.0,52.0,15.0,1.0,1.0,2.0,,,,,
1995,3867,724.2815540207953,724.2808169115635,724.2808467626189,4322958.279702673,172.75469960665714,334844.0513368466,22.593881428749004,-1,-0.0412147518755755,0.4998459143180989,0.6536072938689124,0.5613504661384243,29.0,0.02040816326530612,0.8979591836734694,N1 S1 P1 O1,de-protonated,,0.0,,C49 H44 O1 N1 P1 S1,49.0,44.0,1.0,1.0,1.0,1.0,,,,,
1996,3867,724.2815540207953,724.2808169115635,724.280708378189,4322958.279702673,172.75469960665714,334844.0513368466,22.593881428749004,-1,0.14984987620314344,0.99593386161675,0.0,0.59756031697005,2.0,0.5,2.0,N1 S2 P1 O14,de-protonated,,0.0,,C28 H56 O14 N1 P1 S2,28.0,56.0,14.0,1.0,1.0,2.0,,,,,
1997,3868,724.2993964568,724.2986593278064,724.298604827359,121018903.69438416,227.6161543548436,297738.5580538298,648.9585291906844,-1,0.07524582682804964,0.2497432942437686,0.5914186495875875,0.38641343638129616,29.0,0.061224489795918366,0.8979591836734694,N1 P1 O3,de-protonated,,0.0,,C49 H44 O3 N1 P1,49.0,44.0,3.0,1.0,1.0,,,,,,
1998,3869,724.3090550748032,724.308317935112,724.3081534932192,19807835.953026906,224.70752666524703,301221.63478633924,102.99404554031914,-1,0.22703305496114634,0.3309851274298115,0.8820752969615778,0.5514211952425181,2.0,0.4482758620689655,2.0,13C2 N1 S2 P1 O13,de-protonated,,1.0,3858.0,C27 H58 O13 N1 P1 S2 13C2,27.0,58.0,13.0,1.0,1.0,2.0,2.0,,,,
1999,3870,725.2299238639074,725.2291857041947,725.229324989349,6274790.218490738,109.13854021592047,317252.97623650864,32.59850799487331,-1,-0.19205670471303551,0.49666473574009923,0.667769152885588,0.5651065025982948,31.0,0.15217391304347827,0.7391304347826086,N2 O7,de-protonated,,0.0,,C46 H34 O7 N2,46.0,34.0,7.0,2.0,,,,,,,
2000,3870,725.2299238639074,725.2291857041947,725.229186604919,6274790.218490738,109.13854021592047,317252.97623650864,32.59850799487331,-1,-0.0012419857712753348,0.4999998600551205,0.7871578612348821,0.6148630605270251,4.0,0.8,1.84,N2 S1 O20,de-protonated,,0.0,,C25 H46 O20 N2 S1,25.0,46.0,20.0,2.0,,1.0,,,,,
2001,3871,725.2485286898417,725.2477905095191,725.2476777039091,55987440.396768324,172.98517563529336,306426.16253923567,291.4683866715368,-1,0.15554080829134567,0.3730618800604488,0.8861728709641518,0.57830627642193,3.0,0.5555555555555556,1.9259259259259258,13C1 N1 S2 P1 O15,de-protonated,,1.0,3866.0,C26 H52 O15 N1 P1 S2 13C1,26.0,52.0,15.0,1.0,1.0,2.0,1.0,,,,
2002,3871,725.2485286898417,725.2477905095191,725.247952433959,55987440.396768324,172.98517563529336,306426.16253923567,291.4683866715368,-1,-0.22326769674372743,0.2477489610056813,0.5954024907347701,0.38681037289731685,30.0,0.0851063829787234,0.8085106382978723,N2 S1 O4,de-protonated,,0.0,,C47 H38 O4 N2 S1,47.0,38.0,4.0,2.0,,1.0,,,,,
2003,3871,725.2485286898417,725.2477905095191,725.2478140495291,55987440.396768324,172.98517563529336,306426.16253923567,291.4683866715368,-1,-0.032457884846623,0.1999617718971956,0.6926908667790194,0.3970534098499251,3.0,0.6538461538461539,1.9230769230769231,N2 S2 O17,de-protonated,,0.0,,C26 H50 O17 N2 S2,26.0,50.0,17.0,2.0,,2.0,,,,,
2004,3872,725.3026796641576,725.3019414238477,725.302096008049,36838865.60993068,757.6290151403807,300842.00385869876,193.36158990185194,-1,-0.21313077987667098,0.3305972056033974,0.6056537631733612,0.44061982863138294,29.0,0.10416666666666667,0.875,N2 O5,de-protonated,,0.0,,C48 H42 O5 N2,48.0,42.0,5.0,2.0,,,,,,,
2005,3872,725.3026796641576,725.3019414238477,725.301957623619,36838865.60993068,757.6290151403807,300842.00385869876,193.36158990185194,-1,-0.022335209784101473,0.33330316210511574,0.7480739625939001,0.4992114823006295,2.0,0.6666666666666666,2.0,N2 S1 O18,de-protonated,,0.0,,C27 H54 O18 N2 S1,27.0,54.0,18.0,2.0,,1.0,,,,,
2006,3873,725.3123066389365,725.3115683879621,725.311508328289,2298569.6931612436,149.40869053284968,292340.3251161289,12.033553127749231,-1,0.08280534964194862,0.33165726266279166,0.8820752969615778,0.5518244763823061,2.0,0.4482758620689655,2.0,13C3 N1 S2 P1 O13,de-protonated,,1.0,3858.0,C26 H58 O13 N1 P1 S2 13C3,26.0,58.0,13.0,1.0,1.0,2.0,3.0,,,,
2007,3873,725.3123066389365,725.3115683879621,725.311473479869,2298569.6931612436,149.40869053284968,292340.3251161289,12.033553127749231,-1,0.13085149831072032,0.9968980358602981,0.0,0.5981388215161788,2.0,0.6666666666666666,2.037037037037037,N2 P1 O18,de-protonated,,0.0,,C27 H55 O18 N2 P1,27.0,55.0,18.0,2.0,1.0,,,,,,
2008,3874,725.3232279085021,725.3224896454291,725.3223772229389,4047303.060250193,172.43486332146244,332516.08412544796,21.039512841790323,-1,0.15499658312438624,0.4978251873230469,0.6629808336684155,0.5638874458611943,23.0,0.06382978723404255,1.0851063829787233,S1 P1 O3,de-protonated,,0.0,,C47 H51 O3 P1 S1,47.0,51.0,3.0,,1.0,1.0,,,,,
2009,3878,726.2421931196393,726.2414538384575,726.2414838731189,56160784.47284484,274.86954229507256,303176.84945938474,293.38391150270536,-1,-0.041356301060199704,0.3332299028480701,0.611697645836437,0.44461700004341687,30.0,0.10638297872340426,0.8085106382978723,N1 P1 O5,de-protonated,,0.0,,C47 H38 O5 N1 P1,47.0,38.0,5.0,1.0,1.0,,,,,,
2010,3878,726.2421931196393,726.2414538384575,726.241345488689,56160784.47284484,274.86954229507256,303176.84945938474,293.38391150270536,-1,0.14919250893375963,0.19919387730388596,0.7137968318844554,0.40503505913611376,3.0,0.6923076923076923,1.9230769230769231,N1 S1 P1 O18,de-protonated,,0.0,,C26 H50 O18 N1 P1 S1,26.0,50.0,18.0,1.0,1.0,1.0,,,,,
2011,3879,726.2519120876843,726.2511727957341,726.2510325389791,8508902.304722806,402.3665328128194,333878.18521818,44.53595232466981,-1,0.1931243450528761,0.3727663188992257,0.8861728709641518,0.5781289397251961,3.0,0.5555555555555556,1.9259259259259258,13C2 N1 S2 P1 O15,de-protonated,,1.0,3866.0,C25 H52 O15 N1 P1 S2 13C2,25.0,52.0,15.0,1.0,1.0,2.0,2.0,,,,
2012,3880,726.2608005732271,726.2600612714286,726.260111317729,1077450544.6473565,135.82847885657054,307112.9556529128,5600.8243374630865,-1,-0.06890960901810918,0.07136705398490367,0.5639153653742358,0.2683863785406365,29.0,0.041666666666666664,0.875,N1 S1 P1 O2,de-protonated,,0.0,,C48 H42 O2 N1 P1 S1,48.0,42.0,2.0,1.0,1.0,1.0,,,,,
2013,3880,726.2608005732271,726.2600612714286,726.2599729332991,1077450544.6473565,135.82847885657054,307112.9556529128,5600.8243374630865,-1,0.12163430844358222,0.18653261047128356,0.870103495274686,0.45996096439264456,2.0,0.5555555555555556,2.0,N1 S2 P1 O15,de-protonated,,0.0,,C27 H54 O15 N1 P1 S2,27.0,54.0,15.0,1.0,1.0,2.0,,,,,
2014,3883,726.995496921198,726.9947568053087,726.9946501132791,2407767.663816205,154.94678365219744,289661.2242987813,12.535380726748086,-1,0.146757654369492,0.9960996191520797,0.0,0.5976597714912478,18.0,0.6538461538461539,0.8076923076923077,N2 S2 P1 O17,de-protonated,,0.0,,C26 H21 O17 N2 P1 S2,26.0,21.0,17.0,2.0,1.0,2.0,,,,,
2015,3884,727.0199368169627,727.0191966739907,727.0192891690889,2481515.86697362,192.36291848865085,307257.56066635397,13.249046748916108,-1,-0.1272250951154374,0.9970673394437259,0.0,0.5982404036662355,35.0,0.14634146341463414,0.4146341463414634,N2 S2 P1 O6,de-protonated,,0.0,,C41 H17 O6 N2 P1 S2,41.0,17.0,6.0,2.0,1.0,2.0,,,,,
2016,3885,727.2456353203308,727.2448949272464,727.2449750538091,16453820.420242608,267.06638637919053,297570.8984681654,88.19661621954174,-1,-0.11017822802744832,0.33259992485035356,0.6178187149649347,0.44668744089618606,30.0,0.15217391304347827,0.782608695652174,N2 O7,de-protonated,,0.0,,C46 H36 O7 N2,46.0,36.0,7.0,2.0,,,,,,,
2017,3885,727.2456353203308,727.2448949272464,727.244836669379,16453820.420242608,267.06638637919053,297570.8984681654,88.19661621954174,-1,0.08010763978089835,0.49941813948943864,0.7871578612348822,0.614514028187616,3.0,0.8,1.92,N2 S1 O20,de-protonated,,0.0,,C25 H48 O20 N2 S1,25.0,48.0,20.0,2.0,,1.0,,,,,
2018,3886,727.2582082777585,727.2574678707408,727.2575908872191,4547682.690269977,231.91881204522514,287233.7613484,23.63278760454253,-1,-0.16915117806532337,0.49741091072665944,0.7369636471990488,0.5932320053156153,11.0,0.36363636363636365,1.4545454545454546,N2 S2 O12,de-protonated,,0.0,,C33 H48 O12 N2 S2,33.0,48.0,12.0,2.0,,2.0,,,,,
2019,3887,727.264216901183,727.2634764875065,727.2633277683691,318942905.292253,289.7015024517,303854.7565079739,1668.5072623847861,-1,0.20449145687633905,0.1862277375768078,0.870103495274686,0.4597780406559591,2.0,0.5555555555555556,2.0,13C1 N1 S2 P1 O15,de-protonated,,1.0,3880.0,C26 H54 O15 N1 P1 S2 13C1,26.0,54.0,15.0,1.0,1.0,2.0,1.0,,,,
2020,3887,727.264216901183,727.2634764875065,727.263602498419,318942905.292253,289.7015024517,303854.7565079739,1668.5072623847861,-1,-0.1732671785698328,0.09945674454973397,0.570816795005615,0.2880007647320864,29.0,0.0851063829787234,0.851063829787234,N2 S1 O4,de-protonated,,0.0,,C47 H40 O4 N2 S1,47.0,40.0,4.0,2.0,,1.0,,,,,
2021,3887,727.264216901183,727.2634764875065,727.263464113989,318942905.292253,289.7015024517,303854.7565079739,1668.5072623847861,-1,0.017013803273724894,0.09999474775185183,0.6630392479528231,0.32521254783224035,2.0,0.6538461538461539,2.0,N2 S2 O17,de-protonated,,0.0,,C26 H52 O17 N2 S2,26.0,52.0,17.0,2.0,,2.0,,,,,
2022,3889,728.2401530098839,728.2394115145768,728.2393758728389,2159582.4498499427,108.22336741152975,252876.2006861478,11.22643875878288,-1,0.048942338297152374,0.9995654608790984,0.0,0.599739276527459,29.0,0.06382978723404255,0.851063829787234,N1 S1 P1 O3,de-protonated,,0.0,,C47 H40 O3 N1 P1 S1,47.0,40.0,3.0,1.0,1.0,1.0,,,,,
2023,3889,728.2401530098839,728.2394115145768,728.239237488409,2159582.4498499427,108.22336741152975,252876.2006861478,11.22643875878288,-1,0.23896840325415064,0.9896917082800528,0.0,0.5938150249680316,2.0,0.6153846153846154,2.0,N1 S2 P1 O16,de-protonated,,0.0,,C26 H52 O16 N1 P1 S2,26.0,52.0,16.0,1.0,1.0,2.0,,,,,
2024,3891,728.2579299716585,728.2571884566473,728.2571339375789,358557421.92323905,173.93300286503683,303539.50932757714,1873.3832848828847,-1,0.07486238835778368,0.16649726833262443,0.5985126986502363,0.33930344045966915,29.0,0.10638297872340426,0.851063829787234,N1 P1 O5,de-protonated,,0.0,,C47 H40 O5 N1 P1,47.0,40.0,5.0,1.0,1.0,,,,,,
2025,3892,728.2675480328109,728.2668065071389,728.2666826034391,43352577.17562794,412.81248542018085,276119.6511478956,231.6508029159886,-1,0.17013506553694427,0.1863727655839646,0.870103495274686,0.4598650574602532,2.0,0.5555555555555556,2.0,13C2 N1 S2 P1 O15,de-protonated,,1.0,3880.0,C25 H54 O15 N1 P1 S2 13C2,25.0,54.0,15.0,1.0,1.0,2.0,2.0,,,,
2026,3895,729.2354258766529,729.2346832780778,729.2346248450389,7255469.55059246,463.6166040793304,301657.12942653557,37.69859285785969,-1,0.08012927107318607,0.49941782539298457,0.667769152885588,0.566758356390026,29.0,0.06521739130434782,0.8478260869565217,N2 S1 P1 O3,de-protonated,,0.0,,C46 H39 O3 N2 P1 S1,46.0,39.0,3.0,2.0,1.0,1.0,,,,,
2027,3897,729.2612202439816,729.2604776168105,729.260625118269,95992533.82747124,388.27822865613973,302043.3167435474,501.82493854770115,-1,-0.20226165164206156,0.2481511143861351,0.6105737174133112,0.3931201555970055,29.0,0.15217391304347827,0.8260869565217391,N2 O7,de-protonated,,0.0,,C46 H38 O7 N2,46.0,38.0,7.0,2.0,,,,,,,
2028,3897,729.2612202439816,729.2604776168105,729.260486733839,95992533.82747124,388.27822865613973,302043.3167435474,501.82493854770115,-1,-0.012501744838445178,0.19999432822587312,0.7187374584369071,0.40749158031028665,2.0,0.8,2.0,N2 S1 O20,de-protonated,,0.0,,C25 H50 O20 N2 S1,25.0,50.0,20.0,2.0,,1.0,,,,,
2029,3898,729.2986993735501,729.2979567048288,729.297880007489,2127457.514089639,188.72344476459094,326425.5372781393,11.269338533647593,-1,0.10516599864962266,0.9979952102646052,0.0,0.5987971261587631,27.0,0.020833333333333332,0.9583333333333334,N2 S2 O1,de-protonated,,0.0,,C48 H46 O1 N2 S2,48.0,46.0,1.0,2.0,,2.0,,,,,
2030,3898,729.2986993735501,729.2979567048288,729.2980129492189,2127457.514089639,188.72344476459094,326425.5372781393,11.269338533647593,-1,-0.07712127150709303,0.998921381496335,0.0,0.599352828897801,14.0,0.24324324324324326,1.3783783783783783,N2 S1 P1 O9,de-protonated,,0.0,,C37 H51 O9 N2 P1 S1,37.0,51.0,9.0,2.0,1.0,1.0,,,,,
