,Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,O/C,H/C,Heteroatom Class,Ion Type,Adduct,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,N,P,S,13C,15N,18O,34S
5393,11123,419.090006720538,419.08939709758596,419.0893437890791,6733063.540559406,114.31480404480628,442068.0917928682,35.57187614869358,-1,0.127200816784121,0.49853422848627765,0.8007932653391598,0.6194378432274306,15.0,0.08695652173913043,0.8695652173913043,N2 S2 O2,de-protonated,,0.0,,C23 H20 O2 N2 S2,23.0,20.0,2.0,2.0,,2.0,,,,
5394,11123,419.090006720538,419.08939709758596,419.0894767308091,6733063.540559406,114.31480404480628,442068.0917928682,35.57187614869358,-1,-0.19001484783828623,0.9934700917372643,0.0,0.5960820550423586,2.0,0.8333333333333334,2.0833333333333335,N2 S1 P1 O10,de-protonated,,0.0,,C12 H25 O10 N2 P1 S1,12.0,25.0,10.0,2.0,1.0,1.0,,,,
5395,11125,419.0966474881705,419.0960378530203,419.09600140625906,2290365.5489492984,89.79946288069934,529316.0482814126,12.661311479061762,-1,0.08696518480753104,0.998628655015181,0.0,0.5991771930091087,2.0,1.0,1.9230769230769231,P1 O13,de-protonated,,0.0,,C13 H25 O13 P1,13.0,25.0,13.0,,1.0,,,,,
5396,11126,419.0989500715457,419.0983404321659,419.09837038797906,415212850.64126855,392.3219239548821,520322.40866209345,2190.3084887920463,-1,-0.07147680655408342,0.49969029592616415,0.9712294429378534,0.6883059547308399,11.0,0.5,1.0,O10,de-protonated,,0.0,,C20 H20 O10,20.0,20.0,10.0,,,,,,,
5397,11127,419.1022897654062,419.1016801198918,419.1017416912991,9853039.738414977,112.02855160652304,503375.94613189215,52.76211294782301,-1,-0.14691279267414004,0.4980456923558191,0.8446892076502734,0.6367030984736008,6.0,0.5882352941176471,1.411764705882353,S1 O10,de-protonated,,0.0,,C17 H24 O10 S1,17.0,24.0,10.0,,,1.0,,,,
5398,11128,419.10867917866057,419.10806952140945,419.1080946848691,3134860.088139296,79.754103213941,469141.177516913,16.40970856575312,-1,-0.06004050026016722,0.7496529554764808,0.9870068590611372,0.8445945169103434,7.0,0.7058823529411765,1.2941176470588236,O11 18O1,de-protonated,,1.0,11007.0,C17 H22 O11 18O1,17.0,22.0,11.0,,,,,,1.0,
5399,11128,419.10867917866057,419.10806952140945,419.1081041754191,3134860.088139296,79.754103213941,469141.177516913,16.40970856575312,-1,-0.08268513375838563,0.998760235078283,0.0,0.5992561410469698,1.0,0.5384615384615384,2.230769230769231,N2 S2 P1 O7,de-protonated,,0.0,,C13 H29 O7 N2 P1 S2,13.0,29.0,7.0,2.0,1.0,2.0,,,,
5400,11129,419.1101818785328,419.10957221852135,419.1096037772691,16515161.728094203,159.8741315704415,523005.5723217467,85.89799638178847,-1,-0.0752995099133175,0.9977571143700599,0.9836696022241366,0.9921221095116906,11.0,0.47368421052631576,1.0526315789473684,N2 O9,de-protonated,,0.0,,C19 H20 O9 N2,19.0,20.0,9.0,2.0,,,,,,
5401,11130,419.11195598293733,419.111346319667,419.1112575475491,11285683.68091235,110.18478253625659,475627.8177168098,58.67125684752376,-1,0.21181038762629126,0.4959462975652749,0.8446892076502734,0.6354434615992743,6.0,0.5882352941176471,1.4705882352941178,P1 O10,de-protonated,,0.0,,C17 H25 O10 P1,17.0,25.0,10.0,,1.0,,,,,
5402,11131,419.1142072406335,419.1135975732279,419.1136265292691,4688283.297838853,152.91038436062513,511745.8964108219,24.785428058150732,-1,-0.06908876107289307,0.9991342737622543,0.0,0.5994805642573525,15.0,0.2916666666666667,0.8333333333333334,O7,de-protonated,,0.0,,C24 H20 O7,24.0,20.0,7.0,,,,,,,
5403,11133,419.12008005246213,419.11947037426864,419.1194997560391,19129190.075363774,143.29109780082732,520869.3277926339,99.6629508484181,-1,-0.07010356345405622,0.9995532841322974,0.9980090364108378,0.9989355850437136,6.0,0.7058823529411765,1.411764705882353,O12,de-protonated,,0.0,,C17 H24 O12,17.0,24.0,12.0,,,,,,,
5404,11134,419.1239465016439,419.123336816348,419.1233508261591,5609989.057158631,113.48428586630095,533004.8968297384,29.68666667522925,-1,-0.03342646276875239,0.9992368775140179,0.9963376387478149,0.9980771820075367,11.0,0.42857142857142855,1.0476190476190477,O8 18O1,de-protonated,,1.0,11011.0,C21 H22 O8 18O1,21.0,22.0,8.0,,,,,,1.0,
5405,11134,419.1239465016439,419.123336816348,419.123360316709,5609989.057158631,113.48428586630095,533004.8968297384,29.68666667522925,-1,-0.05607027246657606,0.9994297106057065,0.0,0.5996578263634239,5.0,0.23529411764705882,1.7058823529411764,N2 S2 P1 O4,de-protonated,,0.0,,C17 H29 O4 N2 P1 S2,17.0,29.0,4.0,2.0,1.0,2.0,,,,
5406,11135,419.1263745361968,419.12576484644075,419.1258155030091,7612892.2828325555,208.82327636646767,499722.39684641943,39.64072860888356,-1,-0.12086243912566808,0.9986257959054935,0.9963376387478149,0.9977105330424221,11.0,0.42857142857142855,1.0476190476190477,13C2 O9,de-protonated,,1.0,11011.0,C19 H22 O9 13C2,19.0,22.0,9.0,,,,2.0,,,
5407,11135,419.1263745361968,419.12576484644075,419.12572929842906,7612892.2828325555,208.82327636646767,499722.39684641943,39.64072860888356,-1,0.08481467301096944,0.49934779756673986,0.7939170211058517,0.6171754869823847,14.0,0.041666666666666664,1.0,N2 S2 O1,de-protonated,,0.0,,C24 H24 O1 N2 S2,24.0,24.0,1.0,2.0,,2.0,,,,
5408,11135,419.1263745361968,419.12576484644075,419.12586224015905,7612892.2828325555,208.82327636646767,499722.39684641943,39.64072860888356,-1,-0.23237343977210093,0.9902500815682121,0.0,0.5941500489409273,1.0,0.6923076923076923,2.230769230769231,N2 S1 P1 O9,de-protonated,,0.0,,C13 H29 O9 N2 P1 S1,13.0,29.0,9.0,2.0,1.0,1.0,,,,
5409,11137,419.13533276283385,419.1347230566221,419.13475589732906,473320644.72165394,118.41608017745406,527657.4401250804,2461.097268469422,-1,-0.07835357606749366,0.832858810693089,0.9852566397857381,0.8938179423301487,10.0,0.42857142857142855,1.1428571428571428,O9,de-protonated,,0.0,,C21 H24 O9,21.0,24.0,9.0,,,,,,,
5410,11138,419.1386743068796,419.13806459452957,419.1381272006491,5816203.283913148,147.20992604118624,468898.97714107705,30.46852459895203,-1,-0.14936870556637427,0.9959598798424424,0.0,0.5975759279054654,5.0,0.5,1.5555555555555556,S1 O9,de-protonated,,0.0,,C18 H28 O9 S1,18.0,28.0,9.0,,,1.0,,,,
5411,11139,419.145042318868,419.14443259482016,419.1444896847691,1636645.6396911414,91.32018654930961,461513.3221208863,8.507358836697874,-1,-0.13620589162909882,0.9966394152696672,0.0,0.5979836491618002,0.0,0.42857142857142855,2.357142857142857,N2 S2 P1 O6,de-protonated,,0.0,,C14 H33 O6 N2 P1 S2,14.0,33.0,6.0,2.0,1.0,2.0,,,,
5412,11140,419.14657527810834,419.1459655512445,419.1459892866191,5636342.284399556,132.2803208504733,477359.4732742508,29.42072860593579,-1,-0.056627941619888766,0.9994183134294558,0.0,0.5996509880576735,10.0,0.4,1.2,N2 O8,de-protonated,,0.0,,C20 H24 O8 N2,20.0,24.0,8.0,2.0,,,,,,
5413,11143,419.15248052221966,419.15187078450805,419.15186251338906,2825822.91963784,81.60472204703046,506327.1362521144,14.710364302967895,-1,0.0197329887467557,0.9999293480387023,0.0,0.5999576088232214,1.0,1.0,2.1538461538461537,N2 O13,de-protonated,,0.0,,C13 H28 O13 N2,13.0,28.0,13.0,2.0,,,,,,
5414,11144,419.15464407233833,419.15403433065234,419.1540951494891,2707733.6083268574,71.86495865615146,506102.0749978038,14.175828783688033,-1,-0.14509899210695212,0.9961871181799534,0.9953137180317286,0.9958377581206636,10.0,0.38095238095238093,1.1904761904761905,13C1 N1 O8,de-protonated,,1.0,11076.0,C20 H25 O8 N1 13C1,20.0,25.0,8.0,1.0,,,1.0,,,
5415,11145,419.1564692782657,419.1558595332268,419.1558852653891,7662070.734495536,171.85045053472408,496461.9140567742,40.60874318111177,-1,-0.06139043533864414,0.9993163925788642,0.0,0.5995898355473185,5.0,0.6111111111111112,1.5555555555555556,O11,de-protonated,,0.0,,C18 H28 O11,18.0,28.0,11.0,,,,,,,
5416,11146,419.1603273480948,419.1597175959687,419.1597363355091,4663923.114174635,158.3449909174357,508486.5200621452,24.80138434230834,-1,-0.04470739617773891,0.9997794717661006,0.9965534408631658,0.9984890594049267,10.0,0.36363636363636365,1.1818181818181819,O7 18O1,de-protonated,,1.0,11022.0,C22 H26 O7 18O1,22.0,26.0,7.0,,,,,,1.0,
5417,11146,419.1603273480948,419.1597175959687,419.1597458260591,4663923.114174635,158.3449909174357,508486.5200621452,24.80138434230834,-1,-0.06734924027668741,0.9991773018465432,0.0,0.5995063811079259,4.0,0.16666666666666666,1.8333333333333333,N2 S2 P1 O3,de-protonated,,0.0,,C18 H33 O3 N2 P1 S2,18.0,33.0,3.0,2.0,1.0,2.0,,,,
5418,11147,419.16280301830454,419.1621932616306,419.16220101235905,6187773.541180592,166.59744252449806,493760.69431127893,32.16255010035139,-1,-0.01849100047320109,0.9998546134040411,0.9965534408631658,0.998534144387691,10.0,0.36363636363636365,1.1818181818181819,13C2 O8,de-protonated,,1.0,11022.0,C20 H26 O8 13C2,20.0,26.0,8.0,,,,2.0,,,
5419,11147,419.16280301830454,419.1621932616306,419.16224774950905,6187773.541180592,166.59744252449806,493760.69431127893,32.16255010035139,-1,-0.12999233292268705,0.9969385746465927,0.0,0.5981631447879556,0.0,0.5714285714285714,2.357142857142857,N2 S1 P1 O8,de-protonated,,0.0,,C14 H33 O8 N2 P1 S1,14.0,33.0,8.0,2.0,1.0,1.0,,,,
5420,11148,419.17172511412605,419.1711153410622,419.17114140667906,288374846.2236512,204.59437638944937,525651.2469953871,1499.124809175565,-1,-0.06218371036524286,0.9995049512721594,0.9897980428660297,0.9956221879097075,9.0,0.36363636363636365,1.2727272727272727,O8,de-protonated,,0.0,,C22 H28 O8,22.0,28.0,8.0,,,,,,,
5421,11149,419.19280616175627,419.1921963499658,419.1922707747391,1821367.2802144564,48.609729375551396,530994.2598257284,9.455428053729069,-1,-0.1775432861647923,0.9942967692617866,0.0,0.5965780615570719,4.0,0.5263157894736842,1.6842105263157894,O10,de-protonated,,0.0,,C19 H32 O10,19.0,32.0,10.0,,,,,,,
5422,11150,419.1990993293714,419.19848950602,419.1985865217091,2580702.2796694413,127.61848670340274,497022.0976211934,13.683843355495128,-1,-0.2314313364272619,0.9934780473217183,0.9919381192805216,0.9928620761052396,9.0,0.30434782608695654,1.3043478260869565,13C2 O7,de-protonated,,1.0,11027.0,C21 H30 O7 13C2,21.0,30.0,7.0,,,,2.0,,,
5423,11151,419.20813201779345,419.2075221778483,419.2075269160291,57489568.17710013,195.20423017140078,518301.86601975857,301.1269946223738,-1,-0.011302709248987694,0.9987729138371608,0.992279954882063,0.9961757302551217,8.0,0.30434782608695654,1.391304347826087,O7,de-protonated,,0.0,,C23 H32 O7,23.0,32.0,7.0,,,,,,,
5424,11153,419.24450352858645,419.24389362182274,419.2439124253791,6040946.050812709,52.85460998239339,522977.5123928735,32.00830602016118,-1,-0.044851113671808183,0.4998175301826372,0.7939170211058516,0.617457326551923,7.0,0.25,1.5,O6,de-protonated,,0.0,,C24 H36 O6,24.0,36.0,6.0,,,,,,,
5425,11154,419.2808149978465,419.2802050243722,419.28029793472905,1627949.5165342204,110.89518436807295,478969.66128569766,8.577832425060642,-1,-0.22159485503768292,0.9911296685381747,0.0,0.5946778011229048,6.0,0.2,1.6,O5,de-protonated,,0.0,,C25 H40 O5,25.0,40.0,5.0,,,,,,,
5426,11155,419.302070282787,419.3014602702618,419.3014273027891,1588290.6647141138,251.52329628396046,416262.3411447237,8.342477233735927,-1,0.07862475680141696,0.9988789398642491,0.0,0.5993273639185495,1.0,0.3181818181818182,2.0,O7,de-protonated,,0.0,,C22 H44 O7,22.0,44.0,7.0,,,,,,,
5427,11164,419.99312079804685,419.9925095154602,419.9925686949991,2734116.2217316357,157.47094305086327,511975.29201420886,14.574735887628227,-1,-0.140906157134873,0.9964039003806039,0.9981326451513448,0.9970953982889004,14.0,0.7647058823529411,0.47058823529411764,13C1 O13,de-protonated,,1.0,11095.0,C16 H8 O13 13C1,16.0,8.0,13.0,,,,1.0,,,
5428,11169,420.0214383156257,420.0208269809767,420.0208483414791,13005634.073294722,129.40340457516203,496021.3813758401,67.97908927279495,-1,-0.05085581459032251,0.4997654134203381,0.8446892076502734,0.6377349311123122,13.0,0.7058823529411765,0.6470588235294118,N1 O12,de-protonated,,0.0,,C17 H11 O12 N1,17.0,11.0,12.0,1.0,,,,,,
5429,11171,420.0295383193927,420.0289269698515,420.02895420434913,47298075.293288045,295.580237780742,513057.55110450555,251.1944627318332,-1,-0.06483957201002968,0.4996187248739693,0.9656026098625133,0.686012278869387,13.0,0.6666666666666666,0.6666666666666666,13C1 O12,de-protonated,,1.0,11101.0,C17 H12 O12 13C1,17.0,12.0,12.0,,,,1.0,,,
5430,11173,420.0366556125024,420.0360442498756,420.0361044827691,3809058.194991003,254.7884088416978,471461.45789434685,19.780473594047763,-1,-0.14339932408631179,0.9962757564877418,0.0,0.597765453892645,17.0,0.42857142857142855,0.5238095238095238,N1 O9,de-protonated,,0.0,,C21 H11 O9 N1,21.0,11.0,9.0,1.0,,,,,,
5431,11175,420.04474447449974,420.044133097001,420.04421034563916,2678400.750462572,157.22663745393098,422806.3409614676,14.054826962159508,-1,-0.1839059704827744,0.993881942317007,0.9978291376357361,0.9954608204444987,17.0,0.4090909090909091,0.5454545454545454,13C1 O9,de-protonated,,1.0,11106.0,C21 H12 O9 13C1,21.0,12.0,9.0,,,,1.0,,,
5432,11177,420.05068310492794,420.05007171651044,420.0500835724091,3193113.8840190503,121.44369533901377,495796.1814690248,16.81659381177212,-1,-0.02822496441849212,0.9998554596020678,0.9987179393183138,0.9994004514885662,8.0,0.9333333333333333,1.0666666666666667,13C1 O14,de-protonated,,1.0,11109.0,C14 H16 O14 13C1,14.0,16.0,14.0,,,,1.0,,,
5433,11179,420.0545068677981,420.05389547235023,420.0539346425291,1748264.7764997531,178.2747356552562,495585.03723524004,9.146939893348652,-1,-0.09325035581233782,0.9990934911428703,0.9913436531633129,0.9959935559510473,13.0,0.5789473684210527,0.7368421052631579,13C1 O10 18O1,de-protonated,,1.0,10988.0,C18 H14 O10 13C1 18O1,18.0,14.0,10.0,,,,1.0,,1.0,
5434,11180,420.0578310839027,420.0572196823429,420.05723385082905,49896532.13039321,128.23350052556722,514280.1012921508,260.89588349965874,-1,-0.03372989438130973,0.4998967930440027,0.8370420509349352,0.6347548962003757,12.0,0.6111111111111112,0.8333333333333334,N1 O11,de-protonated,,0.0,,C18 H15 O11 N1,18.0,15.0,11.0,1.0,,,,,,
5435,11182,420.06594241028705,420.0653309938137,420.0653397136991,87663731.42435966,265.7574699092255,512139.66791789123,461.7535884756253,-1,-0.020758402471725747,0.4998074604062494,0.9751863951800014,0.6899590343157502,12.0,0.5789473684210527,0.8421052631578947,13C1 O11,de-protonated,,1.0,11115.0,C18 H16 O11 13C1,18.0,16.0,11.0,,,,1.0,,,
5436,11184,420.07309993185123,420.0724885022178,420.0724899921191,3448261.065767773,238.28260549204074,470038.2758029579,18.06251366641199,-1,-0.0035467717757223845,0.9999977174525199,0.0,0.5999986304715119,16.0,0.36363636363636365,0.6818181818181818,N1 O8,de-protonated,,0.0,,C22 H15 O8 N1,22.0,15.0,8.0,1.0,,,,,,
5437,11185,420.08111418789736,420.0805027435286,420.08059585498904,1904163.3727723411,96.65143282796743,524756.7130532608,9.962040075733116,-1,-0.22165141966292634,0.9911251596099164,0.9792381861601872,0.9863703702300247,16.0,0.34782608695652173,0.6956521739130435,13C1 O8,de-protonated,,1.0,11119.0,C22 H16 O8 13C1,22.0,16.0,8.0,,,,1.0,,,
5438,11187,420.0871042568396,420.08649280145715,420.08646908175905,5488505.116167815,87.64237701816498,499248.42440390284,28.644189443598876,-1,0.056463846974061066,0.9994216787570475,0.9931489466354124,0.9969125859083934,7.0,0.8125,1.25,13C1 O13,de-protonated,,1.0,11121.0,C15 H20 O13 13C1,15.0,20.0,13.0,,,,1.0,,,
5439,11190,420.09423259094564,420.09362112245657,420.09361936017905,40007678.049539424,160.20845702079436,516891.52352643135,209.9846995141182,-1,0.004194963786977575,0.4999984034608544,0.8295321147073625,0.6318118879594576,11.0,0.5263157894736842,1.0,N1 O10,de-protonated,,0.0,,C19 H19 O10 N1,19.0,19.0,10.0,1.0,,,,,,
5440,11191,420.1023395083802,420.1017280249851,420.1017252230491,84924573.18092093,149.24461469657243,510158.64416754537,447.4993079614957,-1,0.006669660860865739,0.49984338062627626,0.9712294429378534,0.6883978055509071,11.0,0.5,1.0,13C1 O10,de-protonated,,1.0,11126.0,C19 H20 O10 13C1,19.0,20.0,10.0,,,,1.0,,,
5441,11193,420.11362815886156,420.11301665471,420.1129586123391,3009479.0786133874,206.9800505751948,408531.55264183343,15.840601097465111,-1,0.1381589634198795,0.9965425166789871,0.9836696022241366,0.9913933508970469,11.0,0.47368421052631576,1.0526315789473684,13C1 N2 O9,de-protonated,,1.0,11129.0,C18 H20 O9 N2 13C1,18.0,20.0,9.0,2.0,,,1.0,,,
5442,11194,420.11531829533914,420.11470678807996,420.11474872823914,3396260.866199638,168.1090698232752,446822.9490811917,17.641001826581853,-1,-0.09983024710612154,0.9981933022430114,0.0,0.5989159813458068,6.0,0.75,1.4375,N1 O12,de-protonated,,0.0,,C16 H23 O12 N1,16.0,23.0,12.0,1.0,,,,,,
5443,11196,420.12346754189025,420.12285601964686,420.1228545911091,3463981.1422413234,134.7159325495051,491271.1821030981,18.2859016446185,-1,0.003400285754056479,0.999997902102794,0.9980090364108378,0.9992023558260116,6.0,0.7058823529411765,1.411764705882353,13C1 O12,de-protonated,,1.0,11133.0,C16 H24 O12 13C1,16.0,24.0,12.0,,,,1.0,,,
5444,11199,420.1306208491465,420.13000931375007,420.13000486952905,22387772.241972115,112.40883053774213,521354.63527580845,116.69362480597147,-1,0.01057820428945445,0.499989848193677,0.8221557383861047,0.628856204270648,10.0,0.45,1.15,N1 O9,de-protonated,,0.0,,C20 H23 O9 N1,20.0,23.0,9.0,1.0,,,,,,
5445,11200,420.13873027642336,420.13811872611575,420.1381107323991,100659476.02791844,262.3716743872847,509531.8568319091,534.6418945075776,-1,0.01902640207533895,0.8330334209592237,0.9852566397857381,0.8939227084898295,10.0,0.42857142857142855,1.1428571428571428,13C1 O9,de-protonated,,1.0,11137.0,C20 H24 O9 13C1,20.0,24.0,9.0,,,,1.0,,,
5446,11205,420.1669973955188,420.1663857932342,420.16639037887904,9020947.153528301,94.37793704385903,521005.1547108605,46.86892533227988,-1,-0.01091387825388117,0.9992787135804841,0.9970629563466713,0.998392410686959,9.0,0.38095238095238093,1.2857142857142858,N1 O8,de-protonated,,0.0,,C21 H27 O8 N1,21.0,27.0,8.0,1.0,,,,,,
5447,11206,420.1751288162118,420.174517198975,420.17449624174907,64400599.28795526,152.56371925508842,506413.3355222179,343.9749363469365,-1,0.049877434598863755,0.9995674721632579,0.9897980428660297,0.9956597004443666,9.0,0.36363636363636365,1.2727272727272727,13C1 O8,de-protonated,,1.0,11148.0,C21 H28 O8 13C1,21.0,28.0,8.0,,,,1.0,,,
5448,11207,420.2034321954292,420.20282052614687,420.2027758882291,2898759.6258698967,150.77060324911997,477045.0955036273,15.097304193789883,-1,0.10622946902974532,0.9979545008837241,0.0,0.5987727005302345,8.0,0.3181818181818182,1.4090909090909092,N1 O7,de-protonated,,0.0,,C22 H31 O7 N1,22.0,31.0,7.0,1.0,,,,,,
5449,11208,420.21150093610515,420.21088925198546,420.2108817510991,14992864.774394594,189.67358425088472,512834.621033992,78.99424410293018,-1,0.01785029057133644,0.9987613692306038,0.992279954882063,0.9961688034911875,8.0,0.30434782608695654,1.391304347826087,13C1 O7,de-protonated,,1.0,11151.0,C22 H32 O7 13C1,22.0,32.0,7.0,,,,1.0,,,
5450,11219,420.98436400382724,420.98375089796434,420.9837345563291,1551685.5446582362,132.45688299659713,460725.03559496684,8.081193080655101,-1,0.03881773540205569,0.9997266274838078,0.0,0.5998359764902846,18.0,0.55,0.3,O11,de-protonated,,0.0,,C20 H6 O11,20.0,6.0,11.0,,,,,,,
5451,11220,420.98770860529237,420.98709549327447,420.9871058596491,5942326.306687222,96.69462736347819,526306.9574900386,31.045610209318845,-1,-0.024623971803872716,0.9998899864577622,0.0,0.5999339918746572,13.0,0.6470588235294118,0.5882352941176471,S1 O11,de-protonated,,0.0,,C17 H10 O11 S1,17.0,10.0,11.0,,,1.0,,,,
5452,11223,421.0054812796339,421.004868134909,421.0048639243891,54112024.012336224,221.37666616850873,511787.9248646466,286.553588425092,-1,0.010001119313968927,0.999990640720317,0.9814662297697807,0.9925808763401024,13.0,0.7647058823529411,0.5882352941176471,O13,de-protonated,,0.0,,C17 H10 O13,17.0,10.0,13.0,,,,,,,
5453,11224,421.00882249197144,421.0082093410976,421.0082352277091,2061657.133066548,150.33567331733062,461406.4309914917,10.927395267268386,-1,-0.06148718566177814,0.9993142369122777,0.0,0.5995885421473666,8.0,0.9285714285714286,1.0,S1 O13,de-protonated,,0.0,,C14 H14 O13 S1,14.0,14.0,13.0,,,1.0,,,,
5454,11226,421.0167895191217,421.01617635358593,421.0160973136791,1759131.9893922568,193.33445386094775,483308.2535947246,9.160236796813326,-1,0.18773606838494197,0.9936252769601149,0.0,0.5961751661760689,13.0,0.75,0.625,N2 O12,de-protonated,,0.0,,C16 H10 O12 N2,16.0,10.0,12.0,2.0,,,,,,
5455,11227,421.0184603575583,421.01784718894766,421.01775108395907,2879550.963621359,50.88766970243375,520845.22437415936,15.228943538090146,-1,0.22826825790239874,0.9905899171710273,0.0,0.5943539503026164,8.0,0.9285714285714286,1.0714285714285714,P1 O13,de-protonated,,0.0,,C14 H15 O13 P1,14.0,15.0,13.0,,1.0,,,,,
5456,11228,421.0207269472283,421.0201137744464,421.02012006567907,16400786.986281652,133.5855698158479,516535.0533246172,85.58950822140807,-1,-0.01494283145643934,0.9996516769564087,0.9850811094711176,0.9938234499622922,17.0,0.47619047619047616,0.47619047619047616,O10,de-protonated,,0.0,,C21 H10 O10,21.0,10.0,10.0,,,,,,,
5457,11232,421.04188239135186,421.04126917963634,421.0412494337391,444015840.1160342,210.95183207954545,521207.01172641653,2319.1501646033435,-1,0.04689777373241798,0.3332308575867114,0.9560114668781914,0.5823431013033034,12.0,0.6666666666666666,0.7777777777777778,O12,de-protonated,,0.0,,C18 H14 O12,18.0,14.0,12.0,,,,,,,
5458,11233,421.0452136683827,421.04460045053634,421.0446207370591,3813950.3589140116,146.76917433713098,541758.704407568,20.03843352126242,-1,-0.04818140829799844,0.9995788649931541,0.0,0.5997473189958924,7.0,0.8,1.2,S1 O12,de-protonated,,0.0,,C15 H18 O12 S1,15.0,18.0,12.0,,,1.0,,,,
5459,11236,421.0531170638891,421.0525038314974,421.0524828230291,14631503.518859109,80.29293278845707,512874.7614304786,76.11147543178905,-1,0.04989512986157051,0.4997741905770426,0.8446892076502734,0.6377401974063349,12.0,0.6470588235294118,0.8235294117647058,N2 O11,de-protonated,,0.0,,C17 H14 O11 N2,17.0,14.0,11.0,2.0,,,,,,
5460,11237,421.05483288875047,421.05421965320096,421.0541365933091,5935824.2865810115,63.68188908561193,422023.44219680317,31.138688533571557,-1,0.1972665379981121,0.9929639596885667,0.0,0.59577837581314,7.0,0.8,1.2666666666666666,P1 O12,de-protonated,,0.0,,C15 H19 O12 P1,15.0,19.0,12.0,,1.0,,,,,
5461,11238,421.0571354923876,421.05652225260036,421.0565055750291,22954606.262604617,235.7999214557436,519253.70488500013,121.62943537205814,-1,0.039608867260967046,0.9995907827449386,0.9920375820362651,0.9965695024614691,16.0,0.4090909090909091,0.6363636363636364,O9,de-protonated,,0.0,,C22 H14 O9,22.0,14.0,9.0,,,,,,,
5462,11239,421.0630356066674,421.06242235602156,421.06237880179907,4815625.854629117,206.68939370613154,496883.52092357154,25.58856102741699,-1,0.10343888383071516,0.9980604545021781,0.0,0.5988362727013068,7.0,0.9333333333333333,1.2,O14,de-protonated,,0.0,,C15 H18 O14,15.0,18.0,14.0,,,,,,,
5463,11240,421.0668743786101,421.0662611208993,421.06622987191906,9642357.248679275,150.27698225641757,457700.3243287344,50.0495446410297,-1,0.0742139312500494,0.4996540134264042,0.9751863951800014,0.6898669661278432,12.0,0.5789473684210527,0.8421052631578947,O10 18O1,de-protonated,,1.0,11115.0,C19 H16 O10 18O1,19.0,16.0,10.0,,,,,,1.0,
5464,11240,421.0668743786101,421.0662611208993,421.0662393624691,9642357.248679275,150.27698225641757,457700.3243287344,50.0495446410297,-1,0.05167460166488286,0.49975780069052195,0.8604105061749869,0.644018882884308,6.0,0.4,1.5333333333333334,N2 S2 P1 O6,de-protonated,,0.0,,C15 H23 O6 N2 P1 S2,15.0,23.0,6.0,2.0,1.0,2.0,,,,
5465,11242,421.0759766846747,421.0753634102117,421.0752659613691,3013827.4427098134,88.1975714724322,569018.7558328045,15.79140255464582,-1,0.23142856037162243,0.990328826929585,0.0,0.594197296157751,2.0,1.1666666666666667,1.9166666666666667,P1 O14,de-protonated,,0.0,,C12 H23 O14 P1,12.0,23.0,14.0,,1.0,,,,,
5466,11243,421.07826652911075,421.0776532504334,421.0776349430891,482637157.3080287,196.89402952590729,521408.9645332351,2516.58258724681,-1,0.04347736090967414,0.6662300658462401,0.9765413426595033,0.7903545765715454,11.0,0.5789473684210527,0.9473684210526315,O11,de-protonated,,0.0,,C19 H18 O11,19.0,18.0,11.0,,,,,,,
5467,11244,421.08160940569553,421.08099612086585,421.08100624640906,6534369.148841913,133.25948521375997,502710.7049377262,33.98422587501161,-1,-0.024046544637671793,0.9998950852852859,0.0,0.5999370511711716,6.0,0.6875,1.375,S1 O11,de-protonated,,0.0,,C16 H22 O11 S1,16.0,22.0,11.0,,,1.0,,,,
5468,11245,421.08806997989706,421.087456683177,421.08736873052914,1846172.924794264,87.98976154193174,563446.5918797873,9.721366123022532,-1,0.20887030667963996,0.9921152227690275,0.0,0.5952691336614165,1.0,0.6666666666666666,2.25,N2 S2 P1 O8,de-protonated,,0.0,,C12 H27 O8 N2 P1 S2,12.0,27.0,8.0,2.0,1.0,2.0,,,,
5469,11246,421.08950322326365,421.08888992390575,421.0888683323791,20736876.140941985,135.31246373435926,521862.70447316987,107.79001824602634,-1,0.05127546293570186,0.4997615268850414,0.8370420509349353,0.634673736504999,11.0,0.5555555555555556,1.0,N2 O10,de-protonated,,0.0,,C18 H18 O10 N2,18.0,18.0,10.0,2.0,,,,,,
5470,11247,421.0911846400064,421.0905713375539,421.0905221026591,10523619.981642105,108.75351172477494,485635.3393803012,56.01187615458913,-1,0.11692235328130597,0.49876125933786414,0.8524773804394659,0.6402477077785048,6.0,0.6875,1.4375,P1 O11,de-protonated,,0.0,,C16 H23 O11 P1,16.0,23.0,11.0,,1.0,,,,,
5471,11248,421.0935251959471,421.0929118891869,421.0928910843791,15514157.317434065,111.49251594803334,512353.5366847437,83.12160293836473,-1,0.04940669437958307,0.9990397965789195,0.9911174646402166,0.9958708638034383,15.0,0.34782608695652173,0.782608695652174,O8,de-protonated,,0.0,,C23 H18 O8,23.0,18.0,8.0,,,,,,,
5472,11250,421.0993783663814,421.0987650488486,421.09876431114907,4980571.456025085,129.20706960584573,529584.068709458,26.099162120460438,-1,0.0017518443916532365,0.9999994431416174,0.0,0.5999996658849704,6.0,0.8125,1.375,O13,de-protonated,,0.0,,C16 H22 O13,16.0,22.0,13.0,,,,,,,
