,Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,O/C,H/C,Heteroatom Class,Ion Type,Adduct,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,N,P,S,13C,17O,18O,33S,34S
1126,2785,379.17628679437854,379.1762059657836,379.1762267871091,2694124.7860658267,183.0371722244272,554242.6283813964,14.760888715345565,-1,-0.054912001426962016,0.9994530223604574,0.0,0.5996718134162744,7.0,0.35,1.4,O7,de-protonated,,0.0,,C20 H28 O7,20.0,28.0,7.0,,,,,,,,
1127,2786,379.2126642785475,379.21258344279335,379.2126122964591,1961672.869763105,175.00353456811447,553971.7573532682,10.874013315903632,-1,-0.07608835998049995,0.998950065552523,0.0,0.5993700393315138,6.0,0.2857142857142857,1.5238095238095237,O6,de-protonated,,0.0,,C21 H32 O6,21.0,32.0,6.0,,,,,,,,
1128,2789,379.2490915356667,379.2490106927436,379.2489978058091,2774638.7581870817,229.36020232109965,533415.1033147124,15.34734920953576,-1,0.033980141172229916,0.9997905122210534,0.0,0.599874307332632,5.0,0.22727272727272727,1.6363636363636365,O5,de-protonated,,0.0,,C22 H36 O5,22.0,36.0,5.0,,,,,,,,
1129,2793,379.28543902746503,379.2853581773886,379.28538331515904,1534386.9348778112,81.87732536637658,655088.3865180922,8.65974004189674,-1,-0.0662766653488242,0.999203286703921,0.0,0.5995219720223526,4.0,0.17391304347826086,1.7391304347826086,O4,de-protonated,,0.0,,C23 H40 O4,23.0,40.0,4.0,,,,,,,,
1130,2794,380.15637076650614,380.15628974502755,380.15621961801907,3344850.1607954674,125.7122000526922,557340.5687182038,18.509197076780747,-1,0.18446892321029612,0.9938445448309791,0.0,0.5963067268985874,3.0,0.6666666666666666,1.8,N1 O10,de-protonated,,0.0,,C15 H27 O10 N1,15.0,27.0,10.0,1.0,,,,,,,
1131,2796,380.1716017554281,380.171520730952,380.1714757593091,1707792.847940614,108.91500879468686,598962.638187182,9.44215392316719,-1,0.11829304876645101,0.9974641646836562,0.0,0.5984784988101937,7.0,0.3684210526315789,1.4210526315789473,N1 O7,de-protonated,,0.0,,C19 H27 O7 N1,19.0,27.0,7.0,1.0,,,,,,,
1132,2797,380.17251688275263,380.17243585809643,380.1723451391791,2651244.216209234,76.35432912902927,615625.2911267488,14.937246763717797,-1,0.2386257667687739,0.9897210951161661,0.0,0.5938326570696997,6.0,0.1,1.55,N1 S2 O2,de-protonated,,0.0,,C20 H31 O2 N1 S2,20.0,31.0,2.0,1.0,,2.0,,,,,
1133,2798,380.18452468956656,380.18444366254715,380.1843629188791,1523745.0793075312,67.41544634797083,553682.5679080731,8.463786654816484,-1,0.21238029732787597,0.9918490864284062,0.0,0.5951094518570437,2.0,0.4375,2.0,N1 P1 O7,de-protonated,,0.0,,C16 H32 O7 N1 P1,16.0,32.0,7.0,1.0,1.0,,,,,,
1134,2799,380.20796129581004,380.20788026417824,380.2078612686591,6451888.771856107,114.57546148733708,543362.2327347264,36.12260724119461,-1,0.0499608795369663,0.9995471903914216,0.0,0.599728314234853,6.0,0.3,1.55,N1 O6,de-protonated,,0.0,,C20 H31 O6 N1,20.0,31.0,6.0,1.0,,,,,,,
1135,2801,380.24433386278884,380.2442528239988,380.2442467780091,11062157.994199432,111.09674987282395,573279.4315651058,62.296381086914515,-1,0.01590027928770925,0.49997706369913514,0.8149093904448103,0.6259499943974052,5.0,0.23809523809523808,1.6666666666666667,N1 O5,de-protonated,,0.0,,C21 H35 O5 N1,21.0,35.0,5.0,1.0,,,,,,,
1136,2802,380.2555687721134,380.25548773111234,380.2554801672991,2774819.6314029917,79.10188789664323,650575.3710062105,15.779846328162897,-1,0.019891398415615033,0.9999282091870909,0.0,0.5999569255122545,5.0,0.2,1.75,N3 O4,de-protonated,,0.0,,C20 H35 O4 N3,20.0,35.0,4.0,3.0,,,,,,,
1137,2803,380.2807965058942,380.2807154599282,380.2806322873591,1504646.8075181367,72.64146086016474,493935.59357559035,8.248937762553489,-1,0.21871366057711714,0.9913578413773994,0.0,0.5948147048264396,4.0,0.18181818181818182,1.7727272727272727,N1 O4,de-protonated,,0.0,,C22 H39 O4 N1,22.0,39.0,4.0,1.0,,,,,,,
1138,2818,381.1555843041926,381.15550308606555,381.1554913422191,1565231.0122061602,111.41415833007112,506092.13019242836,8.757716735436867,-1,0.030811169556904754,0.9998277604857008,0.0,0.5998966562914204,7.0,0.42105263157894735,1.368421052631579,O8,de-protonated,,0.0,,C19 H26 O8,19.0,26.0,8.0,,,,,,,,
1139,2821,381.1919338199131,381.1918525946324,381.1918768515691,7613185.787812051,129.65035462892317,580846.2121974668,41.71007810708305,-1,-0.06363445329327437,0.9996051693232149,0.9950531826177604,0.9977843746410331,6.0,0.35,1.5,O7,de-protonated,,0.0,,C20 H30 O7,20.0,30.0,7.0,,,,,,,,
1140,2822,381.22831641236604,381.2282351799251,381.2282623609191,4261824.0972623,280.01163803450544,556679.0772670631,23.315653728449313,-1,-0.07129847565201845,0.9990780358396971,0.0,0.5994468215038182,5.0,0.2857142857142857,1.619047619047619,O6,de-protonated,,0.0,,C21 H34 O6,21.0,34.0,6.0,,,,,,,,
1141,2823,381.2317233120168,381.2316420789054,381.2316336642391,13197405.842686182,145.02447255803645,560664.3726454424,72.13324111834336,-1,0.022072319173010252,0.9994870210078326,0.9993591701286297,0.9994358806561514,0.0,0.3333333333333333,2.111111111111111,S1 O6,de-protonated,,0.0,,C18 H38 O6 S1,18.0,38.0,6.0,,,1.0,,,,,
1142,2825,381.2647534690616,381.26467222944973,381.2646478702691,3540530.226801647,141.9799350305258,571169.6506866475,19.39938532094534,-1,0.06389047815643055,0.9992596019265201,0.0,0.599555761155912,4.0,0.22727272727272727,1.7272727272727273,O5,de-protonated,,0.0,,C22 H38 O5,22.0,38.0,5.0,,,,,,,,
1143,2826,381.37388735866944,381.3738060975797,381.3738043983191,11061673.15250075,111.86307135613727,569723.1160800171,60.91351004094813,-1,0.004455630002767376,0.9999970915801033,0.9933508555226125,0.9973385971571069,1.0,0.08,2.0,O2,de-protonated,,0.0,,C25 H50 O2,25.0,50.0,2.0,,,,,,,,
1144,2831,382.1719588509574,382.17187743280465,382.1718696824791,2126781.440977691,112.97675811764441,532031.3100471343,11.813189906838288,-1,0.0202796860939919,0.9999253791690762,0.0,0.5999552275014457,2.0,0.6666666666666666,1.9333333333333333,N1 O10,de-protonated,,0.0,,C15 H29 O10 N1,15.0,29.0,10.0,1.0,,,,,,,
1145,2832,382.1872147037328,382.18713328257763,382.1871258237691,3892638.408425675,223.85646163931193,532933.2745119983,21.386912532759364,-1,0.019516116601774325,0.9999308924288254,0.0,0.5999585354572952,6.0,0.3684210526315789,1.5263157894736843,N1 O7,de-protonated,,0.0,,C19 H29 O7 N1,19.0,29.0,7.0,1.0,,,,,,,
1146,2833,382.1953197746557,382.1952383519054,382.1952316866391,1702896.7856135562,70.88138480689362,653431.9408457521,9.33437956027305,-1,0.0174394282283358,0.9999448168701316,0.9950531826177604,0.9979881631691832,6.0,0.35,1.5,13C1 O7,de-protonated,,1.0,2821.0,C19 H30 O7 13C1,19.0,30.0,7.0,,,,1.0,,,,
1147,2834,382.2235946438006,382.2235132154857,382.22351133311906,16143258.312170649,82.49479515370592,579140.1178923629,90.66483286793328,-1,0.004924779812154631,0.9999092994022201,0.9799838076725316,0.9919391027103446,5.0,0.3,1.65,N1 O6,de-protonated,,0.0,,C20 H33 O6 N1,20.0,33.0,6.0,1.0,,,,,,,
1148,2835,382.23504244742674,382.2349610168589,382.2349884993091,2581392.0719132302,131.49795700795838,583023.9162793768,14.124040207334733,-1,-0.0718993578139344,0.9990624375993413,0.9993591701286297,0.9991811306110566,0.0,0.3333333333333333,2.111111111111111,13C1 S1 O6,de-protonated,,1.0,2823.0,C17 H38 O6 S1 13C1,17.0,38.0,6.0,,,1.0,1.0,,,,
1149,2837,382.2599891619753,382.25990772649783,382.25989684246906,5529259.57123493,135.44999443669664,591919.1975675452,30.227209624180052,-1,0.02847285016800402,0.9998529097887981,0.0,0.5999117458732789,4.0,0.23809523809523808,1.7619047619047619,N1 O5,de-protonated,,0.0,,C21 H37 O5 N1,21.0,37.0,5.0,1.0,,,,,,,
1150,2838,382.2963695037203,382.2962880610831,382.29628235181906,5815218.410425498,122.14530565448422,545506.5782161948,32.46387757099612,-1,0.014934134319346915,0.9999595326144668,0.0,0.59997571956868,3.0,0.18181818181818182,1.8636363636363635,N1 O4,de-protonated,,0.0,,C22 H41 O4 N1,22.0,41.0,4.0,1.0,,,,,,,
1151,2839,382.33273187905723,382.3326504292638,382.3326678611691,2169537.6009791894,272.12339606872814,493454.2931126368,11.88317325936695,-1,-0.04559355440173095,0.9996228806420158,0.0,0.5997737283852095,2.0,0.13043478260869565,1.9565217391304348,N1 O3,de-protonated,,0.0,,C23 H45 O3 N1,23.0,45.0,3.0,1.0,,,,,,,
1152,2840,382.3772393560724,382.37715789751974,382.37715923338914,2873292.2394653955,97.74703750564257,617081.8078483999,16.264131127661244,-1,-0.0034935909921442222,0.9999977853889342,0.9933508555226125,0.9973390134424055,1.0,0.08,2.0,13C1 O2,de-protonated,,1.0,2826.0,C24 H50 O2 13C1,24.0,50.0,2.0,,,,1.0,,,,
1153,2850,383.1323885815569,383.1323069743884,383.1322539738791,5363174.815540509,124.11580318239925,565195.5818906998,29.421001403049857,-1,0.13833476248482213,0.9965337274741307,0.0,0.5979202364844785,11.0,0.18181818181818182,1.0909090909090908,S1 O4,de-protonated,,0.0,,C22 H24 O4 S1,22.0,24.0,4.0,,,1.0,,,,,
1154,2852,383.145268371273,383.1451867615698,383.1451411334491,5722785.612461884,178.25880782939305,570279.6810562835,31.29655525081802,-1,0.11908834483193187,0.9974299967117893,0.0,0.5984579980270736,6.0,0.21052631578947367,1.5263157894736843,S1 P1 O4,de-protonated,,0.0,,C19 H29 O4 P1 S1,19.0,29.0,4.0,,1.0,1.0,,,,,
1155,2854,383.17120713145925,383.1711255166512,383.17114140667906,3586720.768110543,210.14013467314408,557461.6192858213,19.84168010892649,-1,-0.04146979279538154,0.9996880034432645,0.0,0.5998128020659587,6.0,0.42105263157894735,1.4736842105263157,O8,de-protonated,,0.0,,C19 H28 O8,19.0,28.0,8.0,,,,,,,,
1156,2855,383.2076109161472,383.2075292941748,383.2075269160291,64422553.41542258,182.95118907885237,573916.7938802772,352.76088609007905,-1,0.006205894976306165,0.9999862831830241,0.9849881903628906,0.9939870460549707,5.0,0.35,1.6,O7,de-protonated,,0.0,,C20 H32 O7,20.0,32.0,7.0,,,,,,,,
1157,2856,383.22695976372927,383.2268781379489,383.22686616818913,3025343.3989935475,81.54109945402033,565967.9523879968,16.807201943283665,-1,0.031234135284258724,0.9998229995525225,0.9799838076725316,0.991887322800526,5.0,0.3,1.65,13C1 N1 O6,de-protonated,,1.0,2834.0,C19 H33 O6 N1 13C1,19.0,33.0,6.0,1.0,,,1.0,,,,
1158,2857,383.2440165159946,383.2439348868574,383.2439124253791,2140137.2408876917,114.71900692753196,613839.3102879405,12.08052631349778,-1,0.05860883256553439,0.9993769188192989,0.0,0.5996261512915794,4.0,0.2857142857142857,1.7142857142857142,O6,de-protonated,,0.0,,C21 H36 O6,21.0,36.0,6.0,,,,,,,,
1159,2859,383.28038394678845,383.28030231049405,383.28029793472905,7563318.820450877,103.85129855568945,559633.129453279,41.9900115171977,-1,0.011416618661263,0.4999881752031848,0.8077896627745582,0.6231087702317342,3.0,0.22727272727272727,1.8181818181818181,O5,de-protonated,,0.0,,C22 H40 O5,22.0,40.0,5.0,,,,,,,,
1160,2860,383.31677171288794,383.3166900694323,383.31668344407905,6470591.072787015,72.40230452363303,584292.8626524806,35.37238570208734,-1,0.017284280953759744,0.99932321865568,0.9754089843982698,0.989757524952716,2.0,0.17391304347826086,1.9130434782608696,O4,de-protonated,,0.0,,C23 H44 O4,23.0,44.0,4.0,,,,,,,,
1161,2861,383.3531781983356,383.3530965477151,383.35306895342904,3370985.7512833094,103.4247654978563,575607.2200827933,19.01307721498712,-1,0.07198138814415601,0.9990602980459197,0.0,0.5994361788275517,1.0,0.125,2.0,O3,de-protonated,,0.0,,C24 H48 O3,24.0,48.0,3.0,,,,,,,,
1162,2866,384.2028493929791,384.2027675751405,384.2027758882291,4124045.466720331,202.56491899044943,540513.9230508402,22.613020869061536,-1,-0.021637242381424764,0.9999150547297927,0.0,0.5999490328378756,5.0,0.3684210526315789,1.631578947368421,N1 O7,de-protonated,,0.0,,C19 H31 O7 N1,19.0,31.0,7.0,1.0,,,,,,,
1163,2867,384.2109594920959,384.2108776726613,384.2108817510991,12530445.500436248,176.0797730255774,561782.7899933774,69.91616851023532,-1,-0.010615102328947508,0.9999795544989211,0.9849881903628906,0.9939830088445089,5.0,0.35,1.6,13C1 O7,de-protonated,,1.0,2855.0,C19 H32 O7 13C1,19.0,32.0,7.0,,,,1.0,,,,
1164,2868,384.23921924107094,384.2391374160747,384.2391613975791,2225590.9752509706,62.8005444986075,549389.1591296007,12.172904338835615,-1,-0.06241296257018702,0.9992934385301374,0.0,0.5995760631180824,4.0,0.3,1.75,N1 O6,de-protonated,,0.0,,C20 H35 O6 N1,20.0,35.0,6.0,1.0,,,,,,,
1165,2869,384.27556747503615,384.27548564288645,384.2755469069291,2968965.683505064,85.19328197852232,529769.7181677443,16.217942114992326,-1,-0.15942737740047772,0.9953987211204506,0.0,0.5972392326722703,3.0,0.23809523809523808,1.8571428571428572,N1 O5,de-protonated,,0.0,,C21 H39 O5 N1,21.0,39.0,5.0,1.0,,,,,,,
1166,2870,384.31201975828094,384.3119379189573,384.3119324162791,1867679.7742645273,163.14641551216732,636735.0503853294,10.475108206490253,-1,0.014318260133220346,0.9999628014297918,0.0,0.5999776808578751,2.0,0.18181818181818182,1.9545454545454546,N1 O4,de-protonated,,0.0,,C22 H43 O4 N1,22.0,43.0,4.0,1.0,,,,,,,
1167,2871,384.32015265287873,384.3200708119545,384.32003827914906,1865626.8072511558,102.97378519296274,515378.36664065375,10.287552821713437,-1,0.08465029716991157,0.9987006429782098,0.9754089843982698,0.9893839795462338,2.0,0.17391304347826086,1.9130434782608696,13C1 O4,de-protonated,,1.0,2860.0,C22 H44 O4 13C1,22.0,44.0,4.0,,,,1.0,,,,
1168,2877,385.0996957750118,385.099613780671,385.09963369101905,1514521.2891820509,130.77843511331554,587152.4518488582,8.323819949759159,-1,-0.051701809875064106,0.9995150912700057,0.0,0.5997090547620034,2.0,0.5714285714285714,1.8571428571428572,S2 O8,de-protonated,,0.0,,C14 H26 O8 S2,14.0,26.0,8.0,,,2.0,,,,,
1169,2880,385.1100628560687,385.1099808596876,385.1099977004391,3121956.763408489,138.07350477912462,554275.064481912,17.19910871744418,-1,-0.04372971781590712,0.9996530780059416,0.0,0.5997918468035649,3.0,1.0,1.8333333333333333,N2 O12,de-protonated,,0.0,,C12 H22 O12 N2,12.0,22.0,12.0,2.0,,,,,,,
1170,2885,385.1504737874504,385.15039178311633,385.1504059617891,2705554.516712065,122.60426484493163,550993.4810409748,14.843469071329388,-1,-0.036813339768820626,0.9997541269828989,0.0,0.5998524761897394,6.0,0.5,1.4444444444444444,O9,de-protonated,,0.0,,C18 H26 O9,18.0,26.0,9.0,,,,,,,,
1171,2886,385.16090428940845,385.1608222830216,385.1607911979091,1595224.2641282298,162.03383369962233,435726.7123825499,8.797607246378206,-1,0.08070684568502279,0.9988188149038263,0.0,0.5992912889422958,5.0,0.21052631578947367,1.631578947368421,S1 P1 O4,de-protonated,,0.0,,C19 H31 O4 P1 S1,19.0,31.0,4.0,,1.0,1.0,,,,,
1172,2888,385.17863605741377,385.17855404753726,385.1785492626491,10407987.895344418,312.3124383610649,558973.4586294786,56.89366627170174,-1,0.012422519856065349,0.999087816262017,0.9650688373153697,0.9854802246833582,5.0,0.3157894736842105,1.631578947368421,P1 O6,de-protonated,,0.0,,C19 H31 O6 P1,19.0,31.0,6.0,,1.0,,,,,,
1173,2889,385.18690073489046,385.18681872338743,385.1867914711391,3796652.7077512285,251.70308045354489,575512.8169962013,21.106979122644713,-1,0.07075073431289666,0.9990921407603426,0.0,0.5994552844562056,5.0,0.42105263157894735,1.5789473684210527,O8,de-protonated,,0.0,,C19 H30 O8,19.0,30.0,8.0,,,,,,,,
1174,2890,385.1981199590629,385.1980379453519,385.1980248604291,3546958.908237363,220.9981440361598,580380.4546771215,20.08242284162509,-1,0.033969340434664846,0.9997906453591764,0.0,0.5998743872155058,5.0,0.3888888888888889,1.6666666666666667,N2 O7,de-protonated,,0.0,,C18 H30 O7 N2,18.0,30.0,7.0,2.0,,,,,,,
1175,2893,385.2232633385254,385.2231813198661,385.2231769804891,16359077.007530078,166.27529909881207,564040.5966556349,90.78800356838373,-1,0.011264579307990649,0.9999536438614498,0.99436655053765,0.9977188065319299,4.0,0.35,1.7,O7,de-protonated,,0.0,,C20 H34 O7,20.0,34.0,7.0,,,,,,,,
1176,2895,385.23850969695224,385.2384276752924,385.23843312177905,1785159.3367051343,119.96151966312813,636498.8880217148,9.744482006091014,-1,-0.014137962770548497,0.9999637323329488,0.0,0.5999782393997692,8.0,0.16666666666666666,1.4166666666666667,O4,de-protonated,,0.0,,C24 H34 O4,24.0,34.0,4.0,,,,,,,,
1177,2896,385.2595884736732,385.259506447865,385.2595624898391,2334777.6966384435,77.79368719190768,553423.2091092805,12.752366497772943,-1,-0.14546549785836924,0.99616786892672,0.0,0.597700721356032,3.0,0.2857142857142857,1.8095238095238095,O6,de-protonated,,0.0,,C21 H38 O6,21.0,38.0,6.0,,,,,,,,
1178,2897,385.29610303414375,385.29602100114937,385.2959479991891,1774618.7301644688,61.55945737859615,636344.9120373913,9.724886667382988,-1,0.18946983654372468,0.9935073752248066,0.0,0.5961044251348839,2.0,0.22727272727272727,1.9090909090909092,O5,de-protonated,,0.0,,C22 H42 O5,22.0,42.0,5.0,,,,,,,,
1179,2898,385.3324342717916,385.3323522316471,385.3323335085391,7082862.410572626,144.36896067228363,560918.777328495,39.71135355886444,-1,0.048589506806403455,0.9975875466814287,0.9819149346932775,0.9913185018861682,1.0,0.17391304347826086,2.0,O4,de-protonated,,0.0,,C23 H46 O4,23.0,46.0,4.0,,,,,,,,
1180,2901,386.10649397687627,386.10641178439437,386.1063873786691,2484326.675651109,65.68713904552327,520089.0797405308,13.855304133624669,-1,0.0632098458855953,0.9992752872962847,0.0,0.5995651723777707,16.0,0.09090909090909091,0.8181818181818182,N3 P1 O2,de-protonated,,0.0,,C22 H18 O2 N3 P1,22.0,18.0,2.0,3.0,1.0,,,,,,
1181,2905,386.1457249718864,386.1456427716837,386.1456549339891,2220497.083468695,84.86188964479291,564461.3605951678,12.317070045044659,-1,-0.031496678069727946,0.9998200117127134,0.0,0.599892007027628,6.0,0.5294117647058824,1.4705882352941178,N1 O9,de-protonated,,0.0,,C17 H25 O9 N1,17.0,25.0,9.0,1.0,,,,,,,
1182,2907,386.1820247472194,386.18194253987275,386.1819040977191,2690395.4741316633,98.80831018631287,579227.3982518088,14.794480724559325,-1,0.0995441610402675,0.998203633111756,0.9650688373153697,0.9849497147932015,5.0,0.3157894736842105,1.631578947368421,13C1 P1 O6,de-protonated,,1.0,2888.0,C18 H31 O6 P1 13C1,18.0,31.0,6.0,,1.0,,1.0,,,,
1183,2909,386.21853443639844,386.2184522218666,386.2184259526891,1950908.9880851435,47.11350161697969,567272.4300092362,10.664063258317643,-1,0.06801637556723643,0.9991609293424375,0.0,0.5994965576054625,4.0,0.3684210526315789,1.736842105263158,N1 O7,de-protonated,,0.0,,C19 H33 O7 N1,19.0,33.0,7.0,1.0,,,,,,,
1184,2911,386.22660646242775,386.22652424630735,386.2265318155591,3403293.9531848305,148.23831642551363,587675.8257272779,18.803127157401132,-1,-0.019597959037788007,0.9999303116171915,0.99436655053765,0.9977048071853749,4.0,0.35,1.7,13C1 O7,de-protonated,,1.0,2893.0,C19 H34 O7 13C1,19.0,34.0,7.0,,,,1.0,,,,
1185,2912,386.2548807747325,386.2547985530476,386.2548114620391,2696669.704365414,52.47973588655531,570886.2813714509,15.003031115094739,-1,-0.03342092088036235,0.9997973499831444,0.0,0.5998784099898866,3.0,0.3,1.85,N1 O6,de-protonated,,0.0,,C20 H37 O6 N1,20.0,37.0,6.0,1.0,,,,,,,
1186,2914,386.2912815190026,386.29119929015394,386.29119697138907,1722438.8003516286,73.2613305494969,456019.73149272474,9.526133946201586,-1,0.006002634512405724,0.9999934621310596,0.0,0.5999960772786357,2.0,0.23809523809523808,1.9523809523809523,N1 O5,de-protonated,,0.0,,C21 H41 O5 N1,21.0,41.0,5.0,1.0,,,,,,,
1187,2916,386.32768189060533,386.3275996545929,386.32758248073907,3308176.8423142955,202.04725125488585,579315.038074807,18.503598408578455,-1,0.044454122944272485,0.9996414910022532,0.0,0.5997848946013519,1.0,0.18181818181818182,2.0454545454545454,N1 O4,de-protonated,,0.0,,C22 H45 O4 N1,22.0,45.0,4.0,1.0,,,,,,,
1188,2917,386.3357103772408,386.33562813964835,386.3356883436091,1566606.19239564,140.6144319481234,493366.6519829472,8.574360351811771,-1,-0.15583328840530217,0.9956033911097932,0.9819149346932775,0.9901280085431869,1.0,0.17391304347826086,2.0,13C1 O4,de-protonated,,1.0,2898.0,C22 H46 O4 13C1,22.0,46.0,4.0,,,,1.0,,,,
1189,2925,387.0693349105836,387.0692525286115,387.0692735935191,43027475.61469021,203.43057628238688,570115.362238458,238.16734532554537,-1,-0.054421544173681294,0.66621141663332,0.9306033130470156,0.7719681751987982,21.0,0.04,0.52,N2 P1 O1,de-protonated,,0.0,,C25 H13 O1 N2 P1,25.0,13.0,1.0,2.0,1.0,,,,,,
1190,2926,387.079018247834,387.0789358639562,387.0788982461291,2451341.572375924,98.89260518549943,558383.4341231202,13.73493276727537,-1,0.09718387459103085,0.9982877381937175,0.0,0.5989726429162305,2.0,0.6923076923076923,1.8461538461538463,S2 O9,de-protonated,,0.0,,C13 H24 O9 S2,13.0,24.0,9.0,,,2.0,,,,,
1191,2933,387.114961844838,387.1148794538864,387.1149036329591,2559230.7332276437,178.1593472776683,606338.0405383531,14.026063513794606,-1,-0.06245967931419851,0.9992923807716941,0.0,0.5995754284630165,6.0,0.3125,1.5625,N2 S1 P1 O5,de-protonated,,0.0,,C16 H25 O5 N2 P1 S1,16.0,25.0,5.0,2.0,1.0,1.0,,,,,
1192,2938,387.16613141769034,387.1660490166684,387.1660560262491,24888994.80138633,170.7693350879383,567912.3087098188,137.23455497460668,-1,-0.01810484313926213,0.9996258748673301,0.9986358783598265,0.9992298762643287,5.0,0.5,1.5555555555555556,O9,de-protonated,,0.0,,C18 H28 O9,18.0,28.0,9.0,,,,,,,,
1193,2940,387.20254397524315,387.2024615670551,387.2024415355991,3622310.237754263,196.15390106220272,508596.4021182653,19.85567677943222,-1,0.05173380591607755,0.9995144910514704,0.0,0.5997086946308822,4.0,0.42105263157894735,1.6842105263157894,O8,de-protonated,,0.0,,C19 H32 O8,19.0,32.0,8.0,,,,,,,,
1194,2942,387.238896368492,387.2388139531497,387.2388270449491,1486908.5395086175,46.08524868840123,487111.5677107213,8.324519783284444,-1,-0.03380807528238389,0.9997926282046237,0.0,0.5998755769227742,3.0,0.35,1.8,O7,de-protonated,,0.0,,C20 H36 O7,20.0,36.0,7.0,,,,,,,,
1195,2943,387.27536819677596,387.27528577425585,387.27521255429906,1503102.790480243,125.66511119506468,526157.7147250412,8.301425276949987,-1,0.18906440282167725,0.9935350418385961,0.0,0.5961210251031577,2.0,0.2857142857142857,1.9047619047619047,O6,de-protonated,,0.0,,C21 H40 O6,21.0,40.0,6.0,,,,,,,,
1196,2944,387.31175466438407,387.311672234703,387.31159806364906,1550607.144766928,149.5606119722584,512877.04074540833,8.684234215281771,-1,0.191502279584485,0.99336780075424,0.0,0.596020680452544,1.0,0.22727272727272727,2.0,O5,de-protonated,,0.0,,C22 H44 O5,22.0,44.0,5.0,,,,,,,,
1197,2947,388.0643290617253,388.06424648393516,388.0642512395591,3428238.630394768,109.27922955990647,564288.3411520807,18.75553847768164,-1,-0.01225473338131631,0.9999727506815018,0.0,0.5999836504089011,7.0,0.42857142857142855,1.3571428571428572,N3 S2 O6,de-protonated,,0.0,,C14 H19 O6 N3 S2,14.0,19.0,6.0,3.0,,2.0,,,,,
1198,2948,388.06798209177504,388.06789951326596,388.0678938690391,2984794.768912258,90.90876367151905,563401.5638708345,16.42929183962889,-1,0.014544431397918925,0.999961616993598,0.0,0.5999769701961588,16.0,0.047619047619047616,0.7619047619047619,N3 S1 P1 O1,de-protonated,,0.0,,C21 H16 O1 N3 P1 S1,21.0,16.0,1.0,3.0,1.0,1.0,,,,,
1199,2950,388.07268477963714,388.0726022002026,388.0726284285891,8478117.32537821,216.119691536644,570465.7219795734,46.284190028356456,-1,-0.06758628303388993,0.666114335275478,0.9306033130470156,0.7719099263840931,21.0,0.04,0.52,13C1 N2 P1 O1,de-protonated,,1.0,2925.0,C24 H13 O1 N2 P1 13C1,24.0,13.0,1.0,2.0,1.0,,1.0,,,,
1200,2952,388.1006725632384,388.1005899782958,388.10063674890904,3346554.1063877917,97.5718885361795,542296.4919740034,18.81152515970457,-1,-0.12051156024514291,0.9973682832231471,0.0,0.5984209699338883,6.0,0.3333333333333333,1.5333333333333334,N3 S2 O5,de-protonated,,0.0,,C15 H23 O5 N3 S2,15.0,23.0,5.0,3.0,,2.0,,,,,
1201,2956,388.1614081498291,388.1613255529335,388.1613049984491,5522723.76262573,72.82448180432756,576485.4244581426,30.232808292382344,-1,0.05295346058593523,0.9994913347798364,0.0,0.5996948008679018,5.0,0.5294117647058824,1.588235294117647,N1 O9,de-protonated,,0.0,,C17 H27 O9 N1,17.0,27.0,9.0,1.0,,,,,,,
1202,2957,388.16946953996825,388.16938694148615,388.16941086131914,4894004.041709168,245.52173235944295,538828.9500089027,27.156340115222328,-1,-0.06162214825374587,0.9993112241862449,0.9986358783598265,0.9990410858556775,5.0,0.5,1.5555555555555556,13C1 O9,de-protonated,,1.0,2938.0,C17 H28 O9 13C1,17.0,28.0,9.0,,,,1.0,,,,
1203,2959,388.1978128689981,388.1977302649379,388.1976905077991,2170219.9518257803,128.10962496224107,539019.0293838019,11.870576255911791,-1,0.10241467105933685,0.9980986372818867,0.0,0.598859182369132,4.0,0.4444444444444444,1.7222222222222223,N1 O8,de-protonated,,0.0,,C18 H31 O8 N1,18.0,31.0,8.0,1.0,,,,,,,
1204,2960,388.23418934532475,388.2341067341056,388.2340760171491,1688278.462686776,313.162278439852,424125.2823889242,9.341377895525916,-1,0.07911968158132743,0.9988647898504416,0.0,0.599318873910265,3.0,0.3684210526315789,1.8421052631578947,N1 O7,de-protonated,,0.0,,C19 H35 O7 N1,19.0,35.0,7.0,1.0,,,,,,,
1205,2961,388.2705486453375,388.2704660269627,388.2704615264991,12431161.516069997,126.71457474795892,572021.6275504703,68.14698935831072,-1,0.011591053272167778,0.9999545122132262,0.9997380095229544,0.9998679111371176,2.0,0.3,1.95,N1 O6,de-protonated,,0.0,,C20 H39 O6 N1,20.0,39.0,6.0,1.0,,,,,,,
1206,2963,388.3069483522045,388.3068657266661,388.3068470358491,5055095.447430314,139.47079754163877,569715.2044510706,27.70780893314819,-1,0.048134142221454734,0.9995796906831785,0.0,0.5997478144099071,1.0,0.23809523809523808,2.0476190476190474,N1 O5,de-protonated,,0.0,,C21 H43 O5 N1,21.0,43.0,5.0,1.0,,,,,,,
