,Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,O/C,H/C,Heteroatom Class,Ion Type,Adduct,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,N,P,S,13C,18O,34S
65,703,187.0978014725031,187.09759676305723,187.0975825416391,9618586.68146817,50.94710267533366,936062.398415756,49.43891273928843,-1,0.07601069951567042,0.9989522065915694,0.0,0.5993713239549416,2.0,0.4444444444444444,1.7777777777777777,O4,de-protonated,,0.0,,C9 H16 O4,9.0,16.0,4.0,,,,,,
66,704,187.13419670355165,187.13399194734106,187.13396805098907,2054416.896129762,35.04676427984547,875223.0163124979,10.630404871567587,-1,0.12769649593495722,0.997045598893192,0.0,0.5982273593359152,1.0,0.3,2.0,O3,de-protonated,,0.0,,C10 H20 O3,10.0,20.0,3.0,,,,,,
67,718,188.0647482307878,188.06454227834928,188.06455186735909,4078700.644958139,19.864149046694497,967558.3228859643,20.855743021111593,-1,-0.05098786406805201,0.9995283877931828,0.9979356278469238,0.9988912838146791,3.0,0.625,1.5,13C1 O5,de-protonated,,1.0,700.0,C7 H12 O5 13C1,7.0,12.0,5.0,,,,1.0,,
68,725,189.00429219910504,189.0040850378041,189.00407607804908,8900053.97958755,70.54989741453714,983260.2945780833,45.0974283852921,-1,0.04740508878524961,0.9995923239334216,0.0,0.5997553943600529,4.0,1.1666666666666667,1.0,O7,de-protonated,,0.0,,C6 H6 O7,6.0,6.0,7.0,,,,,,
69,727,189.01951707099872,189.0193098900998,189.01933221933908,9537184.03206039,105.13085588203583,892234.1261106066,48.857278471767394,-1,-0.11813203977411799,0.9974710543203705,0.0,0.5984826325922223,8.0,0.4,0.6,O4,de-protonated,,0.0,,C10 H6 O4,10.0,6.0,4.0,,,,,,
70,731,189.04067571281533,189.0404685046799,189.04046158739908,63839385.71883291,62.51028733558845,902998.1937921363,327.5431832239916,-1,0.036591535779364234,0.9960084299962904,0.9970878141054748,0.9964401836399641,3.0,0.8571428571428571,1.4285714285714286,O6,de-protonated,,0.0,,C7 H10 O6,7.0,10.0,6.0,,,,,,
71,734,189.0558963872891,189.05568915956042,189.05571772868907,9034713.154833952,55.74910570092489,949651.638969894,46.40610548721444,-1,-0.15111486181141234,0.9958650644542903,0.0,0.5975190386725742,7.0,0.2727272727272727,0.9090909090909091,O3,de-protonated,,0.0,,C11 H10 O3,11.0,10.0,3.0,,,,,,
72,736,189.07706988135942,189.07686262637412,189.07684709674908,24233541.36648899,52.092191780414765,946189.5606113367,123.63882715304402,-1,0.08213393275765576,0.9991964537540854,0.9978437854964564,0.9986553864510338,2.0,0.625,1.75,O5,de-protonated,,0.0,,C8 H14 O5,8.0,14.0,5.0,,,,,,
73,737,189.09228715214664,189.09207987757185,189.09210323803907,3950689.0573650072,40.677375570524916,914077.2188404198,20.28968824289915,-1,-0.1235401522569812,0.9972345304204177,0.0,0.5983407182522505,6.0,0.16666666666666666,1.1666666666666667,O2,de-protonated,,0.0,,C12 H14 O2,12.0,14.0,2.0,,,,,,
74,738,189.11344223594904,189.1132349341404,189.11323260609907,5270464.89295537,34.00305538411712,882029.4252669764,26.630540391499064,-1,0.01231030365644571,0.9999725029952448,0.0,0.5999835017971469,1.0,0.4444444444444444,2.0,O4,de-protonated,,0.0,,C9 H18 O4,9.0,18.0,4.0,,,,,,
75,753,190.04398559522429,190.04377709494526,190.0438164224691,4618829.308079033,56.25207317978805,895771.6276102264,23.545801508396405,-1,-0.20693924473287362,0.9922597794759493,0.9970878141054748,0.9941909933277595,3.0,0.8571428571428571,1.4285714285714286,13C1 O6,de-protonated,,1.0,731.0,C6 H10 O6 13C1,6.0,10.0,6.0,,,,1.0,,
76,754,190.0804017362444,190.08019318904255,190.0802019318191,2158658.3821048015,65.18494330586014,912626.0383305135,10.84332455878511,-1,-0.04599519810458331,0.9996162084018061,0.9978437854964564,0.9989072392396662,2.0,0.625,1.75,13C1 O5,de-protonated,,1.0,736.0,C7 H14 O5 13C1,7.0,14.0,5.0,,,,1.0,,
77,767,190.99880233843638,190.99859260732364,190.99859677444908,14067974.044107033,105.96913832304595,910539.9727915688,71.45792429544211,-1,-0.02181757096520161,0.9999136329933769,0.0,0.5999481797960261,8.0,0.5555555555555556,0.4444444444444444,O5,de-protonated,,0.0,,C9 H4 O5,9.0,4.0,5.0,,,,,,
78,770,191.01991013640767,191.01970037807274,191.01972614250909,24501473.00599912,96.5577677061886,940698.5393254887,126.71317970994095,-1,-0.13487840687807992,0.9978265800584798,0.9819693922963724,0.9914837049536368,3.0,1.1666666666666667,1.3333333333333333,O7,de-protonated,,0.0,,C6 H8 O7,6.0,8.0,7.0,,,,,,
79,773,191.0351971365456,191.03498735849507,191.03498228379908,27850620.284066603,144.14660628364115,925436.2168618662,141.75258005584215,-1,0.02656422363463283,0.499935983741947,0.9023989783818297,0.6609211815979001,7.0,0.4,0.8,O4,de-protonated,,0.0,,C10 H8 O4,10.0,8.0,4.0,,,,,,
80,776,191.05629851609174,191.05608871082634,191.05611165185908,28944491.098580386,76.84193658142874,924599.8427361185,150.39400345901188,-1,-0.12007484367240374,0.49869364884768075,0.929618492764518,0.6710635864144157,2.0,0.8571428571428571,1.7142857142857142,O6,de-protonated,,0.0,,C7 H12 O6,7.0,12.0,6.0,,,,,,
81,778,191.0715749232157,191.07136509824767,191.07136779314908,10446200.708271444,57.94904921883626,895364.2509013624,53.05335425888347,-1,-0.014104161405685912,0.9999639055416518,0.0,0.5999783433249911,6.0,0.2727272727272727,1.0909090909090908,O3,de-protonated,,0.0,,C11 H12 O3,11.0,12.0,3.0,,,,,,
