,Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,O/C,H/C,Heteroatom Class,Ion Type,Adduct,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,N,P,S,13C,15N,18O,33S,34S
2933,5138,377.0365455723978,377.036152060674,377.03616405330905,6025557.6870416915,143.05889343399969,564122.5246260476,31.823040435671118,-1,-0.03180765187936342,0.99981644036523,0.0,0.5998898642191379,7.0,1.0,1.0769230769230769,O13,de-protonated,,0.0,,C13 H14 O13,13.0,14.0,13.0,,,,,,,,
2934,5139,377.0404270714253,377.04003355492245,377.04001512342916,3017603.2677733502,63.74086541757023,540875.9362940376,16.4187893039731,-1,0.048884713952784785,0.9990513593183362,0.9921854198521326,0.9963049835318548,12.0,0.5882352941176471,0.7058823529411765,O9 18O1,de-protonated,,1.0,5060.0,C17 H12 O9 18O1,17.0,12.0,9.0,,,,,,1.0,,
2935,5139,377.0404270714253,377.04003355492245,377.0400246139791,3017603.2677733502,63.74086541757023,540875.9362940376,16.4187893039731,-1,0.023713512561582665,0.9998979710425109,0.0,0.5999387826255065,6.0,0.38461538461538464,1.4615384615384615,N2 S2 P1 O5,de-protonated,,0.0,,C13 H19 O5 N2 P1 S2,13.0,19.0,5.0,2.0,1.0,2.0,,,,,
2936,5140,377.04282541272,377.04243189326417,377.0424798002791,2933034.64508424,83.55691291170254,537075.225212914,15.692962792425234,-1,-0.1270599933059753,0.9984284722129108,0.9921854198521326,0.9959312512685995,12.0,0.5882352941176471,0.7058823529411765,13C2 O10,de-protonated,,1.0,5060.0,C15 H12 O10 13C2,15.0,12.0,10.0,,,,2.0,,,,
2937,5140,377.04282541272,377.04243189326417,377.04239359569914,2933034.64508424,83.55691291170254,537075.225212914,15.692962792425234,-1,0.10157363118135168,0.9981297083299285,0.0,0.598877824997957,15.0,0.1,0.7,N2 S2 O2,de-protonated,,0.0,,C20 H14 O2 N2 S2,20.0,14.0,2.0,2.0,,2.0,,,,,
2938,5142,377.0518134377911,377.0514199072688,377.0514201945991,260541646.4906459,260.6533035521665,576920.1073128195,1390.9965919448173,-1,-0.0007620453850032324,0.9998155005425111,0.9950315416881683,0.997901917000774,11.0,0.5882352941176471,0.8235294117647058,O10,de-protonated,,0.0,,C17 H14 O10,17.0,14.0,10.0,,,,,,,,
2939,5143,377.05516458739055,377.0547710527421,377.0547914979191,4835867.72547245,150.7074089716015,584190.1790055863,25.476780379312082,-1,-0.0542233580712221,0.9994666518320909,0.0,0.5996799910992545,6.0,0.7142857142857143,1.2857142857142858,S1 O10,de-protonated,,0.0,,C14 H18 O10 S1,14.0,18.0,10.0,,,1.0,,,,,
2940,5144,377.06160533224534,377.0612117896667,377.0611539820391,1540515.5004316003,52.28392136865578,486751.3329248556,8.161500895183671,-1,0.15331101323919835,0.9957442630928766,0.0,0.5974465578557259,1.0,0.7,2.3,N2 S2 P1 O7,de-protonated,,0.0,,C10 H23 O7 N2 P1 S2,10.0,23.0,7.0,2.0,1.0,2.0,,,,,
2941,5145,377.0630550468522,377.0626615024886,377.06265358388913,12347498.368786922,108.78173547403875,558808.8917326509,65.23264588543199,-1,0.021000752500319114,0.4999599892982145,0.8524773804394659,0.640966945754715,11.0,0.5625,0.875,N2 O9,de-protonated,,0.0,,C16 H14 O9 N2,16.0,14.0,9.0,2.0,,,,,,,
2942,5147,377.0670509778632,377.06665742857956,377.0666763358891,3695408.9957382404,73.6155894651195,575883.588764628,19.79968379828342,-1,-0.05014314635860405,0.9995438812481058,0.0,0.5997263287488634,15.0,0.3333333333333333,0.6666666666666666,O7,de-protonated,,0.0,,C21 H14 O7,21.0,14.0,7.0,,,,,,,,
2943,5148,377.07292643769,377.07253288117215,377.0725495626591,9245267.546223782,120.67877632810597,576363.6970427752,49.755542278597204,-1,-0.044239462601526766,0.9996449443704299,0.0,0.5997869666222579,6.0,0.8571428571428571,1.2857142857142858,O12,de-protonated,,0.0,,C14 H18 O12,14.0,18.0,12.0,,,,,,,,
2944,5149,377.0767737896384,377.0763802283835,377.07640063277904,3397540.4211197733,148.98292047556407,549811.5268216633,17.881235286348353,-1,-0.054112098978907855,0.9996456441112088,0.9922021255586218,0.996668236690174,11.0,0.5,0.8888888888888888,O8 18O1,de-protonated,,1.0,5067.0,C18 H16 O8 18O1,18.0,16.0,8.0,,,,,,1.0,,
2945,5149,377.0767737896384,377.0763802283835,377.0764101233291,3397540.4211197733,148.98292047556407,549811.5268216633,17.881235286348353,-1,-0.07928086921618858,0.9988601623343573,0.0,0.5993160974006143,5.0,0.2857142857142857,1.6428571428571428,N2 S2 P1 O4,de-protonated,,0.0,,C14 H23 O4 N2 P1 S2,14.0,23.0,4.0,2.0,1.0,2.0,,,,,
2946,5150,377.0792754360799,377.0788818717448,377.07886530962907,3336960.090301554,118.85986671043628,606420.350435541,17.61950602381994,-1,0.043922153272602314,0.9996909393096115,0.9922021255586218,0.9966954138092157,11.0,0.5,0.8888888888888888,13C2 O9,de-protonated,,1.0,5067.0,C16 H16 O9 13C2,16.0,16.0,9.0,,,,2.0,,,,
2947,5150,377.0792754360799,377.0788818717448,377.07891204677907,3336960.090301554,118.85986671043628,606420.350435541,17.61950602381994,-1,-0.08002312863116719,0.9988387316395495,0.0,0.5993032389837297,1.0,0.9,2.3,N2 S1 P1 O9,de-protonated,,0.0,,C10 H23 O9 N2 P1 S1,10.0,23.0,9.0,2.0,1.0,1.0,,,,,
2948,5152,377.0881872957161,377.0877937204081,377.0878057039491,232076282.70844883,202.1223439251562,574187.6424586689,1250.9471523337374,-1,-0.03177917921636538,0.9997905679821928,0.998530357166804,0.9992864836560373,10.0,0.5,1.0,O9,de-protonated,,0.0,,C18 H18 O9,18.0,18.0,9.0,,,,,,,,
2949,5153,377.09155750190814,377.09116392245056,377.0911770072691,6702867.966474658,128.61999325818937,592684.6676489763,35.62755858170268,-1,-0.03469934947143715,0.999781551506376,0.0,0.5998689309038256,5.0,0.6,1.4666666666666666,S1 O9,de-protonated,,0.0,,C15 H22 O9 S1,15.0,22.0,9.0,,,1.0,,,,,
2950,5154,377.0994329223073,377.099039333153,377.0990390932391,9219738.534697285,136.13602274895982,588107.7283490695,49.248273192459656,-1,0.0006362091131591997,0.9999976347651416,0.9971552534400573,0.9988606822351079,10.0,0.47058823529411764,1.0588235294117647,N2 O8,de-protonated,,0.0,,C17 H18 O8 N2,17.0,18.0,8.0,2.0,,,,,,,
2951,5156,377.10343994845294,377.1030463543649,377.1030618452391,2392455.902754577,92.43703190572089,547216.2052423364,12.627762357040938,-1,-0.0410786221912801,0.9996938607036426,0.0,0.5998163164221856,14.0,0.2727272727272727,0.8181818181818182,O6,de-protonated,,0.0,,C22 H18 O6,22.0,18.0,6.0,,,,,,,,
2952,5157,377.10930124553886,377.1089076442339,377.10893507200905,4631441.563209738,109.3658504156101,597346.3036543337,24.721273229745528,-1,-0.07273170319360013,0.9990406149808054,0.0,0.5994243689884833,5.0,0.7333333333333333,1.4666666666666666,O11,de-protonated,,0.0,,C15 H22 O11,15.0,22.0,11.0,,,,,,,,
2953,5158,377.1131968279385,377.11280322183705,377.1127861421291,2830280.515544604,143.2306971402913,522423.5758611929,14.934757403038802,-1,0.04529071563385957,0.9997547971562772,0.9877341718681081,0.9949465470410096,10.0,0.42105263157894735,1.0526315789473684,O7 18O1,de-protonated,,1.0,5076.0,C19 H20 O7 18O1,19.0,20.0,7.0,,,,,,1.0,,
2954,5158,377.1131968279385,377.11280322183705,377.11279563267914,2830280.515544604,143.2306971402913,522423.5758611929,14.934757403038802,-1,0.020124371289171206,0.9999265177384599,0.0,0.5999559106430759,4.0,0.2,1.8,N2 S2 P1 O3,de-protonated,,0.0,,C15 H27 O3 N2 P1 S2,15.0,27.0,3.0,2.0,1.0,2.0,,,,,
2955,5159,377.11563084789043,377.1152372387921,377.11525081897906,3030371.61075064,85.43342086157182,549131.8762949787,16.305463231538116,-1,-0.03601070749032568,0.9997890115167496,0.9877341718681081,0.994967075657293,10.0,0.42105263157894735,1.0526315789473684,13C2 O8,de-protonated,,1.0,5076.0,C17 H20 O8 13C2,17.0,20.0,8.0,,,,2.0,,,,
2956,5159,377.11563084789043,377.1152372387921,377.11529755612906,3030371.61075064,85.43342086157182,549131.8762949787,16.305463231538116,-1,-0.15994402077845707,0.9953689200892392,0.0,0.5972213520535434,0.0,0.7272727272727273,2.4545454545454546,N2 S1 P1 O8,de-protonated,,0.0,,C11 H27 O8 N2 P1 S1,11.0,27.0,8.0,2.0,1.0,1.0,,,,,
2957,5161,377.1245720495173,377.1241784294098,377.12419121329907,258931502.19561213,101.42383476440583,583709.608073228,1368.2018619464664,-1,-0.03389835376409867,0.9998070418068621,0.9929039325642349,0.9970457981098112,9.0,0.42105263157894735,1.1578947368421053,O8,de-protonated,,0.0,,C19 H22 O8,19.0,22.0,8.0,,,,,,,,
2958,5162,377.12797744733894,377.1275838230385,377.1275625166191,2479796.7353339097,52.48813011528547,585666.1469512655,13.23351719660412,-1,0.05649658501858034,0.9994210081292859,0.0,0.5996526048775715,4.0,0.5,1.625,S1 O8,de-protonated,,0.0,,C16 H26 O8 S1,16.0,26.0,8.0,,,1.0,,,,,
2959,5163,377.1358542706791,377.13546063668,377.13542460258907,2224151.3379337536,77.20509059559818,580612.6185256543,11.926220003871997,-1,0.09554682112329807,0.9983448907618132,0.0,0.5990069344570879,9.0,0.3888888888888889,1.2222222222222223,N2 O7,de-protonated,,0.0,,C18 H22 O7 N2,18.0,22.0,7.0,2.0,,,,,,,
2960,5165,377.1457067370024,377.14531309087215,377.14532058135904,1823236.9077567174,71.69486572388998,506533.63780323166,9.636763516703358,-1,-0.019861009762261062,0.9999284283654113,0.0,0.5999570570192467,4.0,0.625,1.625,O10,de-protonated,,0.0,,C16 H26 O10,16.0,26.0,10.0,,,,,,,,
2961,5166,377.1520240682547,377.151630414346,377.15163632832906,2580418.6923200567,86.91976559182552,613591.3932167622,13.663886447875067,-1,-0.015680650634520853,0.7499753502398478,0.9885189079894255,0.8453927733396789,9.0,0.35,1.2,13C2 O7,de-protonated,,1.0,5083.0,C18 H24 O7 13C2,18.0,24.0,7.0,,,,2.0,,,,
2962,5167,377.1609662684076,377.1605726034885,377.16057672264907,121042121.18057717,178.98167603943313,583099.88490327,639.6339387416018,-1,-0.010921503515652107,0.9997471805451987,0.9956367307878187,0.9981030006422467,8.0,0.35,1.3,O7,de-protonated,,0.0,,C20 H26 O7,20.0,26.0,7.0,,,,,,,,
2963,5169,377.1973483067802,377.196954597064,377.19696223199907,14003503.241110861,161.66316125301302,564779.820575806,76.38177282117839,-1,-0.020241242172545422,0.9999181184458501,0.972644385814503,0.9890086253933112,7.0,0.2857142857142857,1.4285714285714286,O6,de-protonated,,0.0,,C21 H30 O6,21.0,30.0,6.0,,,,,,,,
2964,5170,377.20072402031184,377.2003303064391,377.2003335353191,2817094.0122985397,177.95393959256333,583580.5661916899,14.886189086280952,-1,-0.008560119582510965,0.9999867043184532,0.0,0.5999920225910719,2.0,0.3333333333333333,1.8888888888888888,S1 O6,de-protonated,,0.0,,C18 H34 O6 S1,18.0,34.0,6.0,,,1.0,,,,,
2965,5171,377.2336769402581,377.2332831858101,377.23334774134906,1742863.620529833,113.57719366524279,550200.7846963812,9.275199380839364,-1,-0.17112892953469971,0.9947003481358674,0.0,0.5968202088815204,6.0,0.22727272727272727,1.5454545454545454,O5,de-protonated,,0.0,,C22 H34 O5,22.0,34.0,5.0,,,,,,,,
2966,5177,377.99297777384623,377.99258308436,377.9925255927091,2030694.7401622348,63.36894512506797,612808.52511563,10.751136562314022,-1,0.15209732196118156,0.9958112369579295,0.0,0.5974867421747577,12.0,0.6,0.6,N1 S1 O9,de-protonated,,0.0,,C15 H9 O9 N1 S1,15.0,9.0,9.0,1.0,,1.0,,,,,
2967,5178,378.01065934886213,378.0102646375996,378.01028365744907,5494458.340943453,130.12723603800276,564797.6598189767,29.642862661207637,-1,-0.05031569316711452,0.9995407374829357,0.0,0.5997244424897614,12.0,0.7333333333333333,0.6,N1 O11,de-protonated,,0.0,,C15 H9 O11 N1,15.0,9.0,11.0,1.0,,,,,,,
2968,5180,378.01876451623286,378.0183697949882,378.0183895203191,17299451.3361431,105.39884794170328,567741.1816024673,93.40226960498485,-1,-0.05218087650746424,0.7495856013490393,0.9728206069925652,0.8388796036064496,12.0,0.6875,0.625,13C1 O11,de-protonated,,1.0,5131.0,C15 H10 O11 13C1,15.0,10.0,11.0,,,,1.0,,,,
2969,5182,378.0293678865408,378.0289731522371,378.0289111020591,2537101.9889927544,110.19702424133727,534253.2063125903,13.769117800850408,-1,0.16414135573035146,0.9951232697483676,0.0,0.5970739618490205,11.0,0.5,0.8125,N1 S1 O8,de-protonated,,0.0,,C16 H13 O8 N1 S1,16.0,13.0,8.0,1.0,,1.0,,,,,
2970,5186,378.0470507194943,378.04665596341255,378.04666916679906,25100474.51773157,96.53724090395798,579569.4630706675,132.10582158135136,-1,-0.03492528196259411,0.49988934893074605,0.8524773804394659,0.6409245615342339,11.0,0.625,0.8125,N1 O10,de-protonated,,0.0,,C16 H13 O10 N1,16.0,13.0,10.0,1.0,,,,,,,
2971,5187,378.0551586513092,378.0547638852418,378.0547750296691,48096689.57455756,131.43330064509928,575405.6770448218,255.31824471637646,-1,-0.029478340209424057,0.9997761115108661,0.9950315416881683,0.997878283581787,11.0,0.5882352941176471,0.8235294117647058,13C1 O10,de-protonated,,1.0,5142.0,C16 H14 O10 13C1,16.0,14.0,10.0,,,,1.0,,,,
2972,5189,378.06234834471445,378.0619535697922,378.0619253080891,1522256.4887479143,73.35072772643363,524145.97027905233,8.170944734553252,-1,0.07475416384370129,0.9989865450634006,0.0,0.5993919270380403,15.0,0.35,0.65,N1 O7,de-protonated,,0.0,,C20 H13 O7 N1,20.0,13.0,7.0,1.0,,,,,,,
2973,5194,378.0834414941939,378.08304669329317,378.08305467614906,21962800.413528733,160.6985214455538,570159.7422076364,117.92387308805922,-1,-0.021114027175390026,0.49995955652911034,0.8446892076502734,0.6378514169775755,10.0,0.5294117647058824,1.0,N1 O9,de-protonated,,0.0,,C17 H17 O9 N1,17.0,17.0,9.0,1.0,,,,,,,
2974,5195,378.0915459541333,378.09115114325107,378.09116053901914,45140656.72383084,240.58571133558118,573079.6691519878,239.6252819239512,-1,-0.024850536207425875,0.9998083639773002,0.998530357166804,0.9992971612531018,10.0,0.5,1.0,13C1 O9,de-protonated,,1.0,5152.0,C17 H18 O9 13C1,17.0,18.0,9.0,,,,1.0,,,,
2975,5197,378.1027906685634,378.102395843832,378.1023939283091,1732092.7843045252,102.04230051453456,566031.7113248482,9.236074903451097,-1,0.0050661486797715346,0.9999953429738202,0.9971552534400573,0.998859307160315,10.0,0.47058823529411764,1.0588235294117647,13C1 N2 O8,de-protonated,,1.0,5154.0,C16 H18 O8 N2 13C1,16.0,18.0,8.0,2.0,,,1.0,,,,
2976,5198,378.1046097514471,378.1042149244753,378.1041840442091,2330829.756857154,116.30457536863894,639627.1503200165,12.344447175953482,-1,0.08167131573235571,0.9987904323979339,0.0,0.5992742594387603,5.0,0.7857142857142857,1.5,N1 O11,de-protonated,,0.0,,C14 H21 O11 N1,14.0,21.0,11.0,1.0,,,,,,,
2977,5199,378.1198282422417,378.1194333965266,378.11944018549906,10975590.326249817,53.63409302420761,580700.915514748,58.23341179266187,-1,-0.017954571394947636,0.49997075435421834,0.8370420509349353,0.6347992729865051,9.0,0.4444444444444444,1.1666666666666667,N1 O8,de-protonated,,0.0,,C18 H21 O8 N1,18.0,21.0,8.0,1.0,,,,,,,
2978,5200,378.12793563239575,378.12754077669535,378.1275460483691,51153148.86601017,198.78410481229602,574630.4714676187,273.19138528326516,-1,-0.013941522599316249,0.9998503452605714,0.9929039325642349,0.9970717801820368,9.0,0.42105263157894735,1.1578947368421053,13C1 O8,de-protonated,,1.0,5161.0,C18 H22 O8 13C1,18.0,22.0,8.0,,,,1.0,,,,
2979,5201,378.15624482320914,378.15584993264235,378.1558256948491,3051764.0836902354,210.7010708236573,585761.4269714024,16.15975828126457,-1,0.06409472390479178,0.9992548623022822,0.0,0.5995529173813693,8.0,0.3684210526315789,1.3157894736842106,N1 O7,de-protonated,,0.0,,C19 H25 O7 N1,19.0,25.0,7.0,1.0,,,,,,,
2980,5202,378.16432909794315,378.16393419741945,378.1639315577191,26940804.18156178,180.35829908209132,585709.9882268396,142.27278922266123,-1,0.006980307081446745,0.9997503810041144,0.9956367307878187,0.9981049209175961,8.0,0.35,1.3,13C1 O7,de-protonated,,1.0,5167.0,C19 H26 O7 13C1,19.0,26.0,7.0,,,,1.0,,,,
2981,5203,378.2007204086366,378.2003254632918,378.2003170670691,2622503.020727567,177.99713907454253,589670.7532351317,14.011959384639656,-1,0.02220046449454035,0.9999105750859276,0.972644385814503,0.9890040993773577,7.0,0.2857142857142857,1.4285714285714286,13C1 O6,de-protonated,,1.0,5169.0,C20 H30 O6 13C1,20.0,30.0,6.0,,,,1.0,,,,
2982,5207,378.9769259783747,378.9765300769132,378.97654117561905,2881301.840120981,99.04310442022916,581893.2225362475,15.17220250718829,-1,-0.029285996980620968,0.999844389082951,0.0,0.5999066334497706,12.0,0.6666666666666666,0.5333333333333333,S1 O10,de-protonated,,0.0,,C15 H8 O10 S1,15.0,8.0,10.0,,,1.0,,,,,
2983,5209,378.9946802123067,378.9942842889734,378.9942992403591,20852510.576921787,142.9261200439861,568275.3689455377,113.60668937625036,-1,-0.03945015990515121,0.9996631476344198,0.9914860409205251,0.9963923049488619,12.0,0.8,0.5333333333333333,O12,de-protonated,,0.0,,C15 H8 O12,15.0,8.0,12.0,,,,,,,,
2984,5212,379.0099489333924,379.0095529912492,379.0095553816491,5224206.6259278525,109.08164744771156,559724.1935798468,28.023918769279312,-1,-0.006306964620760082,0.9999927823959978,0.0,0.5999956694375986,16.0,0.47368421052631576,0.42105263157894735,O9,de-protonated,,0.0,,C19 H8 O9,19.0,8.0,9.0,,,,,,,,
2985,5213,379.0133805116745,379.0129845653038,379.01292668496905,5289056.108711247,50.845423404430356,612191.7088330949,27.86742085972624,-1,0.1527133526628945,0.9957773091358739,0.0,0.5974663854815243,11.0,0.5625,0.75,S1 O9,de-protonated,,0.0,,C16 H12 O9 S1,16.0,12.0,9.0,,,1.0,,,,,
2986,5215,379.0221633433492,379.0217673861587,379.02174435538905,2129167.9754210585,52.27560128440308,606004.2296737855,11.24086708962234,-1,0.06076371598360249,0.7495416535115897,0.9728206069925652,0.8388532349039799,12.0,0.6875,0.625,13C2 O11,de-protonated,,1.0,5131.0,C14 H10 O11 13C2,14.0,10.0,11.0,,,,2.0,,,,
2987,5217,379.0310737613563,379.0306777931888,379.0306847497091,231661387.0221128,106.80943255749091,580497.2478669412,1220.2088043056583,-1,-0.018353448988297424,0.4999609351653849,0.9673783838844577,0.6869279146530141,11.0,0.6875,0.75,O11,de-protonated,,0.0,,C16 H12 O11,16.0,12.0,11.0,,,,,,,,
2988,5218,379.03436202258825,379.03396605036977,379.0340560530291,2563616.537497536,160.51215089235168,522274.0658423057,13.797449318959153,-1,-0.2374526981639301,0.9898213927317765,0.0,0.5938928356390659,6.0,0.8461538461538461,1.2307692307692308,S1 O11,de-protonated,,0.0,,C13 H16 O11 S1,13.0,16.0,11.0,,,1.0,,,,,
2989,5220,379.04230511448867,379.04190913248476,379.04191813899905,5205216.9477201775,121.14018865943335,541157.548333441,28.185813158472147,-1,-0.023761261905125907,0.9998975597604741,0.0,0.5999385358562844,11.0,0.6666666666666666,0.8,N2 O10,de-protonated,,0.0,,C15 H12 O10 N2,15.0,12.0,10.0,2.0,,,,,,,
2990,5222,379.0463279617844,379.0459319748246,379.0459408909991,9657409.378029522,127.60733567639218,551541.7500794653,51.46622632440147,-1,-0.023522674967718583,0.4999498032676636,0.8221557383861046,0.62883217731504,15.0,0.4,0.6,O8,de-protonated,,0.0,,C20 H12 O8,20.0,12.0,8.0,,,,,,,,
2991,5223,379.0560429042836,379.05564690535556,379.05566518788913,4395442.241766668,64.58631183532202,612862.6879360119,23.52595298953845,-1,-0.04823179087721377,0.9997100228772833,0.9950315416881683,0.9978386304016372,11.0,0.5882352941176471,0.8235294117647058,O9 18O1,de-protonated,,1.0,5142.0,C17 H14 O9 18O1,17.0,14.0,9.0,,,,,,1.0,,
2992,5223,379.0560429042836,379.05564690535556,379.0556746784391,4395442.241766668,64.58631183532202,612862.6879360119,23.52595298953845,-1,-0.07326914069477733,0.9990263911291505,0.0,0.5994158346774903,5.0,0.38461538461538464,1.6153846153846154,N2 S2 P1 O5,de-protonated,,0.0,,C13 H21 O5 N2 P1 S2,13.0,21.0,5.0,2.0,1.0,2.0,,,,,
2993,5224,379.05851467311135,379.05811867113823,379.0581298647391,3488541.5582427727,60.19159682645764,605620.854467278,18.531511082939566,-1,-0.029530037710346586,0.999775973151531,0.9950315416881683,0.9978782005661859,11.0,0.5882352941176471,0.8235294117647058,13C2 O10,de-protonated,,1.0,5142.0,C15 H14 O10 13C2,15.0,14.0,10.0,,,,2.0,,,,
2994,5224,379.05851467311135,379.05811867113823,379.05804366015906,3488541.5582427727,60.19159682645764,605620.854467278,18.531511082939566,-1,0.19788784443020546,0.9929197262915798,0.0,0.5957518357749478,14.0,0.1,0.8,N2 S2 O2,de-protonated,,0.0,,C20 H16 O2 N2 S2,20.0,16.0,2.0,2.0,,2.0,,,,,
2995,5224,379.05851467311135,379.05811867113823,379.0581766018891,3488541.5582427727,60.19159682645764,605620.854467278,18.531511082939566,-1,-0.15282812625084252,0.9957709729660756,0.0,0.5974625837796453,1.0,1.1111111111111112,2.3333333333333335,N2 S1 P1 O10,de-protonated,,0.0,,C9 H21 O10 N2 P1 S1,9.0,21.0,10.0,2.0,1.0,1.0,,,,,
2996,5227,379.067454336624,379.0670583236377,379.0670702590591,285434288.1511741,239.83275248511308,573015.8481668152,1524.6565996624197,-1,-0.03148630505924334,0.999735000072353,0.9947926505384167,0.9977580602587786,10.0,0.5882352941176471,0.9411764705882353,O10,de-protonated,,0.0,,C17 H16 O10,17.0,16.0,10.0,,,,,,,,
2997,5228,379.07082412275025,379.0704281056125,379.0704415623791,2718304.2156654554,121.38660736101596,597335.6739425041,14.837620769523102,-1,-0.03549938241391051,0.999771363390614,0.0,0.5998628180343684,5.0,0.7142857142857143,1.4285714285714286,S1 O10,de-protonated,,0.0,,C14 H20 O10 S1,14.0,20.0,10.0,,,1.0,,,,,
2998,5229,379.07867727160954,379.07828124479715,379.0783036483491,9727903.048167206,121.43569397340785,576444.5499510379,51.714464387830475,-1,-0.05910006385659158,0.4996832168162001,0.8524773804394659,0.6408008822655065,10.0,0.5625,1.0,N2 O9,de-protonated,,0.0,,C16 H16 O9 N2,16.0,16.0,9.0,2.0,,,,,,,
2999,5231,379.0827015993577,379.0823055675875,379.0823264003491,6241743.648531968,98.97939402001262,579380.0380747188,32.94011172110166,-1,-0.054955771078670196,0.9994521502742161,0.0,0.5996712901645296,14.0,0.3333333333333333,0.7619047619047619,O7,de-protonated,,0.0,,C21 H16 O7,21.0,16.0,7.0,,,,,,,,
3000,5232,379.09243492957916,379.09203888581794,379.0920506972391,4394778.614246196,201.98319344272767,538049.9122706014,23.113122297096726,-1,-0.03115713217963908,0.9997923435624498,0.998530357166804,0.9992875490041916,10.0,0.5,1.0,O8 18O1,de-protonated,,1.0,5152.0,C18 H18 O8 18O1,18.0,18.0,8.0,,,,,,1.0,,
3001,5232,379.09243492957916,379.09203888581794,379.09206018778906,4394778.614246196,201.98319344272767,538049.9122706014,23.113122297096726,-1,-0.05619207932309353,0.99942723083562,0.0,0.599656338501372,4.0,0.2857142857142857,1.7857142857142858,N2 S2 P1 O4,de-protonated,,0.0,,C14 H25 O4 N2 P1 S2,14.0,25.0,4.0,2.0,1.0,2.0,,,,,
3002,5233,379.0949284558841,379.094532409051,379.0945153740891,3729063.6535721035,46.56709661333725,609629.2746670534,19.88872571233948,-1,0.04493592286067067,0.9997447955736573,0.998530357166804,0.999259020210916,10.0,0.5,1.0,13C2 O9,de-protonated,,1.0,5152.0,C16 H18 O9 13C2,16.0,18.0,9.0,,,,2.0,,,,
3003,5233,379.0949284558841,379.094532409051,379.0945621112391,3729063.6535721035,46.56709661333725,609629.2746670534,19.88872571233948,-1,-0.07835034070559802,0.9988867473054993,0.0,0.5993320483832996,0.0,0.9,2.5,N2 S1 P1 O9,de-protonated,,0.0,,C10 H25 O9 N2 P1 S1,10.0,25.0,9.0,2.0,1.0,1.0,,,,,
3004,5236,379.1038435467507,379.10344748893453,379.1034557684091,339714535.23864084,412.97348072226305,573024.0706722557,1819.4339035047292,-1,-0.021839617774111936,0.9999433233509465,0.9948232855955109,0.9978953082487723,9.0,0.5,1.1111111111111112,O9,de-protonated,,0.0,,C18 H20 O9,18.0,20.0,9.0,,,,,,,,
3005,5237,379.10725025872347,379.10685419671034,379.1068270717291,2650629.1246098517,107.25107828443089,655655.6940609607,13.993071705900492,-1,0.07154970387987263,0.9990715301256468,0.0,0.5994429180753881,4.0,0.6,1.6,S1 O9,de-protonated,,0.0,,C15 H24 O9 S1,15.0,24.0,9.0,,,1.0,,,,,
3006,5238,379.1151054692022,379.1147093975118,379.11468915769905,5484171.360071362,83.83296592102313,581552.1557875506,29.43779643489672,-1,0.05338704435881599,0.9994829729219323,0.0,0.5996897837531594,9.0,0.47058823529411764,1.1764705882352942,N2 O8,de-protonated,,0.0,,C17 H20 O8 N2,17.0,20.0,8.0,2.0,,,,,,,
3007,5240,379.119057209954,379.11866113339516,379.1187119096991,3518175.269112092,237.0239204787512,506434.1688984126,18.531511082939566,-1,-0.13393246577669649,0.996750481781874,0.0,0.5980502890691244,13.0,0.2727272727272727,0.9090909090909091,O6,de-protonated,,0.0,,C22 H20 O6,22.0,20.0,6.0,,,,,,,,
3008,5241,379.1288161378512,379.12842004926966,379.12843620658913,3705564.055498001,70.28592667196386,595477.1241919863,19.886027472519597,-1,-0.04261700764586894,0.999776788345393,0.9929039325642349,0.9970276460329297,9.0,0.42105263157894735,1.1578947368421053,O7 18O1,de-protonated,,1.0,5161.0,C19 H22 O7 18O1,19.0,22.0,7.0,,,,,,1.0,,
3009,5241,379.1288161378512,379.12842004926966,379.12844569713906,3705564.055498001,70.28592667196386,595477.1241919863,19.886027472519597,-1,-0.0676495517121667,0.9991699516907785,0.0,0.5995019710144671,3.0,0.2,1.9333333333333333,N2 S2 P1 O3,de-protonated,,0.0,,C15 H29 O3 N2 P1 S2,15.0,29.0,3.0,2.0,1.0,2.0,,,,,
3010,5242,379.1312844317167,379.1308883400943,379.1309008834391,5886398.503870531,133.9090852596271,596270.6107998401,31.213238236378114,-1,-0.033084469642005836,0.9998095142793009,0.9929039325642349,0.9970472815932745,9.0,0.42105263157894735,1.1578947368421053,13C2 O8,de-protonated,,1.0,5161.0,C17 H22 O8 13C2,17.0,22.0,8.0,,,,2.0,,,,
3011,5244,379.1402283587021,379.139832256061,379.1398412777591,309162831.6354461,212.45928023693605,581103.9080372148,1631.7227557152796,-1,-0.02379517290029446,0.9996893215220662,0.9994290610063542,0.9995852173157815,8.0,0.42105263157894735,1.263157894736842,O8,de-protonated,,0.0,,C19 H24 O8,19.0,24.0,8.0,,,,,,,,
3012,5245,379.15547729699443,379.1550811755671,379.15509741904907,2298581.468344182,210.31212286261695,537715.5008509384,12.364683974602585,-1,-0.04284125965996106,0.9996670293312678,0.0,0.5998002175987607,12.0,0.21739130434782608,1.0434782608695652,O5,de-protonated,,0.0,,C23 H24 O5,23.0,24.0,5.0,,,,,,,,
