,Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,O/C,H/C,Heteroatom Class,Ion Type,Adduct,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,N,P,S,13C,17O,18O,34S
18231,1620,220.51751651375096,220.5172382880213,,2438433.310069454,40.92732454590303,1027362.3253786482,12.626074499339298,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18232,1621,220.5214942268109,220.52121599516437,,3053506.716287441,85.35388982017058,915604.2465440712,15.675927288291094,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18233,1622,220.5320130034157,220.5317347561224,,2411260.085060563,98.7337510375267,916123.8520572527,12.478585936143011,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18234,1623,220.5355410090653,220.535262756524,,1680779.3217758553,83.61903559349078,966277.8365619944,8.899354554290257,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18235,1624,220.53960049660728,220.53932223802735,,1854280.9250167015,82.72721685857121,766438.244143075,9.592024056444249,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18236,1625,220.5502020668288,220.54992379247852,,1893933.3547856887,50.68176611003029,881407.7316193425,9.834326695981005,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18237,1626,220.9912070992673,220.99092816867537,,2361812.2752711126,116.18177374784337,994393.0621135214,12.146736668951366,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18238,1627,221.00938002757354,221.00910106992978,,113548551.1708993,105.33237321620257,839094.2037570598,599.5620791876497,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18239,1628,221.0190248993306,221.0187459273294,,1707474.3585159946,36.1789949340813,952550.8243369951,9.052110566172125,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18240,1629,221.01998643079074,221.0197074573582,,8171841.52264577,61.18691144155906,880632.8024319547,42.48724109790187,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18241,1631,221.02764109012185,221.02736210529437,,13210939.478900565,118.89394945795965,744977.9563866564,69.15106634431636,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18242,1633,221.03819042942825,221.0379114288965,,4917297.025877876,103.16005579907745,902344.0518302851,25.473381843473028,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18243,1635,221.04938295472235,221.04910393752857,,2033597.9420575204,67.09750385477801,837079.9064087896,10.490124057335926,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18244,1636,221.05039265915448,221.05011364045757,,1790989.4450708723,87.01295776379709,983931.192363643,9.544617018274012,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18245,1637,221.05631562232278,221.0560365948084,,3433188.607456526,71.32575523683455,899677.0099236094,17.78290676252377,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18246,1638,221.06252247771724,221.06224344096265,,1614940.2373532562,60.497699552512344,765032.2466378515,8.435819069959068,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18247,1639,221.06398915814137,221.0637101192033,,2188096.8988566385,64.04472229450111,804446.8712359793,11.454067166797374,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18248,1640,221.0668833575893,221.06660431434256,,2158168.918607994,102.2208018600844,874365.6065316206,11.12485162394852,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18249,1642,221.0867890439711,221.0865099710898,,1574128.8239375982,52.37072026800263,955737.4452853802,8.080266283682304,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18250,1643,221.11853830791236,221.11825918776256,,13462449.966091067,114.48961273046187,871918.8190977444,69.63567162338987,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18251,1645,221.50708700400375,221.50680730519633,,1678038.7558163528,50.54693993818568,806849.4461683517,8.759767164122342,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18252,1646,221.52519490041612,221.5249151746327,,2279923.4804317397,66.48796438576224,845054.612518188,12.115131976837874,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18253,1647,221.52926037256012,221.5289806407201,,3185181.5762750474,54.303912187033774,882925.768191664,16.450242245071603,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18254,1648,221.70310735583456,221.7028273649691,,1729753.5440980284,57.12524337647418,908733.4468386933,9.038941944458172,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18255,1649,221.71015252681875,221.7098725254548,,1662939.3798889052,34.32857187803717,797908.4551091958,8.746598542408387,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18256,1650,221.73443110133599,221.7341510637921,,1635204.53418759,43.72068497224774,1008218.6731101656,8.43845279430186,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18257,1651,221.98087273175727,221.98059232689067,,2406560.289682292,45.768758169092536,1004364.1355828379,12.399574205859286,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18258,1652,221.99901125503413,221.99873082312655,,7087386.789427012,120.60564604683118,773811.0826330886,36.38753551999828,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18259,1653,222.0046048309142,222.00432439066753,,2941234.84650231,77.96660640426086,722608.4176012578,15.359880367156194,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18260,1654,222.00663275350195,222.00635231023196,,1801163.6770948716,97.82784950038202,816767.8563134791,9.499843704446569,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18261,1655,222.0127251405976,222.0124446882448,,10144305.622566998,113.5185699937112,805173.0815735719,52.2004164741145,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18262,1656,222.01721000452264,222.01692954548355,,25182003.527316682,80.05336913301474,835767.7920475636,129.41067930737083,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18263,1657,222.0248705358044,222.02459006534443,,2216412.0621029823,95.25083692406795,764235.2400820038,11.34608446874295,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18264,1658,222.02784616098205,222.02756568608575,,3117219.0117534613,88.61232841623544,707808.0023913534,16.339625822674385,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18265,1659,222.0354741444711,222.03519365820227,,13154221.901349504,57.284338568799924,846132.4475503488,67.63404112286884,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18266,1661,222.04601627178616,222.04573576979988,,2183466.7864021743,66.13492079524774,884133.4917705168,11.293409981887132,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18267,1663,222.0536114031609,222.05333088985074,,8459126.092941219,78.77585906418183,809420.3101497565,43.677684500843334,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18268,1664,222.07177782042132,222.07149728002562,,2709588.587664152,72.3959900400962,935956.6730767977,13.953471568105883,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18269,1666,222.1218975141813,222.12161689905494,,2380261.1083926987,71.27823390711734,927355.9372782852,12.457516141400685,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18270,1668,222.40636748853876,222.40608644914795,,1587327.713359357,61.1288348045136,917955.7702899158,8.214586225164638,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18271,1669,222.5148667519191,222.51458555066225,,2310826.068430676,89.21185478744293,737229.9973877151,12.009783003126241,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18272,1670,222.51895440207375,222.51867319471816,,4027992.3666354353,71.92825597207695,857152.7431704819,20.806422308047654,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18273,1671,222.5330302751607,222.5327490468038,,2175685.831943393,34.316516480390234,775047.360664683,11.198595905546663,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18274,1672,222.5553386592024,222.5550573975602,,2057304.6027678763,129.23860852787894,731007.496149467,10.658682415274539,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18275,1673,222.950468697822,222.95018684643995,,4983255.8266254235,131.66624238198312,788511.1766275825,26.03699885283027,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18276,1675,223.00685167829747,223.006569742734,,13953900.955854956,96.74704208759809,837002.0667770888,72.54330329783096,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18277,1676,223.01363078595293,223.01334884026758,,1944723.7646685247,53.394930317608164,894027.1509204119,10.12930382237358,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18278,1677,223.01445080118202,223.0141688542723,,2744551.5517538227,78.29312115329887,697924.6743526701,14.16153579118636,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18279,1678,223.0250281689548,223.02474620625176,,170002839.78816813,94.06802757321593,838691.4837150865,875.8292278490379,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18280,1679,223.02858582574132,223.02830385772623,,14992886.772858916,148.7083385334949,821884.1680392937,78.65354377310572,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18281,1680,223.03267351759405,223.03239154347543,,2699454.3512389488,60.880857463932315,870410.311374609,14.343262770838928,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18282,1681,223.03487244028202,223.03459046288006,,1998717.6752759605,65.4803609368062,982318.0344224488,10.487490332993135,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18283,1682,223.0432887874982,223.04300679752924,,11033093.5463392,78.837469260843,838918.6439305681,56.82523642005522,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18284,1683,223.04700307813007,223.04672108261502,,1939832.114602666,57.084805689650885,881246.6397043942,10.026588573004737,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18285,1688,223.50856067943403,223.5082779944893,,3177722.4862058284,77.10912330659315,906598.8952406131,17.00859180574326,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18286,1689,223.52273858942263,223.52245588329274,,2110374.4049646603,61.17893741905804,876292.3403644314,11.061642239721538,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18287,1690,223.52677422360188,223.52649151144172,,4491848.117374115,82.78741763910757,755596.7290863054,23.234716152100813,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18288,1691,223.5409250508128,223.54064231750738,,2276197.1260862914,77.60308621009659,1055386.1892745644,11.983445759698332,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18289,1692,223.54495441793398,223.54467167860747,,2736206.071262114,77.30308856413177,781003.1404494264,14.16153579118636,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18290,1693,223.7068976476922,223.70661466634377,,2079976.3578491653,86.62544400020757,782938.5431297828,10.790368632414081,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18291,1694,223.71901597594626,223.7187329764848,,1777343.7434198214,69.05625905923104,857469.9269880673,9.131122296455851,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18292,1695,223.99648834058118,223.99620492629637,,6790230.956354015,51.88858917176878,796184.2885177683,35.08120824597402,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18293,1696,224.00415988338293,224.00387645762666,,3616300.7669228646,79.63517938979402,878233.1258910379,18.51508212981962,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18294,1697,224.01473239132002,224.01444894975415,,21423681.51153597,114.02079320799992,836061.724344863,110.9535391130926,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18295,1699,224.0223524292329,224.02206897627227,,6138594.962893115,66.85280138875355,836131.7636017697,31.64683170297476,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18296,1700,224.02842530592554,224.02814184388362,,16819609.55765143,93.80330092958243,794210.0000116312,87.01825228580944,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18297,1701,224.03287307481284,224.03258960611973,,19507127.794880677,143.78077320542891,846101.8274700397,100.84003763677578,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18298,1702,224.04048713782615,224.0402036577469,,2743263.958082236,36.792855392132374,973155.8220475258,14.090425233931008,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18299,1703,224.0510418341854,224.05075833832234,,8742075.092371315,68.01894672222673,776354.8228445029,45.98482702512811,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18300,1704,224.0566680840395,224.05638457976266,,5402310.352635567,109.26651422872516,797763.0432587074,28.117641083635032,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18301,1706,224.069295397142,224.06901187398142,,6981042.140882348,52.04881466392321,767429.6962438185,36.85107100432947,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18302,1707,224.08748012777255,224.0871965774166,,2053680.7115735917,49.00403217076225,768418.2572710677,10.498025230364298,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18303,1710,224.36664699720737,224.36636302926271,,1751315.7115905862,50.77625865865913,913453.9190499731,9.152192091198177,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18304,1711,224.41519966762405,224.4149156270345,,1609841.7130474732,68.16978791700149,941057.2727900628,8.301499128476735,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18305,1712,224.5163849454204,224.51610075341964,,4687035.397046067,63.99519419026506,829302.4472395845,24.16705456944877,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18306,1713,224.5304853828138,224.5302011697116,,1958329.3522793064,108.6813643796445,869606.1340472362,10.145106168430326,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18307,1714,224.53450740381354,224.5342231846923,,3389988.8499966348,48.94953756012475,862553.219847134,17.387848111105143,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18308,1715,224.55282253981537,224.55253829328458,,2125699.22488224,122.73324801968381,681885.6872954916,10.993165406808977,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18309,1716,224.94756542843567,224.94728059096823,,1896002.3535412906,79.28830709058418,788930.62177002,9.81325690123868,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18310,1717,224.99381532615817,224.99353041943093,,2163120.5586685645,37.786023610957,726589.134499134,11.143287694348054,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18311,1719,225.0079000982743,225.00761517045396,,5470893.372490177,79.06610136784434,946604.4371270597,28.086036391521542,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18312,1720,225.011955725746,225.01167079185197,,7777292.831440512,52.7667592437572,836531.5209036554,40.20116836835942,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18313,1721,225.022493578402,225.02220862872628,,19553651.14905619,191.29503437861806,809910.0971537082,100.10259482079434,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18314,1722,225.02928791526412,225.02900295541298,,1975940.1388607293,44.52822882507358,817137.9164433983,10.16090851448707,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18315,1723,225.03011426702528,225.02982930593654,,5273604.872893981,49.593198397630225,807892.7941711737,27.622500907190357,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18316,1724,225.03857047537198,225.03828550161876,,1855009.4936684798,63.60589698214424,952489.4892954137,9.618361299872156,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18317,1726,225.04838384964975,225.04809886119926,,2320264.8000836372,78.01379404925216,922075.5040389368,11.888631683357863,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18318,1728,225.0589511396818,225.05866613540468,,8611141.712492991,109.76647279479128,760598.1256122384,44.39405752208244,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18319,1730,225.08020800898328,225.079922972869,,2669244.244250615,83.54234230950829,835022.2596024402,14.093058958273797,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18320,1732,225.14981718865042,225.1495320482729,,4233235.310062775,100.5245906469355,879538.1492354282,22.07587744127284,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18321,1734,225.50600065735168,225.50571498329845,,2271133.4569636765,62.911017968217564,881165.4289570752,11.878096785986699,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18322,1735,225.5136335910669,225.513347905574,,2194999.8610492144,85.10202341933784,854900.7024640132,11.240735495031316,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18323,1736,225.5200680841456,225.51978238900907,,1636869.4095350204,52.32742191020531,939497.8417477778,8.412115550873951,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18324,1737,225.5241640246845,225.52387832340915,,4529278.061771162,57.357897634435375,900189.2022798146,23.624507354833856,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18325,1738,225.54240821877946,225.5421224901601,,3138714.070799609,50.021569996993975,906134.3028108231,16.223741951591588,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18326,1739,225.56063845445485,225.56035269851162,,2173493.656690168,42.43868200388351,1080398.157471737,11.34608446874295,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18327,1740,225.7105599031051,225.7102739224282,,1766740.8398490804,49.26228646967739,1027352.2140131661,9.133756020798641,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18328,1741,225.73479471411298,225.73450869710314,,1603149.520241352,63.01128832254461,925806.4322251546,8.269894436363245,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18329,1742,225.746946244344,225.74666020911604,,1658954.922802568,136.69130350120344,836181.3043751668,8.522731973271165,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18330,1744,226.0016002102643,226.00131379317082,,6953211.67066252,82.69306551648702,803874.8623711782,35.71330208824382,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18331,1745,226.0032697427247,226.00298332312724,,1839044.1486755519,53.362633709306614,905063.3647296432,9.747413792668908,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18332,1747,226.01212991471556,226.01184348182917,,14989412.859792363,64.33498757109977,864630.3507186428,77.26293732011216,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18333,1748,226.01974786618032,226.01946142186802,,10215109.650282852,68.23111036151458,801881.2011696207,53.53834844025224,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18334,1749,226.02736844079587,226.0270819850536,,2989981.0346011994,75.07763797570531,713796.2278257925,15.294037258586423,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18335,1750,226.0303258762249,226.03003941604683,,15084608.7293859,120.12279301716559,853496.8992140939,77.78968218867033,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18336,1752,226.03803114109104,226.03774466935576,,5408563.924198059,92.73082872129794,693153.28589114,27.843733751984786,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18337,1754,226.04858608834073,226.0482996007738,,13434249.88325789,125.03237407912015,830646.4607647425,70.64702177102156,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18338,1755,226.06378491517398,226.06349840480948,,2093924.791444673,95.8308878549733,771139.0946618071,10.856211740983852,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18339,1756,226.06672286196707,226.06643634719572,,7550826.232765561,97.47073058197805,829840.34858182,39.811377165626375,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18340,1758,226.0751694634431,226.07488293600193,,2226011.2233922547,116.0386423997543,763585.3972286053,11.648962768163896,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18341,1759,226.08040736670895,226.0801208314109,,10946830.703816025,89.06430437930366,849777.2852316059,56.382770730466355,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18342,1760,226.08488569904185,226.08459915702625,,2467496.0860939426,41.66760421047418,881726.92555187,12.68928388356628,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18343,1761,226.51380039778817,226.51351321218462,,3064155.199029149,90.63696093980968,829090.9261262793,15.807613505430636,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18344,1762,226.51739761861546,226.5171104276125,,2452478.1363488478,124.95080417261946,715196.3558939294,12.591836082883018,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18345,1763,226.52143574852488,226.5211485514607,,2320163.263587121,84.7761637763064,755220.1155245275,11.97554458666996,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18346,1764,226.53200326773347,226.53171605480728,,2684615.8484120006,48.468938053417936,769125.1017049085,13.761209691082152,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18347,1765,226.5356514965249,226.53536427812261,,1587754.042905006,55.153405676618775,939344.6383880124,8.146109392252075,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18348,1766,226.53966090570603,226.53937368128544,,1829482.5338768007,64.65153581229421,1022146.0721080169,9.655233440671228,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18349,1767,226.56841928838512,226.56813202079599,,1989843.168251218,75.02132767275145,909634.2466534498,10.432182121794527,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18350,1769,226.991270214629,226.9909823120933,,2376541.7249795427,22.123284862456035,998985.1613626317,12.341632270317888,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18351,1773,227.0094131125074,227.00912518271957,,13794968.089578291,82.96054945837858,784595.9671216937,71.08948746061041,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18352,1774,227.01994474539117,227.01965679978366,,77487129.66661191,90.90205567635289,823336.0156787109,398.8090748827605,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18353,1775,227.02757950763717,227.02729155056122,,12450000.773500865,85.21350072623606,869745.7811210629,65.08459595904729,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18354,1777,227.03817644256134,227.03788846956718,,10700154.895091126,76.24479929402528,830649.0516535884,55.01323407221512,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18355,1778,227.0458567487419,227.04556876421057,,4991762.619316959,124.55966857122344,787064.9187921354,26.274034043681443,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18356,1780,227.0640315513304,227.0637435394968,,2807805.325656077,103.00273141110594,835411.6384117721,14.669844589344992,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18357,1782,227.0745580160951,227.07426998844826,,2995135.445536668,138.34332887615057,759741.4365361254,15.707531980404584,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18358,1783,227.09271833211187,227.09243027718338,,87892674.76153247,200.2686549484044,837542.9955197904,451.9049576334239,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18359,1786,227.16549909530283,227.16521093103063,,1791794.9729704005,83.42201543558946,847364.2127058755,9.347087692564699,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18360,1787,227.2018798799541,227.20159166101996,,16071527.683764301,109.90916563780581,813623.4071700013,82.69894436363245,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18361,1788,227.51112451467506,227.51083583098244,,3845928.1856252924,86.742432465695,824092.2779646366,19.88461878807086,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18362,1789,227.52163613114888,227.52134743165476,,2555406.2781784823,60.06550252815485,702874.1098841339,13.176522886982585,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18363,1790,227.5251791891495,227.52489048432926,,2674968.789187563,52.09321249766125,930454.0690747843,13.811250453595179,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18364,1791,227.5398665819257,227.5395778550262,,2192413.2974073472,30.146601221967963,930963.4619038537,11.38295660954202,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18365,1792,227.90062116592364,227.90033189655688,,5942972.668126051,94.70496724813795,818499.0770421418,31.214900910757063,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18366,1793,227.99906531279512,227.9987758953469,,6957154.330750605,66.31113580561473,795124.5895962663,35.913465138295926,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18367,1794,228.00672188632396,228.00643245735765,,2513443.8357228315,74.19789834118048,846160.375703563,12.978993561273272,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18368,1795,228.0096794815962,228.00939004818065,,4650430.8192478595,59.17134019056103,804124.5780707189,23.998496211510155,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18369,1797,228.01729909156123,228.01700964668302,,17514335.232267868,176.503129907428,798516.9680283519,90.38941944458172,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18370,1798,228.02335766410965,228.02306821011706,,6103831.929725174,74.09572437282444,835982.8325690519,31.625761908232437,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18371,1799,228.0278156076456,228.0275261469465,,9869128.511675349,54.60248304085162,801224.4742534921,51.83169506612378,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18372,1800,228.03540388198024,228.03511440986537,,11797100.594393048,55.722997648275246,795882.768096334,60.5124504999624,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18373,1801,228.04303112243431,228.04274163884486,,4318692.714491703,104.70440255357664,845023.7587936962,22.69743638617148,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18374,1802,228.04596646303784,228.04567697503236,,6737309.469293674,51.35754097023658,870071.6448991717,35.28137129602612,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18375,1804,228.05359143451608,228.05330193503926,,5733462.387235475,72.95604639630953,858710.8563472388,29.929643431475135,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18376,1806,228.06422932933543,228.0639398138543,,3968229.8025323874,92.43711335116842,799565.1249287385,20.421898554000194,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18377,1807,228.0718749658565,228.0715854388726,,1954053.2888929963,34.41016858332065,1009860.9024876399,10.353170391510801,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18378,1808,228.0795066681739,228.0792171297081,,1705573.5810993528,80.02420680176328,810468.6777947446,8.844046343091648,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18379,1810,228.0960690640335,228.0957795006491,,10074147.140769616,133.63302479110587,770397.6099750554,51.620997118700515,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18380,1811,228.2053384880328,228.20504876023395,,2697619.1008302625,109.05909984037291,760088.3088278734,13.948204119420302,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18381,1812,228.33757230204137,228.33728237523823,,1669016.6303092502,101.34238736468583,847703.065963318,8.796639304921413,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18382,1813,228.3670358350149,228.36674586386548,,1789833.4534943278,80.78364892856929,753645.4579878659,9.22593637279632,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18383,1814,228.37914632069078,228.37885633131302,,1943275.4434857045,85.57042873419739,865488.5628424018,10.28469355859824,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18384,1815,228.51490185108133,228.51461165734568,,2919307.423435911,34.461784253301495,995600.2398721485,15.328275675042702,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18385,1816,228.51896165531093,228.51867145546328,,4087386.4232240897,90.00963594973183,831000.0119068596,21.380574214776058,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18386,1817,228.52954420880093,228.52925399302111,,1788848.88271745,47.181710861594794,1075530.5948684646,9.260174789252602,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18387,1818,228.53311543376242,228.53282521260604,,1910581.2866349726,108.23136008541525,671510.7637129417,9.860663939408914,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18388,1819,228.5371371788467,228.53684695163543,,2760411.0268894,43.72295854400875,752117.3624229017,14.38276863598079,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18389,1820,228.5476177617737,228.54732751878336,,1590216.5009477818,119.71450785621688,859062.580412247,8.21721994950743,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18390,1821,228.55535070050038,228.55506044586755,,1728416.6953360029,72.56427073177805,981956.4829680275,8.983633733259564,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18391,1822,228.9664281939625,228.96613732022894,,4680478.423899969,63.10840004255056,923389.0847417298,24.598985361666468,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
18392,1824,228.98869380768235,228.9884029004049,,2024780.2056135554,100.57605794303136,755152.375100715,10.561234614591278,-1,,,,,,,,unassigned,,,,,,,,,,,,,,,
