,Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,O/C,H/C,Heteroatom Class,Ion Type,Adduct,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,N,P,S,13C,34S
1870,3710,483.02105616399336,483.0205574066156,483.02051398884913,3677197.828537869,213.58523070972694,408702.0726461101,19.80020791490348,-1,0.08988803827446902,0.9985349942918833,0.0,0.59912099657513,17.0,0.5909090909090909,0.5454545454545454,O13,de-protonated,,0.0,,C22 H12 O13,22.0,12.0,13.0,,,,,
1871,3711,483.03144231165226,483.03094354368756,483.0308992249691,1555238.682755347,133.79781913606183,384851.45263099653,8.42537953218892,-1,0.09175131137254967,0.9984736759736819,0.0,0.599084205584209,16.0,0.34782608695652173,0.7391304347826086,S1 P1 O8,de-protonated,,0.0,,C23 H17 O8 P1 S1,23.0,17.0,8.0,,1.0,1.0,,
1872,3712,483.0573460030304,483.05684720866134,483.0568994981991,4021757.4284911123,88.60902775345613,451345.56744856667,22.175409571223504,-1,-0.10824716050782886,0.9978761430799983,0.0,0.5987256858479989,16.0,0.5217391304347826,0.6956521739130435,O12,de-protonated,,0.0,,C23 H16 O12,23.0,16.0,12.0,,,,,
1873,3714,483.07853220164856,483.0780333856838,483.0780288662591,8743702.491578748,271.62170012725346,453414.841904853,47.550686422942846,-1,0.009355475559235533,0.9999693243713405,0.9525537223817196,0.9810030835754922,11.0,0.7,1.0,O14,de-protonated,,0.0,,C20 H20 O14,20.0,20.0,14.0,,,,,
1874,3715,483.0937398213379,483.0932409898716,483.09328500754907,3610654.669616282,110.9929280275478,468280.5747940644,19.376211778679977,-1,-0.09111630987072011,0.9984947140773629,0.0,0.5990968284464178,15.0,0.4583333333333333,0.8333333333333334,O11,de-protonated,,0.0,,C24 H20 O11,24.0,20.0,11.0,,,,,
1875,3717,483.10677538641033,483.1062765416565,483.1061721671191,3706780.8162787813,207.15536913563224,440175.5191748307,20.427283106664458,-1,0.2160488592354693,0.9915662649611023,0.0,0.5949397589766614,10.0,0.5238095238095238,1.1904761904761905,P1 O11,de-protonated,,0.0,,C21 H25 O11 P1,21.0,25.0,11.0,,1.0,,,
1876,3718,483.11490971064256,483.1144108575972,483.1144143756091,11397924.548674215,142.72647324996507,459225.361585927,61.23107955610901,-1,-0.007281943580592879,0.9981891114452137,0.9914149404549939,0.9954794430491258,10.0,0.6190476190476191,1.1428571428571428,O13,de-protonated,,0.0,,C21 H24 O13,21.0,24.0,13.0,,,,,
1877,3719,483.13005117733445,483.12955230885495,483.12967051689907,2795987.467091689,102.30043677517477,455084.32073442003,15.28169892919474,-1,-0.24467146467640524,0.989196514443896,0.0,0.5935179086663376,14.0,0.4,0.96,O10,de-protonated,,0.0,,C25 H24 O10,25.0,24.0,10.0,,,,,
1878,3721,483.1513101339476,483.1508112437982,483.1507998849591,11004206.863045877,305.9171208254019,448755.281035741,60.978602892467826,-1,0.023509925099983526,0.9983624256734289,0.9949359629665515,0.996991840590678,9.0,0.5454545454545454,1.2727272727272727,O12,de-protonated,,0.0,,C22 H28 O12,22.0,28.0,12.0,,,,,
1879,3723,483.1664738551987,483.1659749495925,483.1660560262491,2270970.835836153,67.45928231793351,404171.94074258703,12.181999020686979,-1,-0.16780288184994588,0.9949038326295574,0.0,0.5969422995777344,13.0,0.34615384615384615,1.0769230769230769,O9,de-protonated,,0.0,,C26 H28 O9,26.0,28.0,9.0,,,,,
1880,3727,483.18767621786526,483.1871772906469,483.1871853943091,7238845.914889869,178.46499608310074,466920.60621635505,38.832008592638154,-1,-0.016771268860901797,0.9955066560206997,0.9936417864910185,0.9947607082088272,8.0,0.4782608695652174,1.391304347826087,O11,de-protonated,,0.0,,C23 H32 O11,23.0,32.0,11.0,,,,,
1881,3729,483.2240506590551,483.2235516947592,483.2235709036591,3830034.982851073,149.17268429387119,430862.1671969819,21.16550291665878,-1,-0.03975157891889491,0.9997133180595812,0.0,0.5998279908357487,7.0,0.4166666666666667,1.5,O10,de-protonated,,0.0,,C24 H36 O10,24.0,36.0,10.0,,,,,
1882,3730,483.23707334224576,483.2365743646755,483.23645806322907,1774537.8938980743,76.4029781112265,462062.71817491134,9.58039166055829,-1,0.24067192054531486,0.9895449901442097,0.0,0.5937269940865258,2.0,0.47619047619047616,1.9523809523809523,P1 O10,de-protonated,,0.0,,C21 H41 O10 P1,21.0,41.0,10.0,,1.0,,,
1883,3731,483.2604437403891,483.25994473899675,483.2599564130091,3220910.0909526767,78.4005621604948,469556.27190506266,17.252114630220476,-1,-0.02415679633038603,0.9998941210778891,0.0,0.5999364726467334,6.0,0.36,1.6,O9,de-protonated,,0.0,,C25 H40 O9,25.0,40.0,9.0,,,,,
1884,3732,483.2967724886296,483.29627345020623,483.2963419223591,2165760.2301417077,202.57041534111238,391407.88348187914,11.725757223617997,-1,-0.14167736629058075,0.9963645000674911,0.0,0.5978187000404946,5.0,0.3076923076923077,1.6923076923076923,O8,de-protonated,,0.0,,C26 H44 O8,26.0,44.0,8.0,,,,,
1885,3735,484.0818758768449,484.08137603814316,484.0813837013291,2542725.4331722357,81.3911346534133,427250.6426488775,14.0138269878662,-1,-0.015830366984265522,0.9999545298988609,0.9525537223817196,0.9809942068920043,11.0,0.7,1.0,13C1 O14,de-protonated,,1.0,3714.0,C19 H20 O14 13C1,19.0,20.0,14.0,,,,1.0,
1886,3736,484.11820071884364,484.11770084311496,484.11776921067906,2737732.9180363487,181.40050464610653,421626.93445967225,14.892006687487699,-1,-0.14122093516332734,0.9963878444696135,0.9914149404549939,0.9943986828637656,10.0,0.6190476190476191,1.1428571428571428,13C1 O13,de-protonated,,1.0,3718.0,C20 H24 O13 13C1,20.0,24.0,13.0,,,,1.0,
1887,3737,484.14648603202505,484.14598612746437,484.1460488571591,2243740.6448916583,57.159063732569265,438503.69177841116,12.071540480343963,-1,-0.12956770971637663,0.9969585120287549,0.0,0.5981751072172529,9.0,0.5714285714285714,1.2857142857142858,N1 O12,de-protonated,,0.0,,C21 H27 O12 N1,21.0,27.0,12.0,1.0,,,,
1888,3738,484.1547187265534,484.1542188136009,484.1541547200291,2704346.2342672106,189.1496281784105,434501.52303669794,14.535246184516465,-1,0.13238257103625442,0.9968251360150324,0.9949359629665515,0.9960694667956401,9.0,0.5454545454545454,1.2727272727272727,13C1 O12,de-protonated,,1.0,3721.0,C21 H28 O12 13C1,21.0,28.0,12.0,,,,1.0,
1889,3742,484.19114786969925,484.19064791961347,484.1905402293791,1729539.9514411718,69.05669928562205,499050.6246841827,9.26891229834879,-1,0.2224129251005158,0.9910643478015949,0.9936417864910185,0.9920953232773644,8.0,0.4782608695652174,1.391304347826087,13C1 O11,de-protonated,,1.0,3727.0,C22 H32 O11 13C1,22.0,32.0,11.0,,,,1.0,
1890,3747,485.0366961730903,485.0361953611129,485.03616405330905,5075890.80636762,87.86576849802799,490263.4027282317,27.45134854785579,-1,0.06454735991230416,0.9992443048295105,0.0,0.5995465828977063,16.0,0.5909090909090909,0.6363636363636364,O13,de-protonated,,0.0,,C22 H14 O13,22.0,14.0,13.0,,,,,
1891,3749,485.0578361037064,485.0573352701805,485.0572934213691,5266973.732971012,39.41116286521226,479728.60020845383,28.3953917249489,-1,0.086276017233492,0.9986502891025812,0.0,0.5991901734615487,11.0,0.7894736842105263,0.9473684210526315,O15,de-protonated,,0.0,,C19 H18 O15,19.0,18.0,15.0,,,,,
1892,3750,485.07303430752705,485.07253345850916,485.0725495626591,5031842.871403362,137.33106133544337,495773.5356441171,26.998537140238454,-1,-0.033199466686146296,0.9998000264227983,0.0,0.599880015853679,15.0,0.5217391304347826,0.782608695652174,O12,de-protonated,,0.0,,C23 H18 O12,23.0,18.0,12.0,,,,,
1893,3753,485.09419382398323,485.09369295339684,485.09367893071914,7607684.896921068,181.64513689592133,457204.613183104,40.865543459574184,-1,0.02890715404571175,0.4999241943489227,0.8221557383861047,0.6288168119637956,10.0,0.7,1.1,O14,de-protonated,,0.0,,C20 H22 O14,20.0,22.0,14.0,,,,,
1894,3754,485.1094563780784,485.1089554919344,485.1089350720091,5273130.527508233,208.45341866695819,447585.95984847867,28.79606121290121,-1,0.04209348422572997,0.9996785497502622,0.0,0.5998071298501573,14.0,0.4583333333333333,0.9166666666666666,O11,de-protonated,,0.0,,C24 H22 O11,24.0,22.0,11.0,,,,,
1895,3756,485.1305277464694,485.1300268388468,485.130064440069,8144849.748138556,139.3400324358719,443052.6971420008,44.52645508237131,-1,-0.0775075077551442,0.9982947258676078,0.9745182452349406,0.9887841336145409,9.0,0.6190476190476191,1.2380952380952381,O13,de-protonated,,0.0,,C21 H26 O13,21.0,26.0,13.0,,,,,
1896,3758,485.1458276258917,485.14532670267346,485.14532058135904,4395947.292475808,88.26534921197148,461579.6246605031,23.54207672875946,-1,0.012617486253894068,0.999971113612283,0.0,0.5999826681673698,13.0,0.4,1.04,O10,de-protonated,,0.0,,C25 H26 O10,25.0,26.0,10.0,,,,,
1897,3760,485.1669586485444,485.1664577037867,485.1664499494191,6163568.636885349,79.15699760686124,403055.93898693094,33.052488444504164,-1,0.015982901601285206,0.9999536494369008,0.0,0.5999721896621405,8.0,0.5454545454545454,1.3636363636363635,O12,de-protonated,,0.0,,C22 H30 O12,22.0,30.0,12.0,,,,,
1898,3762,485.1821591252173,485.18165816496537,485.18170609070904,3760661.6111136563,142.68166005291334,444156.5806148655,20.27222950345004,-1,-0.09877895862655317,0.9982311201932801,0.0,0.5989386721159681,12.0,0.34615384615384615,1.1538461538461537,O9,de-protonated,,0.0,,C26 H30 O9,26.0,30.0,9.0,,,,,
1899,3764,485.20334599511335,485.202845013265,485.2028354587691,4268135.0604120605,268.78902307018035,454644.088414795,23.304693778705527,-1,0.019691756176925368,0.9999296429779055,0.0,0.5999577857867433,7.0,0.4782608695652174,1.4782608695652173,O11,de-protonated,,0.0,,C23 H34 O11,23.0,34.0,11.0,,,,,
1900,3765,485.21858059524885,485.21807959787145,485.21809160005904,2471490.7437335537,76.76671397997423,469834.6450936824,13.410078444376419,-1,-0.02473565556696219,0.9998889863017699,0.0,0.599933391781062,11.0,0.2962962962962963,1.2592592592592593,O8,de-protonated,,0.0,,C27 H34 O8,27.0,34.0,8.0,,,,,
1901,3766,485.23972377121805,485.2392227522888,485.23922096811907,4717706.230992842,111.60755221285837,439664.4822083246,25.607171178650642,-1,0.0036768869103147284,0.9999975469079748,0.0,0.5999985281447848,6.0,0.4166666666666667,1.5833333333333333,O10,de-protonated,,0.0,,C24 H38 O10,24.0,38.0,10.0,,,,,
1902,3767,485.2761152229987,485.2756141669746,485.2756064774691,3893762.4523718795,92.66591010275594,464278.32240149484,20.89518822786904,-1,0.015845646015825856,0.99995444208554,0.0,0.599972665251324,5.0,0.36,1.68,O9,de-protonated,,0.0,,C25 H42 O9,25.0,42.0,9.0,,,,,
1903,3768,485.3124430943273,485.31194200127317,485.3119919868191,2243303.385406098,195.1424501713365,366227.3340718694,12.072912636124622,-1,-0.10299672536825645,0.9980769846534316,0.0,0.5988461907920589,4.0,0.3076923076923077,1.7692307692307692,O8,de-protonated,,0.0,,C26 H46 O8,26.0,46.0,8.0,,,,,
1904,3771,486.00575338944844,486.00525158968327,486.00527981054904,1844864.837122284,215.26526994419476,410921.16619454004,9.895987490109766,-1,-0.05806699421713229,0.9993883828214788,0.0,0.5996330296928872,29.0,0.03125,0.28125,N1 S2 O1,de-protonated,,0.0,,C32 H9 O1 N1 S2,32.0,9.0,1.0,1.0,,2.0,,
1905,3773,486.06827184165735,486.0677699781653,486.0677985348591,1979094.772070509,161.94530316432315,370944.6724129366,10.781714046524886,-1,-0.058750433330386966,0.9993739053590162,0.0,0.5996243432154097,15.0,0.5454545454545454,0.7727272727272727,N1 O12,de-protonated,,0.0,,C22 H17 O12 N1,22.0,17.0,12.0,1.0,,,,
1906,3775,486.12579439945483,486.1252924773284,486.1253134122691,1839611.6148431,100.16192236566152,408832.2890268393,9.893929256438778,-1,-0.04306490557849912,0.9996635444037502,0.0,0.5997981266422501,9.0,0.65,1.25,N1 O13,de-protonated,,0.0,,C20 H25 O13 N1,20.0,25.0,13.0,1.0,,,,
1907,3776,486.13397622023507,486.1334742897687,486.13341927513903,1546887.003924144,136.3782521710395,438298.04337743844,8.442188440501987,-1,0.11316775903594829,0.9976788951949156,0.9745182452349406,0.9884146352109255,9.0,0.6190476190476191,1.2380952380952381,13C1 O13,de-protonated,,1.0,3756.0,C20 H26 O13 13C1,20.0,26.0,13.0,,,,1.0,
1908,3777,486.19864589927215,486.1981439028861,486.19808443096906,1966271.4183132732,155.11289076970633,435940.31926964526,10.55462226482589,-1,0.1223203442078836,0.99728879834364,0.0,0.598373279006184,7.0,0.5,1.5,N1 O11,de-protonated,,0.0,,C22 H33 O11 N1,22.0,33.0,11.0,1.0,,,,
1909,3783,487.01595638962874,487.0154535601347,487.0154286084191,4174229.440526075,151.3485462501891,454090.94359573815,22.43474701376798,-1,0.051233932513030545,0.9995238258759183,0.0,0.5997142955255509,16.0,0.6666666666666666,0.5714285714285714,O14,de-protonated,,0.0,,C21 H12 O14,21.0,12.0,14.0,,,,,
1910,3784,487.0523177840859,487.0518149175277,487.0518141177691,8357659.072271142,260.80159545844066,484349.10661181924,44.831073665677515,-1,0.0016420400708241577,0.9999772756019143,0.9682566830652976,0.9872890385872677,15.0,0.5909090909090909,0.7272727272727273,O13,de-protonated,,0.0,,C22 H16 O13,22.0,16.0,13.0,,,,,
1911,3787,487.07339691381173,487.0728940257669,487.07294348582906,4382795.508665111,200.91914352023724,465235.37418454106,23.63126685450227,-1,-0.10154549293933272,0.9981307434454275,0.0,0.5988784460672565,10.0,0.7894736842105263,1.0526315789473684,O15,de-protonated,,0.0,,C19 H20 O15,19.0,20.0,15.0,,,,,
1912,3788,487.0887370477693,487.08823414408783,487.0881996271191,6683260.652709924,74.44215378827786,443741.8423589218,36.968621042503784,-1,0.07086389852982392,0.9986934653650565,0.9898835620797051,0.9951695040509159,14.0,0.5217391304347826,0.8695652173913043,O12,de-protonated,,0.0,,C23 H20 O12,23.0,20.0,12.0,,,,,
1913,3789,487.09208746036353,487.0915845532669,487.0915709304391,1578848.5502759528,107.84744332392361,437087.4769327747,8.53686718936743,-1,0.027967693564892048,0.9998580823815826,0.0,0.5999148494289496,9.0,0.6,1.2,S1 O12,de-protonated,,0.0,,C20 H24 O12 S1,20.0,24.0,12.0,,,1.0,,
1914,3791,487.1098648363806,487.109361911163,487.10932899517906,4300824.495504313,220.9676390445813,429371.3706719823,23.13729077346518,-1,0.0675741193263967,0.9991718009771146,0.0,0.5995030805862687,9.0,0.7,1.2,O14,de-protonated,,0.0,,C20 H24 O14,20.0,24.0,14.0,,,,,
1915,3793,487.12509198413545,487.1245890433964,487.1245851364691,6073295.1273520775,161.4150322793438,428298.481141805,32.956437539858065,-1,0.008020386208279459,0.4999941640459862,0.7939170211058516,0.6175633068699323,13.0,0.4583333333333333,1.0,O11,de-protonated,,0.0,,C24 H24 O11,24.0,24.0,11.0,,,,,
1916,3795,487.14619789288076,487.1456949306278,487.14571450452905,3966323.983330663,50.448568127625585,484189.62611920515,21.31232358518925,-1,-0.04018079322915794,0.9997070947006566,0.0,0.5998242568203939,8.0,0.6190476190476191,1.3333333333333333,O13,de-protonated,,0.0,,C21 H28 O13,21.0,28.0,13.0,,,,,
1917,3797,487.1614893227398,487.16098634489987,487.1609706458191,6041930.570627239,233.91928660274422,456318.43804871524,32.388365046665406,-1,0.03222565381232759,0.99641857679589,0.9715272276386641,0.9864620371329996,12.0,0.4,1.12,O10,de-protonated,,0.0,,C25 H28 O10,25.0,28.0,10.0,,,,,
1918,3799,487.1825554695294,487.18205247021615,487.1821000138791,3539002.597505223,171.98622429780198,448890.07561334135,18.975542290727667,-1,-0.09758910057903546,0.998273441604355,0.0,0.598964064962613,7.0,0.5454545454545454,1.4545454545454546,O12,de-protonated,,0.0,,C22 H32 O12,22.0,32.0,12.0,,,,,
1919,3800,487.19785315542106,487.1973501405144,487.1973561551691,5564600.9990896555,141.49671527258616,460028.8500777949,29.95690500333838,-1,-0.012345417307776803,0.49998617295497144,0.7805128205128198,0.6121968319781108,11.0,0.34615384615384615,1.2307692307692308,O9,de-protonated,,0.0,,C26 H32 O9,26.0,32.0,9.0,,,,,
1920,3802,487.2190584319158,487.21855539539405,487.2184855232291,2617408.5970555786,269.56312450161295,448228.9422245798,14.174369214203255,-1,0.14341033236407597,0.996275185737092,0.0,0.5977651114422552,6.0,0.4782608695652174,1.565217391304348,O11,de-protonated,,0.0,,C23 H36 O11,23.0,36.0,11.0,,,,,
1921,3803,487.2341920313976,487.2336889794497,487.2337416645191,2049656.531010559,363.910858343773,415910.46231118427,11.057517358437263,-1,-0.10813099516300435,0.9978806942332415,0.0,0.5987284165399449,10.0,0.2962962962962963,1.3333333333333333,O8,de-protonated,,0.0,,C27 H36 O8,27.0,36.0,8.0,,,,,
1922,3805,487.25532277330257,487.2548196998155,487.25487103257905,3320108.1915904083,174.54373127874882,467146.6735181035,18.423935666902914,-1,-0.10535094992524574,0.9979881596796738,0.0,0.5987928958078043,5.0,0.4166666666666667,1.6666666666666667,O10,de-protonated,,0.0,,C24 H40 O10,24.0,40.0,10.0,,,,,
1923,3806,487.2918191760483,487.2913160653594,487.29125654192904,2804867.6615167595,250.45926622332453,467290.0903484036,15.052548913824754,-1,0.12215164866363482,0.9972962612693556,0.0,0.5983777567616133,4.0,0.36,1.76,O9,de-protonated,,0.0,,C25 H44 O9,25.0,44.0,9.0,,,,,
1924,3809,488.0556805247479,488.05517663543327,488.05516895283904,2411876.9445839897,256.4740871292618,445269.448118377,13.308538916607683,-1,0.015741241398184606,0.9999550404430025,0.9682566830652976,0.9872756974919206,15.0,0.5909090909090909,0.7272727272727273,13C1 O13,de-protonated,,1.0,3784.0,C21 H16 O13 13C1,21.0,16.0,13.0,,,,1.0,
1925,3810,488.0839835594834,488.08347964131866,488.08344859931907,2110845.6509535676,118.61074908473472,462598.36504936416,11.478769183099452,-1,0.06359977925974653,0.9992663216901998,0.0,0.5995597930141199,14.0,0.5454545454545454,0.8636363636363636,N1 O12,de-protonated,,0.0,,C22 H19 O12 N1,22.0,19.0,12.0,1.0,,,,
1926,3811,488.0921056850238,488.09160175857994,488.0915544621891,1558422.2693793431,103.7628529349976,420500.8904219596,8.567054616541919,-1,0.09690065401470632,0.9982976951694846,0.9898835620797051,0.9949320419335728,14.0,0.5217391304347826,0.8695652173913043,13C1 O12,de-protonated,,1.0,3788.0,C22 H20 O12 13C1,22.0,20.0,12.0,,,,1.0,
1927,3812,488.1051256629349,488.1046217232194,488.10457796737904,1703601.2456342042,180.23644934323377,411744.9586070707,9.213339989232116,-1,0.08964439656372601,0.9985429195497602,0.0,0.599125751729856,9.0,0.7368421052631579,1.2105263157894737,N1 O14,de-protonated,,0.0,,C19 H23 O14 N1,19.0,23.0,14.0,1.0,,,,
1928,3813,488.1413607029909,488.14085672633996,488.14096347672904,1568228.412964465,190.05813267242758,422606.87105724716,8.422978259572767,-1,-0.2186876272770923,0.9913598896794694,0.0,0.5948159338076816,8.0,0.65,1.35,N1 O13,de-protonated,,0.0,,C20 H27 O13 N1,20.0,27.0,13.0,1.0,,,,
1929,3814,488.1649253560276,488.1644213553566,488.1643254808891,1921756.4178675064,111.95917865607565,410203.7908311162,10.311064613758989,-1,0.19639793914872805,0.9930255689870746,0.9715272276386641,0.9844262324477104,12.0,0.4,1.12,13C1 O10,de-protonated,,1.0,3797.0,C24 H28 O10 13C1,24.0,28.0,10.0,,,,1.0,
1930,3815,488.17781829806137,488.1773142842482,488.1773489860791,2045259.9327569492,206.62999011076283,412057.2405248564,10.994398192526969,-1,-0.07108447566537283,0.9990835594900149,0.0,0.599450135694009,7.0,0.5714285714285714,1.4761904761904763,N1 O12,de-protonated,,0.0,,C21 H31 O12 N1,21.0,31.0,12.0,1.0,,,,
1931,3816,488.21414412977447,488.21364007893334,488.2137344954291,2525910.9427512833,138.33839023731113,466368.98389920034,13.703719781437357,-1,-0.1933917239208811,0.9932367285810094,0.0,0.5959420371486056,6.0,0.5,1.5909090909090908,N1 O11,de-protonated,,0.0,,C22 H35 O11 N1,22.0,35.0,11.0,1.0,,,,
1932,3819,489.03158617725387,489.03108129317064,489.0310786728791,6623575.972179173,106.73023019891625,477501.0980020536,35.56078921154807,-1,0.005358128837540272,0.998263032987109,0.9874613911379005,0.9939423762474255,15.0,0.6666666666666666,0.6666666666666666,O14,de-protonated,,0.0,,C21 H14 O14,21.0,14.0,14.0,,,,,
1933,3820,489.0679640946308,489.0674591734665,489.0674641822291,9738107.024952866,100.47489944869264,482304.08436052344,52.18582865000757,-1,-0.010241455411765014,0.9983175308694752,0.9918646994133814,0.9957363982870376,14.0,0.5909090909090909,0.8181818181818182,O13,de-protonated,,0.0,,C22 H18 O13,22.0,18.0,13.0,,,,,
1934,3822,489.0891794446039,489.0886745018142,489.0885935502891,2683836.6439774423,172.25122430897613,429008.2167291126,14.384309048644019,-1,0.16551505424509275,0.9950415050533985,0.0,0.597024903032039,9.0,0.7894736842105263,1.1578947368421053,O15,de-protonated,,0.0,,C19 H22 O15,19.0,22.0,15.0,,,,,
1935,3823,489.1043200165561,489.10381505833317,489.1038496915791,8849545.09876841,216.10965941626813,459400.8022674751,47.465612764542016,-1,-0.07080959589177031,0.9995222389148952,0.9571575383136476,0.9825763586743962,13.0,0.5217391304347826,0.9565217391304348,O12,de-protonated,,0.0,,C23 H22 O12,23.0,22.0,12.0,,,,,
1936,3825,489.12548177270503,489.1249767929113,489.1249790596391,2339464.4591439473,100.33527303260414,441197.5704189853,12.579924197077972,-1,-0.004634250728135771,0.9999961031648341,0.0,0.5999976618989005,8.0,0.7,1.3,O14,de-protonated,,0.0,,C20 H26 O14,20.0,26.0,14.0,,,,,
1937,3827,489.1407131695941,489.1402081742746,489.14023520092906,10697808.87355831,104.43590550838354,458595.80301358155,58.04218952185844,-1,-0.055253386434487406,0.9996711131685367,0.9913816994505875,0.996355347681357,12.0,0.4583333333333333,1.0833333333333333,O11,de-protonated,,0.0,,C24 H26 O11,24.0,26.0,11.0,,,,,
1938,3829,489.16191741500245,489.1614123980688,489.1613645689891,2271922.7953936816,228.61918464181994,400945.9196755988,12.246490342377934,-1,0.09777771344505616,0.9982667670234434,0.0,0.598960060214066,7.0,0.6190476190476191,1.4285714285714286,O13,de-protonated,,0.0,,C21 H30 O13,21.0,30.0,13.0,,,,,
1939,3831,489.1771087091406,489.1766036767221,489.17662071027905,8231466.47547484,264.37688765806377,444013.757992168,45.41012340511544,-1,-0.03482087294580902,0.9996734181697063,0.985916462465356,0.9941706358879662,11.0,0.4,1.2,O10,de-protonated,,0.0,,C25 H30 O10,25.0,30.0,10.0,,,,,
1940,3833,489.1981836943383,489.19767864043746,489.1977500783391,1634893.0989884115,166.07334328417,391044.51001154917,8.78934385300861,-1,-0.14603072400273587,0.9961380882173697,0.0,0.5976828529304218,6.0,0.5454545454545454,1.5454545454545454,O12,de-protonated,,0.0,,C22 H34 O12,22.0,34.0,12.0,,,,,
1941,3834,489.21354354130307,489.21303847174545,489.2130062196291,4091175.7311831736,118.78412342398009,461945.6803002978,22.126011963119794,-1,0.06592653083857286,0.9992116791078629,0.0,0.5995270074647178,10.0,0.34615384615384615,1.3076923076923077,O9,de-protonated,,0.0,,C26 H34 O9,26.0,34.0,9.0,,,,,
1942,3836,489.2346615658773,489.23415647479345,489.2341355876891,2322864.8398910984,243.9030768528791,395080.661318588,12.602564767458837,-1,0.04269347302301082,0.9996693222431441,0.0,0.5998015933458865,5.0,0.4782608695652174,1.6521739130434783,O11,de-protonated,,0.0,,C23 H38 O11,23.0,38.0,11.0,,,,,
1943,3837,489.24989494616403,489.2493898395524,489.2493917289791,1910734.1264968503,190.9223342527952,520354.2616729724,10.384474948024224,-1,-0.0038618887025621564,0.9999972938445038,0.0,0.5999983763067023,9.0,0.2962962962962963,1.4074074074074074,O8,de-protonated,,0.0,,C27 H38 O8,27.0,38.0,8.0,,,,,
1944,3839,489.2710866248577,489.27058149664475,489.2705210970391,1717737.5982518957,139.7896567382204,436847.9996687902,9.447292549834406,-1,0.123448282837628,0.9972386362377177,0.0,0.5983431817426306,4.0,0.4166666666666667,1.75,O10,de-protonated,,0.0,,C24 H42 O10,24.0,42.0,10.0,,,,,
1945,3840,490.03487160189707,490.0343656951362,490.03443350794913,1631430.4714925238,150.73603881506284,443407.10462639254,8.902546704912945,-1,-0.1383837711766341,0.9965312752698088,0.9874613911379005,0.9929033216170455,15.0,0.6666666666666666,0.6666666666666666,13C1 O14,de-protonated,,1.0,3819.0,C20 H14 O14 13C1,20.0,14.0,14.0,,,,1.0,
1946,3841,490.06318807097017,490.06268213534554,490.0627131544291,2082619.552665224,245.02203056553114,379409.081558264,11.289411685368565,-1,-0.06329615115008344,0.9992733076529735,0.0,0.5995639845917841,14.0,0.6190476190476191,0.8095238095238095,N1 O13,de-protonated,,0.0,,C21 H17 O13 N1,21.0,17.0,13.0,1.0,,,,
1947,3842,490.0713915656414,490.0708856216547,490.0708190172991,2439788.182556996,81.10487422427356,444638.97917111946,13.4869191680933,-1,0.1359076138947541,0.9966540932404138,0.9918646994133814,0.9947383357096008,14.0,0.5909090909090909,0.8181818181818182,13C1 O13,de-protonated,,1.0,3820.0,C21 H18 O13 13C1,21.0,18.0,13.0,,,,1.0,
1948,3843,490.0996649943787,490.0991590215721,490.0990986637791,2074613.2040349264,221.26709921413627,429923.6608835289,11.294900308491199,-1,0.12315426243873995,0.9972517561459828,0.0,0.5983510536875897,13.0,0.5454545454545454,0.9545454545454546,N1 O12,de-protonated,,0.0,,C22 H21 O12 N1,22.0,21.0,12.0,1.0,,,,
1949,3844,490.10770269107775,490.1071967100781,490.1072045266491,1640225.32616381,241.68912229488768,375098.7114070557,8.821589513854088,-1,-0.01594869646842802,0.9999538476104451,0.9571575383136476,0.9828353238917261,13.0,0.5217391304347826,0.9565217391304348,13C1 O12,de-protonated,,1.0,3823.0,C22 H22 O12 13C1,22.0,22.0,12.0,,,,1.0,
1950,3845,490.1441077875014,490.143601769393,490.1435900359991,2924789.2455092524,149.4434061901557,443603.9286154745,16.209276236919948,-1,0.023938686773798023,0.99989602429022,0.9913816994505875,0.996490294354367,12.0,0.4583333333333333,1.0833333333333333,13C1 O11,de-protonated,,1.0,3827.0,C23 H26 O11 13C1,23.0,26.0,11.0,,,,1.0,
1951,3846,490.15706483528146,490.1565588039656,490.1566135411891,1540678.4116553147,107.16858080283514,516527.7928960193,8.28233229205526,-1,-0.11167292650342112,0.997739740251321,0.0,0.5986438441507925,7.0,0.65,1.45,N1 O13,de-protonated,,0.0,,C20 H29 O13 N1,20.0,29.0,13.0,1.0,,,,
1952,3847,490.1805055536283,490.1799994984186,490.17997554534907,2041924.8996038577,41.09476927486168,469798.50187461404,10.96421076535248,-1,0.0488658671366533,0.9995668174370006,0.985916462465356,0.9941066754483427,11.0,0.4,1.2,13C1 O10,de-protonated,,1.0,3831.0,C24 H30 O10 13C1,24.0,30.0,10.0,,,,1.0,
1953,3848,490.19356783127404,490.1930617627496,490.1929990505391,2238525.343479834,86.01018546469777,434353.51662526856,12.051644221524413,-1,0.12793371316426969,0.9970346284325393,0.0,0.5982207770595236,6.0,0.5714285714285714,1.5714285714285714,N1 O12,de-protonated,,0.0,,C21 H33 O12 N1,21.0,33.0,12.0,1.0,,,,
